# total [l(l+1)/2pi] C_l's (units: [microK]^2)
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (d), these are C_l^dd for the deflection field.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:BB                     5:TE                     6:dd                     7:dT                     8:dE                 
   68       2.015081756224e+03       3.212273554986e-01       0.000000000000e+00      -6.153273679217e+00       9.695225416043e-08       9.942124382821e-04      -2.172205988121e-06 
   69       2.043102578953e+03       3.346981554933e-01       0.000000000000e+00      -6.629735526230e+00       9.633731904063e-08       9.792390359535e-04      -2.212065275965e-06 
   70       2.071385787097e+03       3.484065598385e-01       0.000000000000e+00      -7.118701765103e+00       9.571994474271e-08       9.645594388024e-04      -2.241111504503e-06 
   71       2.099940038681e+03       3.623451432139e-01       0.000000000000e+00      -7.620179934785e+00       9.510723547861e-08       9.502214128399e-04      -2.259613996462e-06 
   72       2.128770541327e+03       3.765060405636e-01       0.000000000000e+00      -8.134189565054e+00       9.450338455756e-08       9.362500426258e-04      -2.268040769220e-06 
   73       2.157878830599e+03       3.908809429384e-01       0.000000000000e+00      -8.660763200508e+00       9.390908733207e-08       9.226450077489e-04      -2.267075680749e-06 
   74       2.187262548357e+03       4.054610933388e-01       0.000000000000e+00      -9.199947424550e+00       9.332091133141e-08       9.093777644064e-04      -2.257636089470e-06 
   75       2.216915221099e+03       4.202372825573e-01       0.000000000000e+00      -9.751803883380e+00       9.273062238321e-08       8.963886320819e-04      -2.240891028067e-06 
   76       2.246829999078e+03       4.351997459459e-01       0.000000000000e+00      -1.031632184545e+01       9.212883195927e-08       8.836125656962e-04      -2.218157515554e-06 
   77       2.277012150787e+03       4.503378411745e-01       0.000000000000e+00      -1.089313520773e+01       9.151919367156e-08       8.710715416786e-04      -2.190513733870e-06 
   78       2.307468454794e+03       4.656403038838e-01       0.000000000000e+00      -1.148175550479e+01       9.090799868932e-08       8.588018350984e-04      -2.159114366778e-06 
   79       2.338203302940e+03       4.810953354594e-01       0.000000000000e+00      -1.208165501797e+01       9.029995215454e-08       8.468259620607e-04      -2.125316130129e-06 
   80       2.369218559908e+03       4.966905968421e-01       0.000000000000e+00      -1.269226598531e+01       8.969785599120e-08       8.351511549866e-04      -2.090690593311e-06 
   81       2.400513422793e+03       5.124132023395e-01       0.000000000000e+00      -1.331297981155e+01       8.910227015825e-08       8.237677892799e-04      -2.057037317819e-06 
   82       2.432084280662e+03       5.282497134366e-01       0.000000000000e+00      -1.394314627804e+01       8.851115178984e-08       8.126477613812e-04      -2.026397312936e-06 
   83       2.463924574127e+03       5.441861326072e-01       0.000000000000e+00      -1.458207275269e+01       8.791947166571e-08       8.017428182091e-04      -2.001066808535e-06 
   84       2.496027478122e+03       5.602083095005e-01       0.000000000000e+00      -1.522909268380e+01       8.732163164608e-08       7.910030606559e-04      -1.983083972775e-06 
   85       2.528394768870e+03       5.763032504286e-01       0.000000000000e+00      -1.588378585844e+01       8.672059539560e-08       7.804416559666e-04      -1.972509631329e-06 
   86       2.561029176225e+03       5.924580156263e-01       0.000000000000e+00      -1.654579337946e+01       8.612099735344e-08       7.700829888943e-04      -1.968746751295e-06 
   87       2.593931599549e+03       6.086593269078e-01       0.000000000000e+00      -1.721475199708e+01       8.552639526410e-08       7.599430200626e-04      -1.971019066161e-06 
   88       2.627101014719e+03       6.248935684077e-01       0.000000000000e+00      -1.789029448327e+01       8.493907728223e-08       7.500284402569e-04      -1.978358584788e-06 
   89       2.660534381151e+03       6.411467873235e-01       0.000000000000e+00      -1.857205000613e+01       8.435985722707e-08       7.403358002371e-04      -1.989592788161e-06 
   90       2.694226548810e+03       6.574046946568e-01       0.000000000000e+00      -1.925964450430e+01       8.378785770889e-08       7.308506160702e-04      -2.003331513879e-06 
   91       2.728170165230e+03       6.736526659550e-01       0.000000000000e+00      -1.995270106131e+01       8.322028084986e-08       7.215464499843e-04      -2.017953528400e-06 
   92       2.762355582526e+03       6.898757420534e-01       0.000000000000e+00      -2.065084027999e+01       8.265216632194e-08       7.123839667424e-04      -2.031592787039e-06 
   93       2.796773553119e+03       7.060588316157e-01       0.000000000000e+00      -2.135365958393e+01       8.207843420070e-08       7.033252123894e-04      -2.042535272970e-06 
   94       2.831423982648e+03       7.221873519920e-01       0.000000000000e+00      -2.206066674763e+01       8.150130926863e-08       6.943823179730e-04      -2.050543911004e-06 
   95       2.866308327705e+03       7.382466865659e-01       0.000000000000e+00      -2.277133701496e+01       8.092463148922e-08       6.855779500572e-04      -2.055805470846e-06 
   96       2.901426870451e+03       7.542219950080e-01       0.000000000000e+00      -2.348513336534e+01       8.035165058920e-08       6.769306212951e-04      -2.058547777834e-06 
   97       2.936778663914e+03       7.700982167878e-01       0.000000000000e+00      -2.420150659880e+01       7.978492227143e-08       6.684542791511e-04      -2.059042056542e-06 
   98       2.972361477285e+03       7.858600746853e-01       0.000000000000e+00      -2.491989542116e+01       7.922619854385e-08       6.601578835723e-04      -2.057605324072e-06 
   99       3.008171741213e+03       8.014920783028e-01       0.000000000000e+00      -2.563972652914e+01       7.867631203830e-08       6.520449736130e-04      -2.054602833048e-06 
  100       3.044204493103e+03       8.169785275770e-01       0.000000000000e+00      -2.636041469545e+01       7.813505419334e-08       6.441132230091e-04      -2.050450564304e-06 
  101       3.080453322409e+03       8.323035162903e-01       0.000000000000e+00      -2.708136285395e+01       7.760104717492e-08       6.363539847050e-04      -2.045617769274e-06 
  102       3.116910315933e+03       8.474509355827e-01       0.000000000000e+00      -2.780196218477e+01       7.707160940897e-08       6.287518243309e-04      -2.040629562071e-06 
