# Table of selected background quantities
# All densities are multiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
#    1:z                      2:proper time [Gyr]      3:conf. time [Mpc]       4:H [1/Mpc]              5:comov. dist.           6:ang.diam.dist.         7:lum. dist.             8:comov.snd.hrz.         9:(.)rho_g              10:(.)rho_b              11:(.)rho_cdm            12:(.)rho_lambda         13:(.)rho_ur             14:(.)rho_crit           15:gr.fac. D             16:gr.fac. f          
       3.857768043865e+08       5.078810498778e-15       1.201441529702e-03       3.210958310195e+11       1.294251762299e+04       3.354923738877e-05       4.992923102255e+12       6.936523963260e-04       6.094295682167e+22       9.106545268594e+16       1.043241917518e+18       3.236176255929e-08       4.215844156905e+22       1.031025326981e+23       1.069952332952e-04       8.023557590579e-02 
       3.830951383593e+08       5.150162576645e-15       1.209851598105e-03       3.166472658596e+11       1.294251761458e+04       3.378408203306e-05       4.958215589218e+12       6.985079483754e-04       5.926600304368e+22       8.917954228019e+16       1.021637008851e+18       3.236176255929e-08       4.099837711614e+22       1.002654909764e+23       1.070551177556e-04       8.019080615102e-02 
       3.804321135061e+08       5.222517077087e-15       1.218320534463e-03       3.122603326392e+11       1.294251760611e+04       3.402057058961e-05       4.923749339926e+12       7.033974890823e-04       5.763519362931e+22       8.733268793721e+16       1.000479524764e+18       3.236176255929e-08       3.987023389843e+22       9.750651533995e+22       1.071150023003e-04       8.014608724315e-02 
       3.777876002458e+08       5.295888083081e-15       1.226848755323e-03       3.079341774878e+11       1.294251759758e+04       3.425871456581e-05       4.889522677272e+12       7.083212563643e-04       5.604925883441e+22       8.552408082959e+16       9.797601993627e+17       3.236176255929e-08       3.877313354639e+22       9.482345766508e+22       1.071748869299e-04       8.010141910298e-02 
       3.751614698979e+08       5.370289875453e-15       1.235436671777e-03       3.036679583646e+11       1.294251758899e+04       3.449852554960e-05       4.855533935809e+12       7.132794898046e-04       5.450696385405e+22       8.375292888024e+16       9.594699586473e+17       3.236176255929e-08       3.770622186041e+22       9.221422893735e+22       1.072347716450e-04       8.005680165156e-02 
       3.725535946765e+08       5.445736935660e-15       1.244084704012e-03       2.994608448951e+11       1.294251758035e+04       3.474001521001e-05       4.821781461665e+12       7.182724306633e-04       5.300710786120e+22       8.201845641552e+16       9.395999165334e+17       3.236176255929e-08       3.666866814568e+22       8.967679762526e+22       1.072946564463e-04       8.001223481013e-02 
       3.699638476841e+08       5.522243948608e-15       1.252793272215e-03       2.953120182086e+11       1.294251757164e+04       3.498319529779e-05       4.788263612465e+12       7.233003218892e-04       5.154852307169e+22       8.031990382549e+16       9.201413709626e+17       3.236176255929e-08       3.565966456546e+22       8.720918809842e+22       1.073545413345e-04       7.996771850016e-02 
       3.673921029051e+08       5.599825805509e-15       1.261562800210e-03       2.912206707797e+11       1.294251756287e+04       3.522807764592e-05       4.754978757251e+12       7.283634081319e-04       5.013007383500e+22       7.865652723131e+16       9.010858000904e+17       3.236176255929e-08       3.467842551206e+22       8.480947908938e+22       1.074144263101e-04       7.992325264335e-02 
       3.648382352001e+08       5.678497606781e-15       1.270393713639e-03       2.871860062707e+11       1.294251755404e+04       3.547467417023e-05       4.721925276404e+12       7.334619357534e-04       4.875065575008e+22       7.702759815941e+16       8.824248585549e+17       3.236176255929e-08       3.372418699517e+22       8.247580219770e+22       1.074743113740e-04       7.987883716161e-02 
       3.623021202994e+08       5.758274664985e-15       1.279286445424e-03       2.832072393765e+11       1.294251754515e+04       3.572299686993e-05       4.689101561560e+12       7.385961528401e-04       4.740919480541e+22       7.543240322245e+16       8.641503738215e+17       3.236176255929e-08       3.279620604704e+22       8.020634043523e+22       1.075341965266e-04       7.983447197707e-02 
       3.597836347972e+08       5.839172507809e-15       1.288241423026e-03       2.792835956719e+11       1.294251753619e+04       3.597305782825e-05       4.656506015539e+12       7.437663092151e-04       4.610464654283e+22       7.387024380692e+16       8.462543426038e+17       3.236176255929e-08       3.189376014402e+22       7.799932681144e+22       1.075940817688e-04       7.979015701210e-02 
       3.572826561455e+08       5.921206881087e-15       1.297259086641e-03       2.754143114611e+11       1.294251752717e+04       3.622486921301e-05       4.624137052260e+12       7.489726564503e-04       4.483599524429e+22       7.234043576718e+16       8.287289273586e+17       3.236176255929e-08       3.101614664394e+22       7.585304295759e+22       1.076539671012e-04       7.974589218926e-02 
       3.547990626483e+08       6.004393751865e-15       1.306339872826e-03       2.715986336286e+11       1.294251751809e+04       3.647844327718e-05       4.591993096671e+12       7.542154478782e-04       4.360225314102e+22       7.084230912582e+16       8.115664528535e+17       3.236176255929e-08       3.016268223912e+22       7.376581778890e+22       1.077138525244e-04       7.970167743135e-02 
       3.523327334555e+08       6.088749311507e-15       1.315484225415e-03       2.678358194928e+11       1.294251750895e+04       3.673379235951e-05       4.560072584666e+12       7.594949386049e-04       4.240245964448e+22       6.937520778027e+16       7.947594028056e+17       3.236176255929e-08       2.933270242428e+22       7.173602620336e+22       1.077737380392e-04       7.965751266140e-02 
       3.498835485570e+08       6.174289978850e-15       1.324692586422e-03       2.641251366616e+11       1.294251749974e+04       3.699092888513e-05       4.528373963012e+12       7.648113855222e-04       4.123568059841e+22       6.793848921543e+16       7.783004165896e+17       3.236176255929e-08       2.852556097918e+22       6.976208781649e+22       1.078336236462e-04       7.961339780262e-02 
       3.474513887769e+08       6.261032403397e-15       1.333965406957e-03       2.604658628896e+11       1.294251749047e+04       3.724986536613e-05       4.496895689274e+12       7.701650473199e-04       4.010100755154e+22       6.653152422232e+16       7.621822860142e+17       3.236176255929e-08       2.774062946549e+22       6.784246573085e+22       1.078935093462e-04       7.956933277849e-02 
       3.450361357679e+08       6.348993468558e-15       1.343303136309e-03       2.568572859379e+11       1.294251748113e+04       3.751061440221e-05       4.465636231740e+12       7.755561844986e-04       3.899755705025e+22       6.515369662246e+16       7.463979521654e+17       3.236176255929e-08       2.697729673749e+22       6.597566533939e+22       1.079533951398e-04       7.952531751267e-02 
       3.426376720052e+08       6.438190294937e-15       1.352706229227e-03       2.532987034349e+11       1.294251747173e+04       3.777318868123e-05       4.434594069342e+12       7.809850593826e-04       3.792446995069e+22       6.380440299810e+16       7.309405023153e+17       3.236176255929e-08       2.623496846619e+22       6.416023316179e+22       1.080132810278e-04       7.948135192906e-02 
       3.402558807811e+08       6.528640243662e-15       1.362175144095e-03       2.497894227400e+11       1.294251746226e+04       3.803760097990e-05       4.403767691588e+12       7.864519361322e-04       3.688091074991e+22       6.248305242788e+16       7.158031668941e+17       3.236176255929e-08       2.551306667665e+22       6.239475571278e+22       1.080731670109e-04       7.943743595176e-02 
       3.378906461991e+08       6.620360919768e-15       1.371710339299e-03       2.463287608088e+11       1.294251745272e+04       3.830386416435e-05       4.373155598486e+12       7.919570807568e-04       3.586606693530e+22       6.118906622806e+16       7.009793165258e+17       3.236176255929e-08       2.481102929790e+22       6.067785840159e+22       1.081330530898e-04       7.939356950511e-02 
       3.355418531683e+08       6.713370175620e-15       1.381312282319e-03       2.429160440599e+11       1.294251744312e+04       3.857199119078e-05       4.342756300470e+12       7.975007611278e-04       3.487914835197e+22       5.992187769911e+16       6.864624591247e+17       3.236176255929e-08       2.412830972540e+22       5.900820446171e+22       1.081929392652e-04       7.934975251365e-02 
       3.332093873979e+08       6.807686114390e-15       1.390981436998e-03       2.395506082440e+11       1.294251743345e+04       3.884199510608e-05       4.312568318329e+12       8.030832469918e-04       3.391938658756e+22       5.868093187747e+16       6.722462370524e+17       3.236176255929e-08       2.346437639535e+22       5.738449391008e+22       1.082528255378e-04       7.930598490215e-02 
       3.308931353915e+08       6.903327093580e-15       1.400718276273e-03       2.362317983146e+11       1.294251742371e+04       3.911388904845e-05       4.282590183134e+12       8.087048099834e-04       3.298603437392e+22       5.746568529258e+16       6.583244243333e+17       3.236176255929e-08       2.281871237093e+22       5.580546253496e+22       1.083127119085e-04       7.926226659559e-02 
       3.285929844418e+08       7.000311728592e-15       1.410523273080e-03       2.329589683004e+11       1.294251741391e+04       3.938768624810e-05       4.252820436169e+12       8.143657236386e-04       3.207836500534e+22       5.627560572880e+16       6.446909239278e+17       3.236176255929e-08       2.219081493970e+22       5.426988091157e+22       1.083725983778e-04       7.921859751917e-02 
       3.263088226248e+08       7.098658896358e-15       1.420396903995e-03       2.297314811795e+11       1.294251740403e+04       3.966340002781e-05       4.223257628854e+12       8.200662634082e-04       3.119567177268e+22       5.511017199237e+16       6.313397650626e+17       3.236176255929e-08       2.158019522229e+22       5.277655344491e+22       1.084324849467e-04       7.917497759831e-02 
       3.240405387946e+08       7.198387739006e-15       1.430339651051e-03       2.265487087556e+11       1.294251739409e+04       3.994104380364e-05       4.193900322683e+12       8.258067066711e-04       3.033726741317e+22       5.396887368311e+16       6.182651006153e+17       3.236176255929e-08       2.098637779170e+22       5.132431743885e+22       1.084923716158e-04       7.913140675864e-02 
       3.217880225779e+08       7.299517667593e-15       1.440351994461e-03       2.234100315359e+11       1.294251738408e+04       4.022063108556e-05       4.164747089146e+12       8.315873327477e-04       2.950248357531e+22       5.285121097094e+16       6.054612045539e+17       3.236176255929e-08       2.040890030313e+22       4.991204219086e+22       1.085522583859e-04       7.908788492602e-02 
       3.195511643687e+08       7.402068365878e-15       1.450434425351e-03       2.203148386099e+11       1.294251737400e+04       4.050217547811e-05       4.135796509666e+12       8.374084229136e-04       2.869067029847e+22       5.175669437697e+16       5.929224694290e+17       3.236176255929e-08       1.984731313405e+22       4.853862811169e+22       1.086121452577e-04       7.904441202651e-02 
       3.173298553228e+08       7.506059794156e-15       1.460587433030e-03       2.172625275310e+11       1.294251736384e+04       4.078569068105e-05       4.107047175524e+12       8.432702604134e-04       2.790119550683e+22       5.068484455909e+16       5.806434039183e+17       3.236176255929e-08       1.930117903408e+22       4.720300586915e+22       1.086720322321e-04       7.900098798640e-02 
       3.151239873527e+08       7.611512193142e-15       1.470811510444e-03       2.142525041992e+11       1.294251735362e+04       4.107119049005e-05       4.078497687797e+12       8.491731304741e-04       2.713344451726e+22       4.963519210209e+16       5.686186304212e+17       3.236176255929e-08       1.877007278454e+22       4.590413555563e+22       1.087319193097e-04       7.895761273219e-02 
       3.129334531222e+08       7.718446087911e-15       1.481107155996e-03       2.112841827453e+11       1.294251734332e+04       4.135868879736e-05       4.050146657284e+12       8.551173203196e-04       2.638681956076e+22       4.860727731208e+16       5.568428827040e+17       3.236176255929e-08       1.825358086744e+22       4.464100587836e+22       1.087918064915e-04       7.891428619059e-02 
       3.107581460413e+08       7.826882291891e-15       1.491474871727e-03       2.083569854170e+11       1.294251733296e+04       4.164819959245e-05       4.021992704440e+12       8.611031191839e-04       2.566073931696e+22       4.760065001513e+16       5.453110035937e+17       3.236176255929e-08       1.775130114343e+22       4.341263337205e+22       1.088516937781e-04       7.887100828854e-02 
       3.085979602609e+08       7.936841910918e-15       1.501915159679e-03       2.054703424662e+11       1.294251732252e+04       4.193973696273e-05       3.994034459312e+12       8.671308183259e-04       2.495463846160e+22       4.661486936015e+16       5.340179427191e+17       3.236176255929e-08       1.726284253878e+22       4.221806163319e+22       1.089115811704e-04       7.882777895318e-02 
       3.064527906676e+08       8.048346347339e-15       1.512428530987e-03       2.026236920386e+11       1.294251731200e+04       4.223331509423e-05       3.966270561469e+12       8.732007110431e-04       2.426796722628e+22       4.564950362579e+16       5.229587542990e+17       3.236176255929e-08       1.678782474080e+22       4.105636057534e+22       1.089714686691e-04       7.878459811188e-02 
       3.043225328788e+08       8.161417304182e-15       1.523015493149e-03       1.998164800637e+11       1.294251730142e+04       4.252894827227e-05       3.938699659937e+12       8.793130926861e-04       2.360019097048e+22       4.470413003143e+16       5.121285949766e+17       3.236176255929e-08       1.632587790183e+22       3.992662570504e+22       1.090313562752e-04       7.874146569221e-02 
       3.022070832375e+08       8.276076789380e-15       1.533676564577e-03       1.970481601475e+11       1.294251729075e+04       4.282665088216e-05       3.911320413132e+12       8.854682606727e-04       2.295078976526e+22       4.377833455194e+16       5.015227216980e+17       3.236176255929e-08       1.587664235120e+22       3.882797741751e+22       1.090912439893e-04       7.869838162198e-02 
       3.001063388072e+08       8.392347120048e-15       1.544412261865e-03       1.943181934659e+11       1.294251728002e+04       4.312643740993e-05       3.884131488798e+12       8.916665145028e-04       2.231925798844e+22       4.287171173641e+16       4.911364896348e+17       3.236176255929e-08       1.543976831520e+22       3.775956031184e+22       1.091511318123e-04       7.865534582919e-02 
       2.980201973670e+08       8.510250926837e-15       1.555223110699e-03       1.916260486598e+11       1.294251726921e+04       4.342832244300e-05       3.857131563938e+12       8.979081557726e-04       2.170510393094e+22       4.198386453059e+16       4.809653501506e+17       3.236176255929e-08       1.501491564481e+22       3.672054252496e+22       1.092110197450e-04       7.861235824205e-02 
       2.959485574065e+08       8.629811158331e-15       1.566109633131e-03       1.889712017318e+11       1.294251725832e+04       4.373232067089e-05       3.830319324752e+12       9.041934881895e-04       2.110784941393e+22       4.111440410297e+16       4.710048488082e+17       3.236176255929e-08       1.460175355077e+22       3.571011508396e+22       1.092709077883e-04       7.856941878902e-02 
       2.938913181211e+08       8.751051085516e-15       1.577072362124e-03       1.863531359441e+11       1.294251724736e+04       4.403844688597e-05       3.803693466573e+12       9.105228175866e-04       2.052702941652e+22       4.026294967449e+16       4.612506234192e+17       3.236176255929e-08       1.419996034611e+22       3.472749127621e+22       1.093307959430e-04       7.852652739875e-02 
       2.918483794066e+08       8.873994306310e-15       1.588111828823e-03       1.837713417180e+11       1.294251723632e+04       4.434671598413e-05       3.777252693804e+12       9.168964519380e-04       1.996219171369e+22       3.942912835182e+16       4.516984021337e+17       3.236176255929e-08       1.380922319563e+22       3.377190603685e+22       1.093906842099e-04       7.848368400009e-02 
       2.898196418550e+08       8.998664750155e-15       1.599228569830e-03       1.812253165348e+11       1.294251722520e+04       4.465714296556e-05       3.750995719853e+12       9.233147013734e-04       1.941289652421e+22       3.861257496402e+16       4.423440015688e+17       3.236176255929e-08       1.342923787234e+22       3.284261535312e+22       1.094505725899e-04       7.844088852213e-02 
       2.878050067491e+08       9.125086682676e-15       1.610423129023e-03       1.787145648375e+11       1.294251721401e+04       4.496974293544e-05       3.724921267070e+12       9.297778781935e-04       1.887871616819e+22       3.781293190260e+16       4.331833249772e+17       3.236176255929e-08       1.305970852061e+22       3.193889568505e+22       1.095104610839e-04       7.839814089417e-02 
       2.858043760581e+08       9.253284710402e-15       1.621696050279e-03       1.762385979351e+11       1.294251720274e+04       4.528453110467e-05       3.699028066691e+12       9.362862968847e-04       1.835923473412e+22       3.702984896495e+16       4.242123604527e+17       3.236176255929e-08       1.270034742580e+22       3.106004340213e+22       1.095703496926e-04       7.835544104571e-02 
       2.838176524324e+08       9.383283785557e-15       1.633047879295e-03       1.737969339070e+11       1.294251719138e+04       4.560152279064e-05       3.673314858767e+12       9.428402741351e-04       1.785404775505e+22       3.626298320093e+16       4.154271791733e+17       3.236176255929e-08       1.235087479025e+22       3.020537423547e+22       1.096302384171e-04       7.831278890648e-02 
       2.818447391994e+08       9.515109210914e-15       1.644479172683e-03       1.713890975092e+11       1.294251717995e+04       4.592073341797e-05       3.647780392110e+12       9.494401288494e-04       1.736276189364e+22       3.551199876269e+16       4.068239336805e+17       3.236176255929e-08       1.201101851544e+22       2.937422274501e+22       1.096901272580e-04       7.827018440641e-02 
       2.798855403582e+08       9.648786644724e-15       1.655990483414e-03       1.690146200820e+11       1.294251716844e+04       4.624217851924e-05       3.622423424227e+12       9.560861821644e-04       1.688499463594e+22       3.477656675759e+16       3.983988561942e+17       3.236176255929e-08       1.168051399009e+22       2.856594180145e+22       1.097500162164e-04       7.822762747565e-02 
       2.779399605756e+08       9.784342105708e-15       1.667582373557e-03       1.666730394586e+11       1.294251715685e+04       4.656587373576e-05       3.597242721266e+12       9.627787574651e-04       1.642037399353e+22       3.405636510415e+16       3.901482569628e+17       3.236176255929e-08       1.135910388421e+22       2.777990208236e+22       1.098099052931e-04       7.818511804457e-02 
       2.760079051807e+08       9.921801978117e-15       1.679255405179e-03       1.643638998753e+11       1.294251714518e+04       4.689183481832e-05       3.572237057948e+12       9.695181803999e-04       1.596853821393e+22       3.335107839102e+16       3.820685226475e+17       3.236176255929e-08       1.104653794867e+22       2.701549158220e+22       1.098697944891e-04       7.814265604374e-02 
       2.740892801609e+08       1.006119301688e-14       1.691010147624e-03       1.620867518826e+11       1.294251713342e+04       4.722007762800e-05       3.547405217512e+12       9.763047788967e-04       1.552913549891e+22       3.266039773881e+16       3.741561147391e+17       3.236176255929e-08       1.074257282042e+22       2.627211513585e+22       1.099296838051e-04       7.810024140395e-02 
       2.721839921572e+08       1.020254235278e-14       1.702847172055e-03       1.598411522580e+11       1.294251712158e+04       4.755061813686e-05       3.522745991658e+12       9.831388831788e-04       1.510182373062e+22       3.198402066483e+16       3.664075680092e+17       3.236176255929e-08       1.044697183296e+22       2.554919395517e+22       1.099895732421e-04       7.805787405620e-02 
       2.702919484594e+08       1.034587749780e-14       1.714767056910e-03       1.576266639194e+11       1.294251710966e+04       4.788347242880e-05       3.498258180482e+12       9.900208257812e-04       1.468627020515e+22       3.132165095065e+16       3.588194889919e+17       3.236176255929e-08       1.015950483208e+22       2.484616517837e+22       1.100494628011e-04       7.801555393171e-02 
       2.684130570017e+08       1.049122635039e-14       1.726770378809e-03       1.554428558404e+11       1.294251709766e+04       4.821865670030e-05       3.473940592423e+12       9.969509415661e-04       1.428215137356e+22       3.067299851232e+16       3.513885544980e+17       3.236176255929e-08       9.879947996690e+21       2.416248143180e+22       1.101093524830e-04       7.797328096190e-02 
       2.665472263586e+08       1.063861720096e-14       1.738857723467e-03       1.532893029658e+11       1.294251708557e+04       4.855618726119e-05       3.449792044201e+12       1.003929567740e-03       1.388915258993e+22       3.003777927337e+16       3.441115101597e+17       3.236176255929e-08       9.608083664524e+21       2.349761040374e+22       1.101692422886e-04       7.793105507841e-02 
       2.646943657398e+08       1.078807873738e-14       1.751029678417e-03       1.511655861297e+11       1.294251707340e+04       4.889608053550e-05       3.425811360763e+12       1.010957043870e-03       1.350696786637e+22       2.941571504037e+16       3.369851690049e+17       3.236176255929e-08       9.343700162686e+21       2.285103442994e+22       1.102291322190e-04       7.788887621310e-02 
       2.628543849862e+08       1.093964005054e-14       1.763286838468e-03       1.490712919732e+11       1.294251706114e+04       4.923835306223e-05       3.401997375223e+12       1.018033711900e-03       1.313529963479e+22       2.880653338110e+16       3.300064100619e+17       3.236176255929e-08       9.086591642833e+21       2.222225009057e+22       1.102890222750e-04       7.784674429803e-02 
       2.610271945656e+08       1.109333064002e-14       1.775629796612e-03       1.470060128644e+11       1.294251704880e+04       4.958302149611e-05       3.378348928809e+12       1.025159916166e-03       1.277385851524e+22       2.820996750528e+16       3.231721769925e+17       3.236176255929e-08       8.836557920905e+21       2.161076781829e+22       1.103489124577e-04       7.780465926548e-02 
       2.592127055680e+08       1.124918041985e-14       1.788059153114e-03       1.449693468187e+11       1.294251703637e+04       4.993010260851e-05       3.354864870801e+12       1.032336003417e-03       1.242236309054e+22       2.762575614765e+16       3.164794767534e+17       3.236176255929e-08       8.593404321265e+21       2.101611151704e+22       1.104088027679e-04       7.776262104793e-02 
       2.574108297015e+08       1.140721972430e-14       1.800575517336e-03       1.429608974208e+11       1.294251702386e+04       5.027961328816e-05       3.331544058479e+12       1.039562322826e-03       1.208053968723e+22       2.705364345363e+16       3.099253782853e+17       3.236176255929e-08       8.356941525118e+21       2.043781819137e+22       1.104686932067e-04       7.772062957809e-02 
       2.556214792878e+08       1.156747931383e-14       1.813179493183e-03       1.409802737476e+11       1.294251701125e+04       5.063157054203e-05       3.308385357067e+12       1.046839226013e-03       1.174812216244e+22       2.649337886721e+16       3.035070112294e+17       3.236176255929e-08       8.126985423114e+21       1.987543758594e+22       1.105285837749e-04       7.767868478888e-02 
       2.538445672584e+08       1.172999038101e-14       1.825871697292e-03       1.390270902918e+11       1.294251699856e+04       5.098599149612e-05       3.285387639677e+12       1.054167067058e-03       1.142485169671e+22       2.594471702127e+16       2.972215646704e+17       3.236176255929e-08       7.903356972001e+21       1.932853183500e+22       1.105884744737e-04       7.763678661341e-02 
       2.520800071497e+08       1.189478455666e-14       1.838652746301e-03       1.371009668871e+11       1.294251698578e+04       5.134289339633e-05       3.262549787253e+12       1.061546202519e-03       1.111047659246e+22       2.540741763008e+16       2.910662859053e+17       3.236176255929e-08       7.685882055217e+21       1.879667512138e+22       1.106483653039e-04       7.759493498502e-02 
       2.503277130994e+08       1.206189391598e-14       1.851523260484e-03       1.352015286343e+11       1.294251697291e+04       5.170229360928e-05       3.239870688521e+12       1.068976991451e-03       1.080475207800e+22       2.488124538406e+16       2.850384792378e+17       3.236176255929e-08       7.474391347328e+21       1.827945334505e+22       1.107082562666e-04       7.755312983727e-02 
       2.485875998419e+08       1.223135098477e-14       1.864483869213e-03       1.333284058280e+11       1.294251695995e+04       5.206420962315e-05       3.217349239929e+12       1.076459795420e-03       1.050744011698e+22       2.436596984679e+16       2.791355047980e+17       3.236176255929e-08       7.268720182190e+21       1.777646380065e+22       1.107681473628e-04       7.751137110392e-02 
       2.468595827043e+08       1.240318874579e-14       1.877535200038e-03       1.314812338850e+11       1.294251694690e+04       5.242865904853e-05       3.194984345597e+12       1.083994978526e-03       1.021830922304e+22       2.386136535402e+16       2.733547773860e+17       3.236176255929e-08       7.068708424742e+21       1.728731486393e+22       1.108280385935e-04       7.746965871893e-02 
       2.451435776025e+08       1.257744064518e-14       1.890677889605e-03       1.296596532730e+11       1.294251693375e+04       5.279565961930e-05       3.172774917263e+12       1.091582907416e-03       9.937134279579e+21       2.336721091487e+16       2.676937653399e+17       3.236176255929e-08       6.874200346322e+21       1.681162568688e+22       1.108879299596e-04       7.742799261649e-02 
       2.434395010366e+08       1.275414059894e-14       1.903912578200e-03       1.278633094409e+11       1.294251692052e+04       5.316522919347e-05       3.150719874231e+12       1.099223951302e-03       9.663696364477e+21       2.288329011508e+16       2.621499894269e+17       3.236176255929e-08       6.685044503419e+21       1.634902590118e+22       1.109478214623e-04       7.738637273100e-02 
       2.417472700873e+08       1.293332299957e-14       1.917239907925e-03       1.260918527496e+11       1.294251690719e+04       5.353738575405e-05       3.128818143315e+12       1.106918481984e-03       9.397782579649e+21       2.240939102215e+16       2.567210217577e+17       3.236176255929e-08       6.501093619761e+21       1.589915532982e+22       1.110077131026e-04       7.734479899707e-02 
       2.400668024118e+08       1.311502272274e-14       1.930660528160e-03       1.243449384041e+11       1.294251689377e+04       5.391214740994e-05       3.107068658791e+12       1.114666873860e-03       9.139185885276e+21       2.194530609261e+16       2.514044847230e+17       3.236176255929e-08       6.322204471642e+21       1.546166370671e+22       1.110676048814e-04       7.730327134950e-02 
       2.383980162395e+08       1.329927513408e-14       1.944175091921e-03       1.226222263862e+11       1.294251688026e+04       5.428953239679e-05       3.085470362342e+12       1.122469503953e-03       8.887704938610e+21       2.149083208108e+16       2.461980499525e+17       3.236176255929e-08       6.148237776414e+21       1.503621040391e+22       1.111274967998e-04       7.726178972334e-02 
       2.367408303683e+08       1.348611609606e-14       1.957784257684e-03       1.209233813886e+11       1.294251686665e+04       5.466955907792e-05       3.064022203009e+12       1.130326751923e-03       8.643143937206e+21       2.104576995126e+16       2.410994372950e+17       3.236176255929e-08       5.979058084034e+21       1.462246416645e+22       1.111873888590e-04       7.722035405383e-02 
       2.350951641606e+08       1.367558197499e-14       1.971488685740e-03       1.192480727493e+11       1.294251685294e+04       5.505224594518e-05       3.042723137136e+12       1.138239000086e-03       8.405312466470e+21       2.060992478878e+16       2.361064138197e+17       3.236176255929e-08       5.814533671613e+21       1.422010285442e+22       1.112472810599e-04       7.717896427641e-02 
       2.334609375392e+08       1.386770964809e-14       1.985289043660e-03       1.175959743875e+11       1.294251683914e+04       5.543761161986e-05       3.021572128325e+12       1.146206633438e-03       8.174025351405e+21       2.018310571582e+16       2.312167928386e+17       3.236176255929e-08       5.654536440847e+21       1.382881319215e+22       1.113071734037e-04       7.713762032676e-02 
       2.318380709836e+08       1.406253651064e-14       1.999186004468e-03       1.159667647401e+11       1.294251682525e+04       5.582567485360e-05       3.000568147381e+12       1.154230039666e-03       7.949102512433e+21       1.976512580754e+16       2.264284329487e+17       3.236176255929e-08       5.498941818288e+21       1.344829052428e+22       1.113670658913e-04       7.709632214074e-02 
       2.302264855263e+08       1.426010048330e-14       2.013180243011e-03       1.143601266988e+11       1.294251681125e+04       5.621645452931e-05       2.979710172262e+12       1.162309609172e-03       7.730368825186e+21       1.935580201019e+16       2.217392370940e+17       3.236176255929e-08       5.347628658344e+21       1.307823857857e+22       1.114269585240e-04       7.705506965445e-02 
       2.286261027485e+08       1.446044001946e-14       2.027272439591e-03       1.127757475489e+11       1.294251679716e+04       5.660996966208e-05       2.958997188034e+12       1.170445735093e-03       7.517653984153e+21       1.895495506094e+16       2.171471516475e+17       3.236176255929e-08       5.200479148962e+21       1.271836923522e+22       1.114868513027e-04       7.701386280417e-02 
       2.270368447764e+08       1.466359411275e-14       2.041463279966e-03       1.112133189081e+11       1.294251678297e+04       5.700623940008e-05       2.938428186813e+12       1.178638813314e-03       7.310792370083e+21       1.856240940941e+16       2.126501655113e+17       3.236176255929e-08       5.057378719898e+21       1.236840230256e+22       1.115467442287e-04       7.697270152643e-02 
       2.254586342778e+08       1.486960230460e-14       2.055753457171e-03       1.096725366664e+11       1.294251676868e+04       5.740528302555e-05       2.918002167727e+12       1.186889242493e-03       7.109622921032e+21       1.817799314075e+16       2.082463092363e+17       3.236176255929e-08       4.918215953508e+21       1.202806529884e+22       1.116066373029e-04       7.693158575794e-02 
       2.238913944580e+08       1.507850469197e-14       2.070143662422e-03       1.081531009272e+11       1.294251675429e+04       5.780711995569e-05       2.897718136856e+12       1.195197424080e-03       6.913989006963e+21       1.780153790035e+16       2.039336541595e+17       3.236176255929e-08       4.782882498006e+21       1.169709324016e+22       1.116665305266e-04       7.689051543564e-02 
       2.223350490560e+08       1.529034193512e-14       2.084634599669e-03       1.066547159486e+11       1.294251673980e+04       5.821176974363e-05       2.877575107193e+12       1.203563762332e-03       6.723738307792e+21       1.743287882015e+16       1.997103115593e+17       3.236176255929e-08       4.651272983096e+21       1.137522843408e+22       1.117264239009e-04       7.684949049665e-02 
       2.207895223410e+08       1.550515526555e-14       2.099226972859e-03       1.051770900863e+11       1.294251672520e+04       5.861925207936e-05       2.857572098590e+12       1.211988664337e-03       6.538722694793e+21       1.707185444638e+16       1.955744318282e+17       3.236176255929e-08       4.523284937934e+21       1.106222027901e+22       1.117863174268e-04       7.680851087835e-02 
       2.192547391086e+08       1.572298649400e-14       2.113921491400e-03       1.037199357362e+11       1.294251671051e+04       5.902958679070e-05       2.837708137714e+12       1.220472540034e-03       6.358798115265e+21       1.671830666890e+16       1.915242036634e+17       3.236176255929e-08       4.398818711344e+21       1.075782506912e+22       1.118462111056e-04       7.676757651830e-02 
       2.177306246772e+08       1.594387801862e-14       2.128718870154e-03       1.022829692790e+11       1.294251669571e+04       5.944279384427e-05       2.817982257995e+12       1.229015802229e-03       6.183824480374e+21       1.637208065192e+16       1.875578532726e+17       3.236176255929e-08       4.277777394227e+21       1.046180580453e+22       1.119061049383e-04       7.672668735427e-02 
       2.162171048844e+08       1.616787283320e-14       2.143619829440e-03       1.008659110248e+11       1.294251668081e+04       5.985889334645e-05       2.798393499585e+12       1.237618866619e-03       6.013665556077e+21       1.603302476621e+16       1.836736435979e+17       3.236176255929e-08       4.160066744111e+21       1.017393200686e+22       1.119659989263e-04       7.668584332424e-02 
