# total lensed [l(l+1)/2pi] C_l's (units: [microK]^2)
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (d), these are C_l^dd for the deflection field.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:BB                     5:TE                     6:dd                     7:dT                     8:dE                 
   61       1.660270199019e+03       2.199514544090e-01       1.190109021711e-03      -2.261479402983e+00       1.365199113740e-07       7.057167855531e-04      -1.569700782706e-06 
   62       1.682618955075e+03       2.308437541153e-01       1.229597426970e-03      -2.593167575451e+00       1.358131465415e-07       6.936369872373e-04      -1.631303981019e-06 
   63       1.705159671107e+03       2.420125958694e-01       1.269719626971e-03      -2.938807915406e+00       1.351003190876e-07       6.818164053045e-04      -1.646159676504e-06 
   64       1.727908402995e+03       2.534530100045e-01       1.310476390189e-03      -3.298170689955e+00       1.343921283736e-07       6.703032200430e-04      -1.625613058780e-06 
   65       1.750877016886e+03       2.651593885544e-01       1.351868721409e-03      -3.670982456691e+00       1.336927430052e-07       6.591209460522e-04      -1.584023263962e-06 
   66       1.774072869623e+03       2.771254695453e-01       1.393897873755e-03      -4.056924824335e+00       1.329983962962e-07       6.482651387596e-04      -1.539019479625e-06 
   67       1.797498489169e+03       2.893443212882e-01       1.436565360739e-03      -4.455633213367e+00       1.322958693430e-07       6.376999738037e-04      -1.511765211066e-06 
   68       1.821154431213e+03       3.018087775145e-01       1.479872909425e-03      -4.866750374294e+00       1.315690478496e-07       6.273804975890e-04      -1.522022111405e-06 
   69       1.845049235468e+03       3.145128802840e-01       1.523822282011e-03      -5.290102305321e+00       1.308256494568e-07       6.173355192300e-04      -1.570952997973e-06 
   70       1.869190921951e+03       3.274507025727e-01       1.568415439558e-03      -5.725555917562e+00       1.300782057660e-07       6.076033682164e-04      -1.653613312984e-06 
   71       1.893583759231e+03       3.406159191946e-01       1.613654608008e-03      -6.172967589512e+00       1.293361182862e-07       5.982063986930e-04      -1.763602256750e-06 
   72       1.918228026090e+03       3.540018026241e-01       1.659542288718e-03      -6.632183328138e+00       1.286049349071e-07       5.891490282221e-04      -1.892944876091e-06 
