# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
   76       3.050480825443e-10       7.266500432250e-14      -1.789829127522e-12       1.768327424086e-16       1.317486085917e-11       6.840441287059e-12      -1.226421434398e-14 
   77       3.090620153932e-10       7.496207624098e-14      -1.878621633498e-12       1.815422216220e-16       1.276620543376e-11       6.648605089540e-12      -1.197627714945e-14 
   78       3.131182840866e-10       7.726582158843e-14      -1.968618124750e-12       1.863164985635e-16       1.237344914163e-11       6.463518726687e-12      -1.171861202026e-14 
   79       3.172172521336e-10       7.957442564806e-14      -2.059753886895e-12       1.911558038968e-16       1.199638261447e-11       6.285153810032e-12      -1.148675030584e-14 
   80       3.213588695196e-10       8.188607389791e-14      -2.151962627356e-12       1.960603774834e-16       1.163455586925e-11       6.113378064438e-12      -1.127549490600e-14 
   81       3.255426508623e-10       8.419895433873e-14      -2.245176521814e-12       2.010304685814e-16       1.128726770733e-11       5.947950637580e-12      -1.107889398907e-14 
   82       3.297676535695e-10       8.651125982190e-14      -2.339326260639e-12       2.060663360444e-16       1.095355511382e-11       5.788517409435e-12      -1.089021471011e-14 
   83       3.340324559951e-10       8.882119037734e-14      -2.434341095339e-12       2.111682485201e-16       1.063218265674e-11       5.634606301753e-12      -1.070191692905e-14 
   84       3.383356166204e-10       9.112680473645e-14      -2.530146102745e-12       2.163364818111e-16       1.032194548611e-11       5.485748853464e-12      -1.050745335274e-14 
   85       3.426771869069e-10       9.342554152021e-14      -2.626653354757e-12       2.215713100160e-16       1.002265926604e-11       5.341878378565e-12      -1.030707041515e-14 
   86       3.470574103600e-10       9.571462257325e-14      -2.723769363068e-12       2.268730132772e-16       9.734315679462e-12       5.202989521436e-12      -1.010292534502e-14 
   87       3.514762502477e-10       9.799119650779e-14      -2.821397730953e-12       2.322418806385e-16       9.456778167925e-12       5.069015329080e-12      -9.897349594131e-15 
   88       3.559333758422e-10       1.002523384969e-13      -2.919439152938e-12       2.376782101956e-16       9.189776601404e-12       4.939824682719e-12      -9.692853251634e-15 
   89       3.604281486611e-10       1.024950500682e-13      -3.017791414493e-12       2.431823092481e-16       8.932901948131e-12       4.815219729393e-12      -9.492129458428e-15 
   90       3.649596087081e-10       1.047162588966e-13      -3.116349391701e-12       2.487544944499e-16       8.685600944413e-12       4.694933313557e-12      -9.298058821526e-15 
   91       3.695264607151e-10       1.069128185984e-13      -3.215005050947e-12       2.543950919612e-16       8.447170764456e-12       4.578626408681e-12      -9.113713828417e-15 
   92       3.741270603829e-10       1.090815085243e-13      -3.313647448593e-12       2.601044375990e-16       8.216753690192e-12       4.465885548847e-12      -8.942363261434e-15 
   93       3.787597869025e-10       1.112191858424e-13      -3.412166475065e-12       2.658829122515e-16       7.993542046304e-12       4.356324085422e-12      -8.786716283164e-15 
   94       3.834242544940e-10       1.133232684015e-13      -3.510464731948e-12       2.717310538835e-16       7.777439840351e-12       4.249908956270e-12      -8.646515054655e-15 
   95       3.881202584924e-10       1.153913244466e-13      -3.608447448925e-12       2.776494627348e-16       7.568491241434e-12       4.146678542615e-12      -8.520586523804e-15 
   96       3.928473969607e-10       1.174209286582e-13      -3.706018948936e-12       2.836387681844e-16       7.366676770430e-12       4.046642095085e-12      -8.407564551287e-15 
   97       3.976050622330e-10       1.194096640365e-13      -3.803082699253e-12       2.896996293866e-16       7.171910856097e-12       3.949778590505e-12      -8.305883888017e-15 
   98       4.023924324588e-10       1.213551237853e-13      -3.899541362566e-12       2.958327359057e-16       6.984039391170e-12       3.856035588682e-12      -8.213774152598e-15 
   99       4.072084631461e-10       1.232549131952e-13      -3.995296848053e-12       3.020388083514e-16       6.802837288457e-12       3.765328089193e-12      -8.129253808777e-15 
  100       4.120518787053e-10       1.251066515283e-13      -4.090250362468e-12       3.083185990143e-16       6.628006036944e-12       3.677537388172e-12      -8.050124142904e-15 
  101       4.169211639928e-10       1.269079739014e-13      -4.184302461215e-12       3.146728925008e-16       6.459171257887e-12       3.592509935103e-12      -7.973963241381e-15 
  102       4.218145558547e-10       1.286565331700e-13      -4.277353099429e-12       3.211025063684e-16       6.295880260915e-12       3.510056189598e-12      -7.898119968121e-15 
  103       4.267300346704e-10       1.303500018123e-13      -4.369301683056e-12       3.276082917611e-16       6.137599600129e-12       3.429949478197e-12      -7.819707941997e-15 
  104       4.316656387054e-10       1.319861209974e-13      -4.460047381215e-12       3.341910774147e-16       5.983836631209e-12       3.351979402063e-12      -7.736212739203e-15 
  105       4.366204737455e-10       1.335628512825e-13      -4.549490001332e-12       3.408514916901e-16       5.834528147623e-12       3.276122738982e-12      -7.647419887686e-15 
  106       4.415938247191e-10       1.350782458791e-13      -4.637529327998e-12       3.475901175714e-16       5.689699931776e-12       3.202393603933e-12      -7.553737301354e-15 
  107       4.465848402178e-10       1.365304076606e-13      -4.724064925548e-12       3.544075471623e-16       5.549346373881e-12       3.130790422561e-12      -7.455606020003e-15 
  108       4.515925275872e-10       1.379174915636e-13      -4.808996192006e-12       3.613043816986e-16       5.413429390708e-12       3.061295387424e-12      -7.353500925503e-15 
  109       4.566157480181e-10       1.392377069910e-13      -4.892222413035e-12       3.682812315614e-16       5.281877344331e-12       2.993873914245e-12      -7.247931457994e-15 
  110       4.616532116371e-10       1.404893202139e-13      -4.973642815894e-12       3.753387162897e-16       5.154583960873e-12       2.928474098154e-12      -7.139442332070e-15 
  111       4.667034725982e-10       1.416706567743e-13      -5.053156623381e-12       3.824774645941e-16       5.031407249258e-12       2.865026169944e-12      -7.028614252973e-15 
  112       4.717649241731e-10       1.427801038870e-13      -5.130663107787e-12       3.896981143688e-16       4.912168419952e-12       2.803441952313e-12      -6.916064632779e-15 
  113       4.768357938429e-10       1.438161128424e-13      -5.206061644848e-12       3.970013127051e-16       4.796650803715e-12       2.743614316117e-12      -6.802448306593e-15 
  114       4.819141383886e-10       1.447772014087e-13      -5.279251767692e-12       4.043877159044e-16       4.684598770346e-12       2.685416636617e-12      -6.688458248731e-15 
  115       4.869978389823e-10       1.456619562338e-13      -5.350133220794e-12       4.118579894908e-16       4.575716647433e-12       2.628702249728e-12      -6.574826288918e-15 
  116       4.920848256789e-10       1.464690951789e-13      -5.418607240176e-12       4.194127855864e-16       4.469733796926e-12       2.573338694031e-12      -6.462221424269e-15 
  117       4.971737923503e-10       1.471976577769e-13      -5.484580455255e-12       4.270526718878e-16       4.366611132596e-12       2.519316322356e-12      -6.350929198157e-15 
  118       5.022635598598e-10       1.478468425491e-13      -5.547961564911e-12       4.347781940386e-16       4.266357797649e-12       2.466651935704e-12      -6.241134503309e-15 
  119       5.073528515900e-10       1.484159520466e-13      -5.608660217762e-12       4.425898973094e-16       4.168966762653e-12       2.415354945425e-12      -6.133020310863e-15 
  120       5.124402905618e-10       1.489043957830e-13      -5.666587076961e-12       4.504883264106e-16       4.074414329229e-12       2.365427137037e-12      -6.026767481122e-15 
  121       5.175243965538e-10       1.493116931663e-13      -5.721653884987e-12       4.584740253052e-16       3.982659633753e-12       2.316862434034e-12      -5.922554574316e-15 
  122       5.226035832216e-10       1.496374764312e-13      -5.773773528438e-12       4.665475370215e-16       3.893644151054e-12       2.269646661712e-12      -5.820557661362e-15 
  123       5.276761552174e-10       1.498814935716e-13      -5.822860102824e-12       4.747094034661e-16       3.807291198105e-12       2.223757310971e-12      -5.720950134622e-15 
