# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
   57       2.239487495890e-10       2.841490811614e-14      -2.611659829548e-13       0.000000000000e+00       2.964104016519e-11       1.067049920309e-11      -4.491309673364e-15 
   58       2.269129409815e-10       2.992525528906e-14      -3.070341575615e-13       0.000000000000e+00       2.851686258987e-11       1.033078129707e-11      -5.590406293203e-15 
   59       2.299130159741e-10       3.147684511840e-14      -3.547880674024e-13       0.000000000000e+00       2.745159609031e-11       1.000654030687e-11      -6.627502583362e-15 
   60       2.329496144152e-10       3.306915867614e-14      -4.044330144121e-13       0.000000000000e+00       2.643825023355e-11       9.695363757465e-12      -7.459182518885e-15 
   61       2.360228636363e-10       3.470159303006e-14      -4.559737772859e-13       0.000000000000e+00       2.546954908326e-11       9.394823639175e-12      -7.961957472864e-15 
   62       2.391345065652e-10       3.637342644019e-14      -5.094120551607e-13       0.000000000000e+00       2.454457793592e-11       9.104824938614e-12      -8.155353490440e-15 
   63       2.422861082770e-10       3.808384274710e-14      -5.647486673373e-13       0.000000000000e+00       2.366341672214e-11       8.825717945506e-12      -8.105299172628e-15 
   64       2.454783615989e-10       3.983193917107e-14      -6.219844200765e-13       0.000000000000e+00       2.282514025846e-11       8.557597801267e-12      -7.889086386406e-15 
   65       2.487110267860e-10       4.161672454070e-14      -6.811202044001e-13       0.000000000000e+00       2.202776091273e-11       8.300288994765e-12      -7.595853759174e-15 
   66       2.519828711971e-10       4.343711752150e-14      -7.421570938926e-13       0.000000000000e+00       2.126817126959e-11       8.053329858067e-12      -7.327070173228e-15 
   67       2.552916089703e-10       4.529194484445e-14      -8.050964425020e-13       0.000000000000e+00       2.054208679592e-11       7.815957062198e-12      -7.197018260222e-15 
   68       2.586348901734e-10       4.717994412426e-14      -8.699305849190e-13       0.000000000000e+00       1.984519639159e-11       7.587354566473e-12      -7.304749861680e-15 
   69       2.620136358383e-10       4.909977693674e-14      -9.366125309529e-13       0.000000000000e+00       1.917701291948e-11       7.367493699349e-12      -7.642272943034e-15 
   70       2.654292734282e-10       5.105001522114e-14      -1.005080277919e-12       0.000000000000e+00       1.853770348075e-11       7.156436229687e-12      -8.168544024677e-15 
   71       2.688827142709e-10       5.302913530068e-14      -1.075265524744e-12       0.000000000000e+00       1.792692459461e-11       6.954076390361e-12      -8.836108454363e-15 
   72       2.723743200755e-10       5.503551622843e-14      -1.147093529429e-12       0.000000000000e+00       1.734379575597e-11       6.760132137529e-12      -9.590854284436e-15 
   73       2.759038694489e-10       5.706743813334e-14      -1.220482966502e-12       0.000000000000e+00       1.678687299309e-11       6.574136409910e-12      -1.037176614906e-14 
   74       2.794705244122e-10       5.912308056618e-14      -1.295345784477e-12       0.000000000000e+00       1.625412242522e-11       6.395428388054e-12      -1.111067914145e-14 
   75       2.830727969169e-10       6.120052084552e-14      -1.371587063316e-12       0.000000000000e+00       1.574289382024e-11       6.223144753615e-12      -1.173203269110e-14 
   76       2.867092291525e-10       6.329779399628e-14      -1.449118316053e-12       0.000000000000e+00       1.525058170014e-11       6.056442383763e-12      -1.217007160266e-14 
   77       2.903806517052e-10       6.541308884022e-14      -1.527900509128e-12       0.000000000000e+00       1.477680628887e-11       5.895232639066e-12      -1.242461450480e-14 
   78       2.940882782659e-10       6.754458482461e-14      -1.607908664497e-12       0.000000000000e+00       1.432158407821e-11       5.739565718510e-12      -1.251505513981e-14 
   79       2.978330098283e-10       6.969039321715e-14      -1.689119242408e-12       0.000000000000e+00       1.388466341807e-11       5.589407172915e-12      -1.246392723062e-14 
   80       3.016154158428e-10       7.184855671498e-14      -1.771510274538e-12       0.000000000000e+00       1.346551217292e-11       5.444633909961e-12      -1.229701612622e-14 
   81       3.054357153695e-10       7.401704905368e-14      -1.855061497139e-12       0.000000000000e+00       1.306330537810e-11       5.305030199237e-12      -1.204347044705e-14 
   82       3.092937582318e-10       7.619377461617e-14      -1.939754484177e-12       0.000000000000e+00       1.267691289628e-11       5.170283677274e-12      -1.173591373044e-14 
   83       3.131890061693e-10       7.837656804176e-14      -2.025572780474e-12       0.000000000000e+00       1.230488707376e-11       5.039981352580e-12      -1.141055607601e-14 
   84       3.171208188057e-10       8.056324275034e-14      -2.112491228759e-12       0.000000000000e+00       1.194581652650e-11       4.913716713692e-12      -1.110000555753e-14 
   85       3.210894073031e-10       8.275174661416e-14      -2.200441626226e-12       0.000000000000e+00       1.159948192437e-11       4.791440205722e-12      -1.081008864711e-14 
   86       3.250950049841e-10       8.494003149623e-14      -2.289341592199e-12       0.000000000000e+00       1.126587007091e-11       4.673159800971e-12      -1.053937393814e-14 
   87       3.291375630524e-10       8.712600705432e-14      -2.379104820253e-12       0.000000000000e+00       1.094481871051e-11       4.558832965497e-12      -1.028611983574e-14 
   88       3.332167368692e-10       8.930754117206e-14      -2.469641029740e-12       0.000000000000e+00       1.063601033832e-11       4.448364531425e-12      -1.004826350914e-14 
   89       3.373318722295e-10       9.148246038999e-14      -2.560855917319e-12       0.000000000000e+00       1.033896600998e-11       4.341604569267e-12      -9.823409844101e-15 
   90       3.414819916384e-10       9.364855033669e-14      -2.652651108479e-12       0.000000000000e+00       1.005303915147e-11       4.238346260233e-12      -9.608820395349e-15 
   91       3.456657805870e-10       9.580355615980e-14      -2.744924109067e-12       0.000000000000e+00       9.777409368925e-12       4.138323768548e-12      -9.401402338951e-15 
   92       3.498815738290e-10       9.794518295718e-14      -2.837568256814e-12       0.000000000000e+00       9.511076258434e-12       4.041210113768e-12      -9.197697424745e-15 
   93       3.541277867911e-10       1.000711312142e-13      -2.930479580351e-12       0.000000000000e+00       9.253097842390e-12       3.946700091762e-12      -8.994755544147e-15 
   94       3.584043138341e-10       1.021792082765e-13      -3.023578661579e-12       0.000000000000e+00       9.003360345178e-12       3.854777925044e-12      -8.792929720659e-15 
   95       3.627113158949e-10       1.042672345176e-13      -3.116791987078e-12       0.000000000000e+00       8.761913285474e-12       3.765486120499e-12      -8.593483016239e-15 
   96       3.670487865790e-10       1.063330107262e-13      -3.210045379319e-12       0.000000000000e+00       8.528732371142e-12       3.678843060122e-12      -8.397742452099e-15 
   97       3.714165445470e-10       1.083743190177e-13      -3.303264043007e-12       0.000000000000e+00       8.303716667004e-12       3.594842040772e-12      -8.207100104094e-15 
   98       3.758142259012e-10       1.103889237454e-13      -3.396372611427e-12       0.000000000000e+00       8.086685762592e-12       3.513450313948e-12      -8.023014198099e-15 
   99       3.802412765720e-10       1.123745724128e-13      -3.489295192789e-12       0.000000000000e+00       7.877376939914e-12       3.434608125542e-12      -7.847010205389e-15 
  100       3.846969447044e-10       1.143289965844e-13      -3.581955416570e-12       0.000000000000e+00       7.675442341213e-12       3.358227755613e-12      -7.680681938023e-15 
  101       3.891802730449e-10       1.162499127983e-13      -3.674276479862e-12       0.000000000000e+00       7.480446136728e-12       3.284192558147e-12      -7.525692644225e-15 
  102       3.936900913273e-10       1.181350234766e-13      -3.766181193713e-12       0.000000000000e+00       7.291861692457e-12       3.212356000820e-12      -7.383776103762e-15 
  103       3.982250086602e-10       1.199820178382e-13      -3.857592029474e-12       0.000000000000e+00       7.109068737914e-12       3.142540704766e-12      -7.256737723327e-15 
  104       4.027836597133e-10       1.217886354110e-13      -3.948429994347e-12       0.000000000000e+00       6.931494520504e-12       3.074580765904e-12      -7.145953579077e-15 
  105       4.073654975528e-10       1.235528643787e-13      -4.038610985223e-12       0.000000000000e+00       6.759065084906e-12       3.008457298111e-12      -7.050788114575e-15 
  106       4.119700942114e-10       1.252727718522e-13      -4.128049026406e-12       0.000000000000e+00       6.591809958649e-12       2.944179495038e-12      -6.969963743955e-15 
  107       4.165968916860e-10       1.269464452414e-13      -4.216657429501e-12       0.000000000000e+00       6.429722374357e-12       2.881742504829e-12      -6.902039449218e-15 
  108       4.212451971125e-10       1.285719938542e-13      -4.304348826894e-12       0.000000000000e+00       6.272758019786e-12       2.821126945507e-12      -6.845406358539e-15 
  109       4.259141779419e-10       1.301475504962e-13      -4.391035205229e-12       0.000000000000e+00       6.120833787856e-12       2.762298420356e-12      -6.798283324593e-15 
  110       4.306028571157e-10       1.316712730706e-13      -4.476627938885e-12       0.000000000000e+00       5.973826526678e-12       2.705207033313e-12      -6.758712502867e-15 
  111       4.353101082412e-10       1.331413461771e-13      -4.561037823458e-12       0.000000000000e+00       5.831571789587e-12       2.649786904347e-12      -6.724554929978e-15 
  112       4.400346507673e-10       1.345559827121e-13      -4.644175109238e-12       0.000000000000e+00       5.693862585176e-12       2.595955684852e-12      -6.693486101989e-15 
  113       4.447750451602e-10       1.359134254677e-13      -4.725949534686e-12       0.000000000000e+00       5.560448127324e-12       2.543614073027e-12      -6.662991552729e-15 
  114       4.495296880784e-10       1.372119487316e-13      -4.806270359916e-12       0.000000000000e+00       5.431032585228e-12       2.492645329267e-12      -6.630362432106e-15 
  115       4.542968075490e-10       1.384498598863e-13      -4.885046400173e-12       0.000000000000e+00       5.305273833435e-12       2.442914791544e-12      -6.592691084424e-15 
  116       4.590746845367e-10       1.396255552987e-13      -4.962187584713e-12       0.000000000000e+00       5.182858723737e-12       2.394300595341e-12      -6.547485043443e-15 
  117       4.638623585298e-10       1.407376922770e-13      -5.037609776904e-12       0.000000000000e+00       5.063741955540e-12       2.346791106741e-12      -6.494603159758e-15 
  118       4.686589990800e-10       1.417850411216e-13      -5.111230605756e-12       0.000000000000e+00       4.947934035557e-12       2.300398480471e-12      -6.434547662464e-15 
  119       4.734636842920e-10       1.427664347623e-13      -5.182968039409e-12       0.000000000000e+00       4.835426787414e-12       2.255128308868e-12      -6.367867839924e-15 
  120       4.782753980012e-10       1.436807708389e-13      -5.252740432096e-12       0.000000000000e+00       4.726192778272e-12       2.210979413171e-12      -6.295161085969e-15 
  121       4.830930269507e-10       1.445270137797e-13      -5.320466571112e-12       0.000000000000e+00       4.620184745440e-12       2.167943634804e-12      -6.217073946083e-15 
  122       4.879153579686e-10       1.453041968817e-13      -5.386065723778e-12       0.000000000000e+00       4.517335022993e-12       2.126005626670e-12      -6.134303163601e-15 
  123       4.927410751451e-10       1.460114243899e-13      -5.449457684406e-12       0.000000000000e+00       4.417554968391e-12       2.085142644436e-12      -6.047596725901e-15 
  124       4.975687570101e-10       1.466478735771e-13      -5.510562821267e-12       0.000000000000e+00       4.320734389095e-12       2.045324337821e-12      -5.957754910592e-15 
  125       5.023968737102e-10       1.472127968231e-13      -5.569302123558e-12       0.000000000000e+00       4.226740969185e-12       2.006512541887e-12      -5.865631331713e-15 
  126       5.072237841861e-10       1.477055236943e-13      -5.625597248362e-12       0.000000000000e+00       4.135419695973e-12       1.968661068323e-12      -5.772133985920e-15 
  127       5.120477333498e-10       1.481254630236e-13      -5.679370567621e-12       0.000000000000e+00       4.046592286628e-12       1.931715496736e-12      -5.678226298681e-15 
  128       5.168668492618e-10       1.484721049896e-13      -5.730545215096e-12       0.000000000000e+00       3.960056614786e-12       1.895612965941e-12      -5.584928170471e-15 
  129       5.216793142584e-10       1.487450568357e-13      -5.779045751951e-12       0.000000000000e+00       3.875630276224e-12       1.860296728825e-12      -5.493129818987e-15 
  130       5.264839055528e-10       1.489441500409e-13      -5.824800146285e-12       0.000000000000e+00       3.793287907240e-12       1.825762065525e-12      -5.403007994340e-15 
  131       5.312795088799e-10       1.490693488904e-13      -5.867738100525e-12       0.000000000000e+00       3.713037916819e-12       1.792015036010e-12      -5.314547400931e-15 
  132       5.360649483005e-10       1.491207201875e-13      -5.907790503159e-12       0.000000000000e+00       3.634879442896e-12       1.759058065932e-12      -5.227721870254e-15 
  133       5.408389846233e-10       1.490984355737e-13      -5.944889480134e-12       0.000000000000e+00       3.558802094819e-12       1.726889843559e-12      -5.142494067528e-15 
  134       5.456003138263e-10       1.490027738493e-13      -5.978968446243e-12       0.000000000000e+00       3.484785695808e-12       1.695505216703e-12      -5.058815198325e-15 
  135       5.503475654794e-10       1.488341232930e-13      -6.009962156524e-12       0.000000000000e+00       3.412800025414e-12       1.664895089657e-12      -4.976624715198e-15 
  136       5.550793011664e-10       1.485929839831e-13      -6.037806757647e-12       0.000000000000e+00       3.342804561984e-12       1.635046320119e-12      -4.895850024311e-15 
  137       5.597940129065e-10       1.482799701168e-13      -6.062439839307e-12       0.000000000000e+00       3.274748225115e-12       1.605941616128e-12      -4.816406192071e-15 
  138       5.644901215765e-10       1.478958123313e-13      -6.083800485620e-12       0.000000000000e+00       3.208569118118e-12       1.577559432994e-12      -4.738195651752e-15 
  139       5.691659753331e-10       1.474413600233e-13      -6.101829326512e-12       0.000000000000e+00       3.144194270477e-12       1.549873870226e-12      -4.661107910128e-15 
  140       5.738198480346e-10       1.469175836699e-13      -6.116468589112e-12       0.000000000000e+00       3.081539380308e-12       1.522854568468e-12      -4.585019254100e-15 
  141       5.784499376626e-10       1.463255771485e-13      -6.127662149145e-12       0.000000000000e+00       3.020508556822e-12       1.496466606427e-12      -4.509792457328e-15 
  142       5.830543647447e-10       1.456665600571e-13      -6.135355582327e-12       0.000000000000e+00       2.960994062783e-12       1.470670397802e-12      -4.435276486859e-15 
  143       5.876311707759e-10       1.449418800349e-13      -6.139496215752e-12       0.000000000000e+00       2.902876056968e-12       1.445421588221e-12      -4.361306209753e-15 
  144       5.921784668119e-10       1.441529992068e-13      -6.140033513607e-12       0.000000000000e+00       2.846047771830e-12       1.420680610541e-12      -4.287734893779e-15 
  145       5.966948990898e-10       1.433014471153e-13      -6.136920168676e-12       0.000000000000e+00       2.790494387694e-12       1.396442630055e-12      -4.214535940019e-15 
  146       6.011792265250e-10       1.423888675377e-13      -6.130111216639e-12       0.000000000000e+00       2.736221481132e-12       1.372710369297e-12      -4.141710668739e-15 
  147       6.056301739542e-10       1.414170361540e-13      -6.119563764254e-12       0.000000000000e+00       2.683230177618e-12       1.349484667621e-12      -4.069256321954e-15 
