# Table of selected background quantities
# All densities are multiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
#    1:z                      2:proper time [Gyr]      3:conf. time [Mpc]       4:H [1/Mpc]              5:comov. dist.           6:ang.diam.dist.         7:lum. dist.             8:comov.snd.hrz.         9:(.)rho_g              10:(.)rho_b              11:(.)rho_cdm            12:(.)rho_lambda         13:(.)rho_ur             14:(.)rho_crit           15:gr.fac. D             16:gr.fac. f          
       5.453945315602e+12       2.541093478209e-23       8.498318493366e-08       6.417638318297e+19       1.892886889808e+04       3.470674493917e-09       1.032370158564e+17       4.906535146310e-08       2.434498105038e+39       3.976901682936e+29       2.172927671532e+30      -1.584504891921e-08       1.684110050839e+39       4.118608158447e+39       1.540061058984e-05       3.437807235862e-01 
       5.416033084014e+12       2.576793300480e-23       8.557981345803e-08       6.328726046089e+19       1.892886889808e+04       3.494969215374e-09       1.025193801950e+17       4.940880892327e-08       2.367508563827e+39       3.894542457754e+29       2.127927655521e+30      -1.584504891921e-08       1.637768770301e+39       4.005277336645e+39       1.543754250977e-05       3.429582816685e-01 
       5.378384393261e+12       2.612994669555e-23       8.617644198239e-08       6.241045596518e+19       1.892886889808e+04       3.519433999882e-09       1.018067330635e+17       4.975467058567e-08       2.302362358876e+39       3.813888842243e+29       2.083859562587e+30      -1.584504891921e-08       1.592702652440e+39       3.895065013781e+39       1.547447442970e-05       3.421397654880e-01 
       5.340997411381e+12       2.649704631664e-23       8.678034646437e-08       6.154579903468e+19       1.892886889808e+04       3.544070037881e-09       1.010990397850e+17       5.010295327971e-08       2.239008767512e+39       3.734905514260e+29       2.040704093167e+30      -1.584504891921e-08       1.548876608891e+39       3.787885378817e+39       1.551140634962e-05       3.413251470035e-01 
       5.303870319147e+12       2.686930332030e-23       8.738788892515e-08       6.069312137265e+19       1.892886889808e+04       3.568878528146e-09       1.003962659236e+17       5.045367395260e-08       2.177398462787e+39       3.657557883162e+29       1.998442347382e+30      -1.584504891921e-08       1.506256516804e+39       3.683654981955e+39       1.554833826955e-05       3.405143984407e-01 
       5.267001309978e+12       2.724679016261e-23       8.799906936474e-08       5.985225701399e+19       1.892886889808e+04       3.593860677843e-09       9.969837728259e+16       5.080684967020e-08       2.117483475072e+39       3.581812074658e+29       1.957055816754e+30      -1.584504891921e-08       1.464809192282e+39       3.582292669669e+39       1.558527018948e-05       3.397074922882e-01 
       5.230388589849e+12       2.762958031756e-23       8.861752576195e-08       5.902304229295e+19       1.892886889808e+04       3.619017702588e-09       9.900533990326e+16       5.116249761782e-08       2.059217154706e+39       3.507634915971e+29       1.916526376110e+30      -1.584504891921e-08       1.424502364542e+39       3.483719521516e+39       1.562220210941e-05       3.389044012948e-01 
       5.194030377208e+12       2.801774829140e-23       8.923598215915e-08       5.820531581126e+19       1.892886889808e+04       3.644350826506e-09       9.831712006282e+16       5.152063510108e-08       2.002554135679e+39       3.434993921314e+29       1.876836275635e+30      -1.584504891921e-08       1.385304650789e+39       3.387858788688e+39       1.565913402934e-05       3.381050984666e-01 
       5.157924902888e+12       2.841136963710e-23       8.986171451397e-08       5.739891840669e+19       1.892886889808e+04       3.669861282291e-09       9.763368427290e+16       5.188127954671e-08       1.947450300304e+39       3.363857277660e+29       1.837968133101e+30      -1.584504891921e-08       1.347185531779e+39       3.294635834258e+39       1.569606594927e-05       3.373095570634e-01 
       5.122070410018e+12       2.881052096909e-23       9.049108484760e-08       5.660369312215e+19       1.892886889808e+04       3.695550311267e-09       9.695499927795e+16       5.224444850347e-08       1.893862744874e+39       3.294193830812e+29       1.799904926258e+30      -1.584504891921e-08       1.310115328063e+39       3.203978075067e+39       1.573299786920e-05       3.365177505965e-01 
       5.086465153940e+12       2.921527997814e-23       9.112409316003e-08       5.581948517506e+19       1.892886889808e+04       3.721419163446e-09       9.628103205358e+16       5.261015964292e-08       1.841749746251e+39       3.225973071754e+29       1.762629985375e+30      -1.584504891921e-08       1.274065176872e+39       3.115814925208e+39       1.576992978913e-05       3.357296528250e-01 
       5.051107402125e+12       2.962572544651e-23       9.176073945127e-08       5.504614192725e+19       1.892886889807e+04       3.747469097590e-09       9.561174980494e+16       5.297843076035e-08       1.791070729384e+39       3.159165123298e+29       1.726126985942e+30      -1.584504891921e-08       1.239007009649e+39       3.030077741075e+39       1.580686170907e-05       3.349452377535e-01 
       5.015995434086e+12       3.004193726326e-23       9.240466170013e-08       5.428351285528e+19       1.892886889807e+04       3.773701381273e-09       9.494711996518e+16       5.334927977559e-08       1.741786235718e+39       3.093740726991e+29       1.690379941518e+30      -1.584504891921e-08       1.204913530191e+39       2.946699767909e+39       1.584379362900e-05       3.341644796287e-01 
       4.981127541297e+12       3.046399643982e-23       9.305222192779e-08       5.353144952108e+19       1.892886889807e+04       3.800117290942e-09       9.428711019382e+16       5.372272473395e-08       1.693857892468e+39       3.029671230307e+29       1.655373196734e+30      -1.584504891921e-08       1.171758193401e+39       2.865616087828e+39       1.588072554893e-05       3.333873529371e-01 
       4.946502027107e+12       3.089198512576e-23       9.370342013426e-08       5.278980554313e+19       1.892886889807e+04       3.826718111978e-09       9.363168837519e+16       5.409878380701e-08       1.647248382747e+39       2.966928574094e+29       1.621091420431e+30      -1.584504891921e-08       1.139515184617e+39       2.786763569282e+39       1.591765746887e-05       3.326138324019e-01 
       4.912117206661e+12       3.132598662474e-23       9.435825631954e-08       5.205843656792e+19       1.892886889807e+04       3.853505138762e-09       9.298082261686e+16       5.447747529358e-08       1.601921416506e+39       2.905485280290e+29       1.587519598953e+30      -1.584504891921e-08       1.108159399512e+39       2.710080817896e+39       1.595458938880e-05       3.318438929803e-01 
       4.877971406813e+12       3.176608541078e-23       9.501673048362e-08       5.133720024185e+19       1.892886889807e+04       3.880479674733e-09       9.233448124812e+16       5.485881762055e-08       1.557841702282e+39       2.845314439887e+29       1.554643029564e+30      -1.584504891921e-08       1.077666424550e+39       2.635508128671e+39       1.599152130874e-05       3.310775098610e-01 
       4.844062966051e+12       3.221236714466e-23       9.568248060532e-08       5.062595618355e+19       1.892886889807e+04       3.907643032456e-09       9.169263281839e+16       5.524282934382e-08       1.514974919721e+39       2.786389701145e+29       1.522447314015e+30      -1.584504891921e-08       1.048012517977e+39       2.562987439498e+39       1.602845322868e-05       3.303146584611e-01 
       4.810390234410e+12       3.266491869063e-23       9.635186870582e-08       4.992456595655e+19       1.892886889807e+04       3.934996533683e-09       9.105524609572e+16       5.562952914914e-08       1.473287692851e+39       2.728685258054e+29       1.490918352235e+30      -1.584504891921e-08       1.019174591335e+39       2.492462285950e+39       1.606538514861e-05       3.295553144241e-01 
       4.776951573396e+12       3.312382813326e-23       9.702853276394e-08       4.923289304232e+19       1.892886889807e+04       3.962541509419e-09       9.042229006526e+16       5.601893585311e-08       1.432747564103e+39       2.672175839029e+29       1.460042336158e+30      -1.584504891921e-08       9.911301914865e+38       2.423877757316e+39       1.610231706855e-05       3.287994536167e-01 
       4.743745355905e+12       3.358918479464e-23       9.770519682206e-08       4.855080281371e+19       1.892886889807e+04       3.990279299985e-09       8.979373392776e+16       5.641106840399e-08       1.393322969032e+39       2.616836695847e+29       1.429805743673e+30      -1.584504891921e-08       9.638574831320e+38       2.357180453856e+39       1.613924898849e-05       3.280470521265e-01 
       4.710769966141e+12       3.406107925177e-23       9.838913683780e-08       4.787816250875e+19       1.892886889807e+04       4.018211255085e-09       8.916954709807e+16       5.680594588274e-08       1.354983211749e+39       2.562643592803e+29       1.400195332706e+30      -1.584504891921e-08       9.373352318087e+38       2.292318445214e+39       1.617618090843e-05       3.272980862596e-01 
       4.678023799545e+12       3.453960335412e-23       9.908035281114e-08       4.721484120478e+19       1.892886889807e+04       4.046338733870e-09       8.854969920364e+16       5.720358750383e-08       1.317698441013e+39       2.509572796101e+29       1.371198135415e+30      -1.584504891921e-08       9.115427873579e+38       2.229241229993e+39       1.621311282837e-05       3.265525325379e-01 
       4.645505262706e+12       3.502485024158e-23       9.977156878449e-08       4.656070979302e+19       1.892886889807e+04       4.074663105007e-09       8.793416008305e+16       5.760401261627e-08       1.281439626995e+39       2.457601063455e+29       1.342801452518e+30      -1.584504891921e-08       8.864600678466e+38       2.167899696430e+39       1.625004474831e-05       3.258103676968e-01 
       4.613212773293e+12       3.551691436257e-23       1.004700607155e-07       4.591564095338e+19       1.892886889807e+04       4.103185746742e-09       8.732289978456e+16       5.800724070450e-08       1.246178538672e+39       2.406705633914e+29       1.314992847724e+30      -1.584504891921e-08       8.620675439321e+38       2.108246084160e+39       1.628697666826e-05       3.250715686828e-01 
       4.581144759973e+12       3.601589149238e-23       1.011758286040e-07       4.527950912974e+19       1.892886889807e+04       4.131908046969e-09       8.671588856460e+16       5.841329138934e-08       1.211887721850e+39       2.356864217894e+29       1.287760142293e+30      -1.584504891921e-08       8.383462236560e+38       2.050233947030e+39       1.632390858820e-05       3.243361126507e-01 
       4.549299662336e+12       3.652187875190e-23       1.018815964926e-07       4.465219050544e+19       1.892886889806e+04       4.160831403298e-09       8.611309688639e+16       5.882218442897e-08       1.178540477785e+39       2.308054987412e+29       1.261091409698e+30      -1.584504891921e-08       8.152776376577e+38       1.993818116934e+39       1.636084050814e-05       3.236039769620e-01 
       4.517675930820e+12       3.703497462642e-23       1.025946403388e-07       4.403356297926e+19       1.892886889806e+04       4.189957223121e-09       8.551449541846e+16       5.923393971988e-08       1.146110842394e+39       2.260256566532e+29       1.234974970403e+30      -1.584504891921e-08       7.928438247936e+38       1.938954668649e+39       1.639777242809e-05       3.228751391818e-01 
       4.486272026634e+12       3.755527898488e-23       1.033149601426e-07       4.342350614160e+19       1.892886889806e+04       4.219286923682e-09       8.492005503322e+16       5.964857729783e-08       1.114573566045e+39       2.213448021998e+29       1.209399386747e+30      -1.584504891921e-08       7.710273181530e+38       1.885600885629e+39       1.643470434803e-05       3.221495770771e-01 
       4.455086421682e+12       3.808289309927e-23       1.040389179252e-07       4.282190125103e+19       1.892886889806e+04       4.248821932148e-09       8.432974680558e+16       6.006611733882e-08       1.083904093894e+39       2.167608854071e+29       1.184353457939e+30      -1.584504891921e-08       7.498111314584e+38       1.833715226753e+39       1.647163626798e-05       3.214272686142e-01 
       4.424117598493e+12       3.861791966436e-23       1.047665136866e-07       4.222863121126e+19       1.892886889806e+04       4.278563685673e-09       8.374354201149e+16       6.048658016009e-08       1.054078546765e+39       2.122718987548e+29       1.159826215147e+30      -1.584504891921e-08       7.291787458395e+38       1.783257293977e+39       1.650856818793e-05       3.207081919566e-01 
       4.393364050142e+12       3.916046281765e-23       1.054977474269e-07       4.164358054825e+19       1.892886889806e+04       4.308513631473e-09       8.316141212660e+16       6.090998622112e-08       1.025073702562e+39       2.078758762974e+29       1.135806916697e+30      -1.584504891921e-08       7.091140969727e+38       1.734187800879e+39       1.654550010788e-05       3.199923254627e-01 
       4.362824280180e+12       3.971062815971e-23       1.062362571247e-07       4.106663538780e+19       1.892886889806e+04       4.338673226893e-09       8.258332882483e+16       6.133635612457e-08       9.968669781866e+38       2.035708928024e+29       1.112285043371e+30      -1.584504891921e-08       6.896015625721e+38       1.686468542075e+39       1.658243202782e-05       3.192796476837e-01 
       4.332496802562e+12       4.026852277465e-23       1.069820427801e-07       4.049768343336e+19       1.892886889806e+04       4.369043939481e-09       8.200926397698e+16       6.176571061734e-08       9.694364119524e+38       1.993550629083e+29       1.089250293796e+30      -1.584504891921e-08       6.706259502274e+38       1.640062363468e+39       1.661936394777e-05       3.185701373615e-01 
       4.302380141571e+12       4.083425525104e-23       1.077314664144e-07       3.993661394417e+19       1.892886889806e+04       4.399627247057e-09       8.143918964943e+16       6.219807059156e-08       9.427606464894e+38       1.952265402979e+29       1.066692579932e+30      -1.584504891921e-08       6.521724855740e+38       1.594933133325e+39       1.665629586772e-05       3.178637734267e-01 
       4.272472831749e+12       4.140793570298e-23       1.084845280275e-07       3.938331771372e+19       1.892886889806e+04       4.430424637786e-09       8.087307810271e+16       6.263345708560e-08       9.168189121132e+38       1.911835168903e+29       1.044602022660e+30      -1.584504891921e-08       6.342268007905e+38       1.551045714139e+39       1.669322778768e-05       3.171605349961e-01 
       4.242773417824e+12       4.198967579160e-23       1.092448655982e-07       3.883768704848e+19       1.892886889806e+04       4.461437610251e-09       8.031090179017e+16       6.307189128509e-08       8.915910106541e+38       1.872242220487e+29       1.022968947450e+30      -1.584504891921e-08       6.167749234114e+38       1.508365935276e+39       1.673015970763e-05       3.164604013709e-01 
       4.213280454642e+12       4.257958874671e-23       1.100088411476e-07       3.829961574696e+19       1.892886889806e+04       4.492667673522e-09       7.975263335667e+16       6.351339452398e-08       8.670572997311e+38       1.833469218053e+29       1.001783880125e+30      -1.584504891921e-08       5.998032654486e+38       1.466860566365e+39       1.676709162758e-05       3.157633520349e-01 
       4.183992507092e+12       4.317778938893e-23       1.107800926547e-07       3.776899907901e+19       1.892886889806e+04       4.524116347237e-09       7.919824563721e+16       6.395798828554e-08       8.431986774579e+38       1.795499181016e+29       9.810375427137e+29      -1.584504891921e-08       5.832986128114e+38       1.426497291430e+39       1.680402354753e-05       3.150693666521e-01 
       4.154908150042e+12       4.378439415198e-23       1.115549821407e-07       3.724573376544e+19       1.892886889805e+04       4.555785161667e-09       7.864771165562e+16       6.440569420343e-08       8.199965675710e+38       1.758315480449e+29       9.607208493845e+29      -1.584504891921e-08       5.672481150187e+38       1.387244683726e+39       1.684095546749e-05       3.143784250649e-01 
       4.126025968264e+12       4.439952110533e-23       1.123335096054e-07       3.672971795796e+19       1.892886889805e+04       4.587675657799e-09       7.810100462325e+16       6.485653406274e-08       7.974329049653e+38       1.721901831799e+29       9.408249024690e+29      -1.584504891921e-08       5.516392751928e+38       1.349072181271e+39       1.687788738744e-05       3.136905072921e-01 
       4.097344556369e+12       4.502328997726e-23       1.131229510065e-07       3.622085121928e+19       1.892886889805e+04       4.619789387403e-09       7.755809793768e+16       6.531052980107e-08       7.754901216294e+38       1.686242287759e+29       9.213409885639e+29      -1.584504891921e-08       5.364599403300e+38       1.311950063049e+39       1.691481930740e-05       3.130055935272e-01 
       4.068862518738e+12       4.565582217806e-23       1.139123924077e-07       3.571903450365e+19       1.892886889805e+04       4.652127913115e-09       7.701896518141e+16       6.576770350957e-08       7.541511329672e+38       1.651321231278e+29       9.022605747150e+29      -1.584504891921e-08       5.216982918381e+38       1.275849425873e+39       1.695175122736e-05       3.123236641360e-01 
       4.040578469452e+12       4.629724082375e-23       1.147091097664e-07       3.522417013749e+19       1.892886889805e+04       4.684692808507e-09       7.648358012056e+16       6.622807743402e-08       7.333993244951e+38       1.617123368726e+29       8.835753046806e+29      -1.584504891921e-08       5.073428363343e+38       1.240742161875e+39       1.698868314732e-05       3.116446996553e-01 
       4.012491032226e+12       4.694767075999e-23       1.155131030828e-07       3.473616180046e+19       1.892886889805e+04       4.717485658166e-09       7.595191670363e+16       6.669167397594e-08       7.132185389070e+38       1.583633723195e+29       8.652769952715e+29      -1.584504891921e-08       4.933823966969e+38       1.206600936627e+39       1.702561506728e-05       3.109686807906e-01 
       3.984598840344e+12       4.760723858641e-23       1.163207343780e-07       3.425491450665e+19       1.892886889805e+04       4.750508057773e-09       7.542394906020e+16       6.715851569365e-08       6.935930634935e+38       1.550837627940e+29       8.473576327677e+29      -1.584504891921e-08       4.798061033623e+38       1.173399167858e+39       1.706254698724e-05       3.102955884145e-01 
       3.956900536587e+12       4.827607268121e-23       1.171356416307e-07       3.378033458616e+19       1.892886889805e+04       4.783761614177e-09       7.489965149970e+16       6.762862530339e-08       6.745076179084e+38       1.518720719954e+29       8.298093694082e+29      -1.584504891921e-08       4.666033858626e+38       1.141111004753e+39       1.709947890720e-05       3.096254035650e-01 
       3.929394773175e+12       4.895430322621e-23       1.179578248411e-07       3.331232966677e+19       1.892886889805e+04       4.817247945476e-09       7.437899851013e+16       6.810202568039e-08       6.559473422714e+38       1.487268933680e+29       8.126245199545e+29      -1.584504891921e-08       4.537639645947e+38       1.109711307827e+39       1.713641082716e-05       3.089581074433e-01 
       3.902080211693e+12       4.964206223214e-23       1.187836460304e-07       3.285080865606e+19       1.892886889805e+04       4.850968681095e-09       7.386196475683e+16       6.857873986003e-08       6.378977855983e+38       1.456468494850e+29       7.957955583247e+29      -1.584504891921e-08       4.412778428173e+38       1.079175629357e+39       1.717334274712e-05       3.082936814126e-01 
       3.874955523032e+12       5.033948356434e-23       1.196131051984e-07       3.239568172362e+19       1.892886889805e+04       4.884925461862e-09       7.334852508125e+16       6.905879103892e-08       6.203448945493e+38       1.426305914454e+29       7.793151142975e+29      -1.584504891921e-08       4.291352988671e+38       1.049480194338e+39       1.721027466709e-05       3.076321069958e-01 
       3.848019387321e+12       5.104670296883e-23       1.204498403240e-07       3.194686028360e+19       1.892886889805e+04       4.919119940095e-09       7.283865449975e+16       6.954220257607e-08       6.032750024871e+38       1.396767982830e+29       7.631759702845e+29      -1.584504891921e-08       4.173268785898e+38       1.020601881980e+39       1.724720658705e-05       3.069733658742e-01 
       3.821270493864e+12       5.176385809873e-23       1.212938514072e-07       3.150425697742e+19       1.892886889804e+04       4.953553779675e-09       7.233232820233e+16       7.002899799397e-08       5.866748188365e+38       1.367841763880e+29       7.473710581691e+29      -1.584504891921e-08       4.058433879787e+38       9.925182076994e+38       1.728413850702e-05       3.063174398856e-01 
       3.794707541076e+12       5.249108854105e-23       1.221415004693e-07       3.106778565683e+19       1.892886889804e+04       4.988228656133e-09       7.182952155147e+16       7.051920097980e-08       5.705314187358e+38       1.339514589404e+29       7.318934562111e+29      -1.584504891921e-08       3.946758860168e+38       9.652073056185e+38       1.732107042699e-05       3.056643110229e-01 
       3.768329236421e+12       5.322853584386e-23       1.229964254890e-07       3.063736136708e+19       1.892886889804e+04       5.023146256726e-09       7.133021008090e+16       7.101283538653e-08       5.548322329740e+38       1.311774053555e+29       7.167363860155e+29      -1.584504891921e-08       3.838156777149e+38       9.386479115368e+38       1.735800234695e-05       3.050139614320e-01 
       3.742134296347e+12       5.397634354381e-23       1.238586264662e-07       3.021290033043e+19       1.892886889804e+04       5.058308280523e-09       7.083436949443e+16       7.150992523410e-08       5.395650382043e+38       1.284608007402e+29       7.018932095634e+29      -1.584504891921e-08       3.732543073419e+38       9.128193463765e+38       1.739493426692e-05       3.043663734106e-01 
       3.716121446223e+12       5.473465719415e-23       1.247244654223e-07       2.979431992983e+19       1.892886889804e+04       5.093716438486e-09       7.034197566477e+16       7.201049471060e-08       5.247179474269e+38       1.258004553611e+29       6.873574263057e+29      -1.584504891921e-08       3.629835518411e+38       8.877015000812e+38       1.743186618689e-05       3.037215294062e-01 
       3.690289420281e+12       5.550362439295e-23       1.255975803360e-07       2.938153869283e+19       1.892886889804e+04       5.129372453555e-09       6.985300463234e+16       7.251456817344e-08       5.102794007340e+38       1.231952041235e+29       6.731226703155e+29      -1.584504891921e-08       3.529954144280e+38       8.632748159583e+38       1.746879810687e-05       3.030794120151e-01 
       3.664636961550e+12       5.628339481193e-23       1.264779712074e-07       2.897447627573e+19       1.892886889804e+04       5.165278060730e-09       6.936743260411e+16       7.302217015051e-08       4.962381563092e+38       1.206439060612e+29       6.591827075003e+29      -1.584504891921e-08       3.432821183637e+38       8.395202754527e+38       1.750573002684e-05       3.024400039801e-01 
       3.639162821797e+12       5.707412022552e-23       1.273620000575e-07       2.857305344793e+19       1.892886889804e+04       5.201435007155e-09       6.888523595244e+16       7.353332534142e-08       4.825832816745e+38       1.181454438365e+29       6.455314328720e+29      -1.584504891921e-08       3.338361009002e+38       8.164193833383e+38       1.754266194681e-05       3.018032881896e-01 
       3.613865761467e+12       5.787595454044e-23       1.282533048652e-07       2.817719207654e+19       1.892886889804e+04       5.237845052205e-09       6.840639121394e+16       7.404805861867e-08       4.693041451787e+38       1.156987232512e+29       6.321628678732e+29      -1.584504891921e-08       3.246500073917e+38       7.939541533183e+38       1.757959386679e-05       3.011692476755e-01 
       3.588744549620e+12       5.868905382565e-23       1.291518856306e-07       2.778681511114e+19       1.892886889804e+04       5.274509967570e-09       6.793087508831e+16       7.456639502885e-08       4.563904077192e+38       1.133026727674e+29       6.190711577587e+29      -1.584504891921e-08       3.157166855689e+38       7.721070940205e+38       1.761652578676e-05       3.005378656123e-01 
       3.563797963873e+12       5.951357634272e-23       1.300577423535e-07       2.740184656878e+19       1.892886889804e+04       5.311431537343e-09       6.745866443725e+16       7.508835979391e-08       4.438320146924e+38       1.109562430379e+29       6.062505690314e+29      -1.584504891921e-08       3.070291799696e+38       7.508611953792e+38       1.765345770674e-05       2.999091253151e-01 
       3.539024790340e+12       6.034968257662e-23       1.309672370553e-07       2.702221151924e+19       1.892886889804e+04       5.348611558104e-09       6.698973628326e+16       7.561397831231e-08       4.316191881646e+38       1.086584064469e+29       5.936954869317e+29      -1.584504891921e-08       2.985807265237e+38       7.301999153906e+38       1.769038962672e-05       2.992830102385e-01 
       3.514423823575e+12       6.119753526700e-23       1.318840077147e-07       2.664783607038e+19       1.892886889803e+04       5.386051839011e-09       6.652406780860e+16       7.614327616035e-08       4.197424192596e+38       1.064081566600e+29       5.814004129781e+29      -1.584504891921e-08       2.903647472863e+38       7.101071672338e+38       1.772732154670e-05       2.986595039747e-01 
       3.489993866509e+12       6.205729943983e-23       1.328080543317e-07       2.627864735379e+19       1.892886889803e+04       5.423754201884e-09       6.606163635412e+16       7.667627909331e-08       4.081924607549e+38       1.042045081833e+29       5.693599625593e+29      -1.584504891921e-08       2.823748453167e+38       6.905673067451e+38       1.776425346668e-05       2.980385902526e-01 
       3.465733730397e+12       6.292914243952e-23       1.337357389275e-07       2.591457351063e+19       1.892886889803e+04       5.461720481296e-09       6.560241941818e+16       7.721301304681e-08       3.969603198815e+38       1.020464959319e+29       5.575688625763e+29      -1.584504891921e-08       2.746047996969e+38       6.715651202380e+38       1.780118538666e-05       2.974202529361e-01 
       3.441642234753e+12       6.381323396151e-23       1.346743374597e-07       2.555554367759e+19       1.892886889803e+04       5.499952524665e-09       6.514639465559e+16       7.775350413798e-08       3.860372513225e+38       9.993317480716e+28       5.460219491324e+29      -1.584504891921e-08       2.670485606890e+38       6.530858126574e+38       1.783811730664e-05       2.968044760227e-01 
       3.417718207302e+12       6.470974608529e-23       1.356165739708e-07       2.520148797315e+19       1.892886889803e+04       5.538452192338e-09       6.469353987645e+16       7.829777866678e-08       3.754147504042e+38       9.786361928296e+28       5.347141652724e+29      -1.584504891921e-08       2.597002450240e+38       6.351149960607e+38       1.787504922662e-05       2.961912436420e-01 
       3.393960483915e+12       6.561885330789e-23       1.365660864394e-07       2.485233748392e+19       1.892886889803e+04       5.577221357684e-09       6.424383304513e+16       7.884586311729e-08       3.650845464737e+38       9.583692300020e+28       5.236405587675e+29      -1.584504891921e-08       2.525541313217e+38       6.176386784148e+38       1.791198114661e-05       2.955805400547e-01 
       3.370367908555e+12       6.654073257786e-23       1.375192368869e-07       2.450802425130e+19       1.892886889803e+04       5.616261907188e-09       6.379725227917e+16       7.939778415894e-08       3.550385964600e+38       9.385219836997e+28       5.127962799463e+29      -1.584504891921e-08       2.456046556358e+38       6.006432527025e+38       1.794891306659e-05       2.949723496510e-01 
       3.346939333222e+12       6.747556332968e-23       1.384833012708e-07       2.416848125819e+19       1.892886889803e+04       5.655575740538e-09       6.335377584823e+16       7.995356864789e-08       3.452690786116e+38       9.190857618474e+28       5.021765795715e+29      -1.584504891921e-08       2.388464071220e+38       5.841154863276e+38       1.798584498658e-05       2.943666569492e-01 
       3.323673617897e+12       6.842352751874e-23       1.394546416122e-07       2.383364241598e+19       1.892886889803e+04       5.695164770721e-09       6.291338217302e+16       8.051324362825e-08       3.357683864062e+38       9.000520523779e+28       4.917768067595e+29      -1.584504891921e-08       2.322741238247e+38       5.680425108126e+38       1.802277690657e-05       2.937634465946e-01 
       3.300569630483e+12       6.938480965669e-23       1.404296199325e-07       2.350344255165e+19       1.892886889803e+04       5.735030924116e-09       6.247604982424e+16       8.107683633348e-08       3.265291226286e+38       8.814125195034e+28       4.815924069436e+29      -1.584504891921e-08       2.258826885806e+38       5.524118117789e+38       1.805970882656e-05       2.931627033581e-01 
       3.277626246756e+12       7.035959684739e-23       1.414118742105e-07       2.317781739515e+19       1.892886889802e+04       5.775176140585e-09       6.204175752159e+16       8.164437418764e-08       3.175440936110e+38       8.631590000655e+28       4.716189198796e+29      -1.584504891921e-08       2.196671250341e+38       5.372112192031e+38       1.809664074655e-05       2.925644121349e-01 
       3.254842350304e+12       7.134807882333e-23       1.424014044460e-07       2.285670356683e+19       1.892886889802e+04       5.815602373568e-09       6.161048413266e+16       8.221588480677e-08       3.088063036323e+38       8.452834999596e+28       4.618519776921e+29      -1.584504891921e-08       2.136225937631e+38       5.224288979418e+38       1.813357266654e-05       2.919685579433e-01 
       3.232216832476e+12       7.235044798254e-23       1.433982106391e-07       2.254003856511e+19       1.892886889802e+04       5.856311590183e-09       6.118220867195e+16       8.279139600024e-08       3.003089494710e+38       8.277781906343e+28       4.522873029618e+29      -1.584504891921e-08       2.077443885105e+38       5.080533385166e+38       1.817050458653e-05       2.913751259232e-01 
       3.209748592330e+12       7.336689942607e-23       1.444022927899e-07       2.222776075435e+19       1.892886889802e+04       5.897305771314e-09       6.075691029985e+16       8.337093577206e-08       2.920454151084e+38       8.106354056627e+28       4.429207068522e+29      -1.584504891921e-08       2.020279325203e+38       4.940733481527e+38       1.820743650653e-05       2.907841013353e-01 
       3.187436536574e+12       7.439763099592e-23       1.454136508983e-07       2.191980935284e+19       1.892886889802e+04       5.938586911713e-09       6.033456832159e+16       8.395453232228e-08       2.840092665773e+38       7.938476373852e+28       4.337480872750e+29      -1.584504891921e-08       1.964687749743e+38       4.804780420647e+38       1.824436842652e-05       2.901954695596e-01 
       3.165279579517e+12       7.544284331360e-23       1.464322849642e-07       2.161612442093e+19       1.892886889802e+04       5.980157020095e-09       5.991516218628e+16       8.454221404835e-08       2.761942469523e+38       7.774075336209e+28       4.247654270937e+29      -1.584504891921e-08       1.910625875262e+38       4.672568349811e+38       1.828130034652e-05       2.896092160942e-01 
       3.143276643016e+12       7.650273981912e-23       1.474581949878e-07       2.131664684942e+19       1.892886889802e+04       6.022018119235e-09       5.949867148588e+16       8.513400954650e-08       2.685942714789e+38       7.613078944484e+28       4.159687923643e+29      -1.584504891921e-08       1.858051609320e+38       4.543994329030e+38       1.831823226652e-05       2.890253265542e-01 
       3.121426656421e+12       7.757752681065e-23       1.484877429903e-07       2.102131834803e+19       1.892886889802e+04       6.064172246070e-09       5.908507595419e+16       8.572994761313e-08       2.612034228349e+38       7.455416690521e+28       4.073543306122e+29      -1.584504891921e-08       1.806924017724e+38       4.418958250892e+38       1.835516418652e-05       2.884437866703e-01 
       3.099728556525e+12       7.866741348461e-23       1.495282049291e-07       2.073008143404e+19       1.892886889802e+04       6.106621451792e-09       5.867435546593e+16       8.633005724622e-08       2.540159465242e+38       7.301019526347e+28       3.989182691456e+29      -1.584504891921e-08       1.757203292660e+38       4.297362762621e+38       1.839209610652e-05       2.878645822880e-01 
       3.078181287513e+12       7.977261197646e-23       1.505759428255e-07       2.044287942113e+19       1.892886889802e+04       6.149367801954e-09       5.826649003567e+16       8.693436764675e-08       2.470262463955e+38       7.149819833931e+28       3.906569134026e+29      -1.584504891921e-08       1.708850721694e+38       4.179113190271e+38       1.842902802652e-05       2.872876993663e-01 
       3.056783800906e+12       8.089333740191e-23       1.516273187008e-07       2.015965640833e+19       1.892886889801e+04       6.192413376568e-09       5.786145981695e+16       8.754290822007e-08       2.402288802859e+38       7.001751395568e+28       3.825666453333e+29      -1.584504891921e-08       1.661828657636e+38       4.064117465020e+38       1.846595994653e-05       2.867131239763e-01 
