# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
   63       2.293338574822e-10       3.256577610677e-14      -3.880709717961e-13       1.693774942776e-16       3.317959288235e-11       3.874579823422e-12      -9.184694837608e-15 
   64       2.323953732655e-10       3.410401554799e-14      -4.362308826250e-13       1.748154948068e-16       3.199071597902e-11       3.751098839994e-12      -9.230401248700e-15 
   65       2.354896466634e-10       3.567830171921e-14      -4.861903754201e-13       1.803385818152e-16       3.086046381435e-11       3.633462958683e-12      -9.270384515313e-15 
   66       2.386149619346e-10       3.728819203958e-14      -5.379344571122e-13       1.859468607266e-16       2.978435533840e-11       3.521333373096e-12      -9.320866324006e-15 
   67       2.417685999348e-10       3.893319971273e-14      -5.914453627877e-13       1.916404620727e-16       2.875622851295e-11       3.414211104492e-12      -9.400034915147e-15 
   68       2.449479065112e-10       4.061271116356e-14      -6.467009846097e-13       1.974195399785e-16       2.776988637795e-11       3.311575106154e-12      -9.523167103983e-15 
   69       2.481538753836e-10       4.232571989621e-14      -7.036698724403e-13       2.032842645309e-16       2.682460529838e-11       3.213346940453e-12      -9.686683747812e-15 
   70       2.513881930723e-10       4.407103767812e-14      -7.623151484318e-13       2.092348300534e-16       2.592060110019e-11       3.119506329525e-12      -9.880979519520e-15 
   71       2.546521509902e-10       4.584736940537e-14      -8.225958758898e-13       2.152714588379e-16       2.505736311814e-11       3.029949206733e-12      -1.009503506843e-14 
   72       2.579466177052e-10       4.765331056640e-14      -8.844669826820e-13       2.213944022975e-16       2.423361663444e-11       2.944483459244e-12      -1.031636324855e-14 
