# total lensed [l(l+1)/2pi] C_l's (units: [microK]^2)
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (d), these are C_l^dd for the deflection field.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:BB                     5:TE                     6:dd                     7:dT                     8:dE                 
   79       2.095385610331e+03       4.542418888799e-01       1.985713310005e-03      -1.010402960750e+01       1.223388759020e-07       5.272777581727e-04      -2.370266662827e-06 
   80       2.121732484605e+03       4.690511469564e-01       2.036512629001e-03      -1.064748377185e+01       1.216129990581e-07       5.201031228897e-04      -2.378594383626e-06 
   81       2.148326933917e+03       4.839879238159e-01       2.087967649361e-03      -1.120061782437e+01       1.208947980906e-07       5.131119437120e-04      -2.378168932911e-06 
   82       2.175167981058e+03       4.990430150622e-01       2.140079057947e-03      -1.176335508302e+01       1.201815787777e-07       5.062985054321e-04      -2.370090768121e-06 
   83       2.202251981628e+03       5.142070041847e-01       2.192847556015e-03      -1.233562821994e+01       1.194667208601e-07       4.996463033320e-04      -2.355701411970e-06 
   84       2.229574762852e+03       5.294698086149e-01       2.246273914412e-03      -1.291731006098e+01       1.187428581635e-07       4.931364689091e-04      -2.336377121618e-06 
   85       2.257138733024e+03       5.448192237627e-01       2.300359148852e-03      -1.350799124454e+01       1.180138912137e-07       4.867776440141e-04      -2.312814599824e-06 
   86       2.284946717100e+03       5.602421429050e-01       2.355104374540e-03      -1.410716683672e+01       1.172859202627e-07       4.805817336725e-04      -2.285597528165e-06 
   87       2.312999701418e+03       5.757249890405e-01       2.410510755222e-03      -1.471430250971e+01       1.165636298595e-07       4.745546067211e-04      -2.255409015193e-06 
   88       2.341296741458e+03       5.912537107011e-01       2.466579504497e-03      -1.532883407855e+01       1.158500343628e-07       4.686955177675e-04      -2.223037344273e-06 
   89       2.369834869606e+03       6.068137777623e-01       2.523311887115e-03      -1.595016703771e+01       1.151462077968e-07       4.629965126694e-04      -2.189381850042e-06 
   90       2.398609002913e+03       6.223901772539e-01       2.580709220287e-03      -1.657767609785e+01       1.144509976828e-07       4.574418175352e-04      -2.155458923503e-06 
   91       2.427611850861e+03       6.379674091713e-01       2.638772874990e-03      -1.721070472247e+01       1.137607224783e-07       4.520072112441e-04      -2.122408145743e-06 
   92       2.456833823120e+03       6.535294822858e-01       2.697504277272e-03      -1.784856466461e+01       1.130688522589e-07       4.466593814870e-04      -2.091498550287e-06 
   93       2.486265902688e+03       6.690605496025e-01       2.756905377877e-03      -1.849059170651e+01       1.123687003337e-07       4.413666494947e-04      -2.063890079428e-06 
   94       2.515908959946e+03       6.845469331589e-01       2.816980139074e-03      -1.913632347472e+01       1.116632066067e-07       4.361354024701e-04      -2.039841752337e-06 
   95       2.545765675416e+03       6.999753974275e-01       2.877733274906e-03      -1.978534763619e+01       1.109574391975e-07       4.309806271615e-04      -2.019337321447e-06 
   96       2.575837648359e+03       7.153325413332e-01       2.939169810417e-03      -2.043724838225e+01       1.102556874474e-07       4.259150088021e-04      -2.002311297166e-06 
   97       2.606125345246e+03       7.306048028438e-01       3.001295089393e-03      -2.109160673674e+01       1.095613244484e-07       4.209486936644e-04      -1.988645335185e-06 
   98       2.636628048223e+03       7.457784635615e-01       3.064114782096e-03      -2.174800086421e+01       1.088766617669e-07       4.160890451629e-04      -1.978164536646e-06 
   99       2.667343803579e+03       7.608396533139e-01       3.127634892992e-03      -2.240600637810e+01       1.082027961932e-07       4.113403935064e-04      -1.970633661189e-06 
  100       2.698269370212e+03       7.757743547452e-01       3.191861768493e-03      -2.306519664889e+01       1.075394483504e-07       4.067037788999e-04      -1.965753252864e-06 
  101       2.729400168098e+03       7.905684079072e-01       3.256802104683e-03      -2.372514311226e+01       1.068847929943e-07       4.021766882951e-04      -1.963155678922e-06 
  102       2.760730226756e+03       8.052075148504e-01       3.322462955059e-03      -2.438541557732e+01       1.062352808387e-07       3.977527856908e-04      -1.962401081468e-06 
  103       2.792252133716e+03       8.196772442154e-01       3.388851738261e-03      -2.504558253472e+01       1.055854517360e-07       3.934216359822e-04      -1.962973241990e-06 
  104       2.823958591147e+03       8.339632436123e-01       3.455975664111e-03      -2.570519583355e+01       1.049299577121e-07       3.891728343712e-04      -1.964376283270e-06 
  105       2.855847436214e+03       8.480518995452e-01       3.523839906763e-03      -2.636374169059e+01       1.042707035765e-07       3.850099763844e-04      -1.966456535048e-06 
  106       2.887917205981e+03       8.619297756082e-01       3.592449198041e-03      -2.702068360687e+01       1.036112504312e-07       3.809389827291e-04      -1.969137828535e-06 
  107       2.920165556362e+03       8.755834194491e-01       3.661808388424e-03      -2.767547754268e+01       1.029546909282e-07       3.769637820739e-04      -1.972325163454e-06 
  108       2.952589228259e+03       8.889993696435e-01       3.731922448391e-03      -2.832757205408e+01       1.023035744042e-07       3.730861536645e-04      -1.975903591508e-06 
  109       2.985184013698e+03       9.021641625699e-01       3.802796469756e-03      -2.897640842922e+01       1.016598281960e-07       3.693055662725e-04      -1.979737076388e-06 
  110       3.017944721973e+03       9.150643392835e-01       3.874435667018e-03      -2.962142082474e+01       1.010246750617e-07       3.656190134779e-04      -1.983667330337e-06 
  111       3.050865145784e+03       9.276864523915e-01       3.946845378696e-03      -3.026203640225e+01       1.003985466350e-07       3.620208452834e-04      -1.987512627262e-06 
  112       3.083938027374e+03       9.400170729269e-01       4.020031068673e-03      -3.089767546464e+01       9.978099283980e-08       3.585025960628e-04      -1.991066592393e-06 
  113       3.117155024669e+03       9.520427972236e-01       4.093998327539e-03      -3.152775159253e+01       9.917058718931e-08       3.550528088422e-04      -1.994096968500e-06 
  114       3.150506677420e+03       9.637502537903e-01       4.168752873933e-03      -3.215167178064e+01       9.856482789830e-08       3.516568559138e-04      -1.996344358649e-06 
