# total [l(l+1)/2pi] C_l's (units: [microK]^2)
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (d), these are C_l^dd for the deflection field.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:BB                     5:TE                     6:dd                     7:dT                     8:dE                 
  117       2.672451501704e+03       9.627958931336e-01       0.000000000000e+00      -2.950763588548e+01       1.316167425236e-07       2.400224621414e-04      -2.155452490865e-06 
  118       2.699404235910e+03       9.720100464885e-01       0.000000000000e+00      -3.003052703766e+01       1.309354240200e-07       2.383921582322e-04      -2.141978598035e-06 
  119       2.726466320372e+03       9.808303670614e-01       0.000000000000e+00      -3.054458043269e+01       1.302565442391e-07       2.367844620533e-04      -2.127527523636e-06 
  120       2.753633532662e+03       9.892478955303e-01       0.000000000000e+00      -3.104931325004e+01       1.295823753272e-07       2.351994187865e-04      -2.112190857642e-06 
  121       2.780901002083e+03       9.972540070596e-01       0.000000000000e+00      -3.154424459078e+01       1.289146951588e-07       2.336362823884e-04      -2.096068409548e-06 
  122       2.808263190071e+03       1.004840423207e+00       0.000000000000e+00      -3.202889575582e+01       1.282547280466e-07       2.320934651956e-04      -2.079268478170e-06 
  123       2.835713870600e+03       1.011999223831e+00       0.000000000000e+00      -3.250279052416e+01       1.276030828820e-07       2.305684865178e-04      -2.061908124974e-06 
  124       2.863246110591e+03       1.018722858996e+00       0.000000000000e+00      -3.296545543112e+01       1.269596886628e-07       2.290579202176e-04      -2.044113450907e-06 
  125       2.890852250313e+03       1.025004160882e+00       0.000000000000e+00      -3.341642004662e+01       1.263237273652e-07       2.275573412781e-04      -2.026019876749e-06 
  126       2.918523883789e+03       1.030836355689e+00       0.000000000000e+00      -3.385521725340e+01       1.256935641168e-07       2.260612713582e-04      -2.007772426982e-06 
  127       2.946251839206e+03       1.036213075546e+00       0.000000000000e+00      -3.428138352524e+01       1.250666746280e-07       2.245631233344e-04      -1.989526017169e-06 
  128       2.974026159313e+03       1.041128370415e+00       0.000000000000e+00      -3.469445920526e+01       1.244395698386e-07       2.230551448313e-04      -1.971445744852e-06 
  129       3.001837198855e+03       1.045576905044e+00       0.000000000000e+00      -3.509398711049e+01       1.238090315498e-07       2.215306743948e-04      -1.953680512369e-06 
  130       3.029679094584e+03       1.049554548948e+00       0.000000000000e+00      -3.547950758173e+01       1.231763012457e-07       2.199914560788e-04      -1.936278328661e-06 
  131       3.057546640652e+03       1.053057873954e+00       0.000000000000e+00      -3.585056341395e+01       1.225436552232e-07       2.184414176857e-04      -1.919257648504e-06 
  132       3.085434194224e+03       1.056083988054e+00       0.000000000000e+00      -3.620670174491e+01       1.219131413232e-07       2.168844525753e-04      -1.902632550877e-06 
  133       3.113335663879e+03       1.058630548643e+00       0.000000000000e+00      -3.654747432141e+01       1.212865489475e-07       2.153244093330e-04      -1.886412457188e-06 
  134       3.141244498003e+03       1.060695775747e+00       0.000000000000e+00      -3.687243776556e+01       1.206653778342e-07       2.137650811927e-04      -1.870601844170e-06 
  135       3.169153673195e+03       1.062278465254e+00       0.000000000000e+00      -3.718115384108e+01       1.200508055682e-07       2.122101952142e-04      -1.855199951456e-06 
  136       3.197055682657e+03       1.063378002144e+00       0.000000000000e+00      -3.747318971951e+01       1.194436538112e-07       2.106634012153e-04      -1.840200483817e-06 
  137       3.224942524599e+03       1.063994373724e+00       0.000000000000e+00      -3.774811824653e+01       1.188443532287e-07       2.091282604579e-04      -1.825591308080e-06 
  138       3.252805690634e+03       1.064128182853e+00       0.000000000000e+00      -3.800551820821e+01       1.182529070960e-07       2.076082340890e-04      -1.811354144718e-06 
  139       3.280636154176e+03       1.063780661178e+00       0.000000000000e+00      -3.824497459727e+01       1.176688535642e-07       2.061066713362e-04      -1.797464254107e-06 
  140       3.308424358842e+03       1.062953682365e+00       0.000000000000e+00      -3.846607887937e+01       1.170912265647e-07       2.046267974571e-04      -1.783890117461e-06 
  141       3.336160206846e+03       1.061649775325e+00       0.000000000000e+00      -3.866842925934e+01       1.165185153354e-07       2.031717014439e-04      -1.770593112435e-06 
  142       3.363833047400e+03       1.059872137450e+00       0.000000000000e+00      -3.885163094749e+01       1.159486225468e-07       2.017443234824e-04      -1.757527183408e-06 
