# total lensed [l(l+1)/2pi] C_l's (units: [microK]^2)
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (d), these are C_l^dd for the deflection field.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:BB                     5:TE                     6:dd                     7:dT                     8:dE                 
  152       3.636188144962e+03       1.028452706864e+00       1.225799300140e-02      -3.937593344056e+01       1.102909113241e-07       1.892535940908e-04      -1.631539580937e-06 
  153       3.662503148067e+03       1.022169565352e+00       1.243377874114e-02      -3.932277296664e+01       1.097497247069e-07       1.881673769231e-04      -1.618733504670e-06 
  154       3.688653739256e+03       1.015522201821e+00       1.261110475281e-02      -3.924679659197e+01       1.092152816059e-07       1.871019036272e-04      -1.605714537266e-06 
  155       3.714630736557e+03       1.008524683428e+00       1.278997172835e-02      -3.914777830521e+01       1.086873592281e-07       1.860533397932e-04      -1.592421209179e-06 
  156       3.740424637740e+03       1.001191965209e+00       1.297038004336e-02      -3.902550493090e+01       1.081654334980e-07       1.850172938141e-04      -1.578786001304e-06 
  157       3.766025614495e+03       9.935399037750e-01       1.315232975116e-02      -3.887977642598e+01       1.076486571982e-07       1.839887947369e-04      -1.564735123040e-06 
  158       3.791423506606e+03       9.855852710172e-01       1.333582057687e-02      -3.871040617618e+01       1.071358374322e-07       1.829622697977e-04      -1.550188287288e-06 
  159       3.816607816131e+03       9.773457678095e-01       1.352085191146e-02      -3.851722129260e+01       1.066254123970e-07       1.819315216393e-04      -1.535058482375e-06 
  160       3.841567701576e+03       9.688400377093e-01       1.370742280583e-02      -3.830006290812e+01       1.061154274613e-07       1.808897052128e-04      -1.519251740902e-06 
  161       3.866292776195e+03       9.600872130984e-01       1.389553200883e-02      -3.805878434217e+01       1.056041603060e-07       1.798309069534e-04      -1.502688044807e-06 
  162       3.890775594449e+03       9.511054797345e-01       1.408517809751e-02      -3.779324479030e+01       1.050921748385e-07       1.787551684586e-04      -1.485367666899e-06 
  163       3.915009375328e+03       9.419134108550e-01       1.427635934711e-02      -3.750331564057e+01       1.045805814049e-07       1.776640840439e-04      -1.467313176422e-06 
  164       3.938987215894e+03       9.325304347803e-01       1.446907368244e-02      -3.718888283948e+01       1.040704102052e-07       1.765592549851e-04      -1.448549127407e-06 
  165       3.962702089163e+03       9.229768464648e-01       1.466331867219e-02      -3.684984717865e+01       1.035626025957e-07       1.754422875046e-04      -1.429102111159e-06 
  166       3.986146841976e+03       9.132738190480e-01       1.485909152313e-02      -3.648612458145e+01       1.030580020993e-07       1.743147907139e-04      -1.409000809290e-06 
  167       4.009314192881e+03       9.034434154046e-01       1.505638907445e-02      -3.609764638970e+01       1.025573451218e-07       1.731783745142e-04      -1.388276047292e-06 
  168       4.032196730003e+03       8.935085996960e-01       1.525520779199e-02      -3.568435965033e+01       1.020612513678e-07       1.720346474542e-04      -1.366960848649e-06 
  169       4.054786908929e+03       8.834932489210e-01       1.545554376253e-02      -3.524622740207e+01       1.015702139547e-07       1.708852145441e-04      -1.345090489488e-06 
