# total lensed [l(l+1)/2pi] C_l's (units: [microK]^2)
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (d), these are C_l^dd for the deflection field.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:BB                     5:TE                     6:dd                     7:dT                     8:dE                 
   57       2.074153922407e+03       1.724630901128e-01       2.973288740285e-04      -2.457229153400e+00       8.919745321386e-08       6.254925312470e-04      -1.597577705726e-06 
   58       2.110563528755e+03       1.820981854475e-01       3.079322501735e-04      -2.804655208861e+00       8.836694614371e-08       6.101377658178e-04      -1.570878955901e-06 
   59       2.147327963951e+03       1.920374585219e-01       3.187149115115e-04      -3.167383628567e+00       8.754628595237e-08       5.955087769782e-04      -1.549430697688e-06 
   60       2.184419753565e+03       2.022834557159e-01       3.296755053344e-04      -3.545262806756e+00       8.672358710298e-08       5.814304609689e-04      -1.534346480063e-06 
   61       2.221811436538e+03       2.128379680006e-01       3.408125663819e-04      -3.938148221722e+00       8.588288761382e-08       5.677098625053e-04      -1.526551311208e-06 
   62       2.259512480053e+03       2.236996284424e-01       3.521244559178e-04      -4.346050417954e+00       8.503155056584e-08       5.543670796572e-04      -1.526024561890e-06 
   63       2.297539454382e+03       2.348657833942e-01       3.636094050896e-04      -4.769018620379e+00       8.418129582878e-08       5.414653168561e-04      -1.532297143563e-06 
   64       2.335904912259e+03       2.463331659452e-01       3.752655290611e-04      -5.207098440197e+00       8.333999393017e-08       5.290435637539e-04      -1.544625855837e-06 
   65       2.374617059310e+03       2.580978783670e-01       3.870908242847e-04      -5.660332325874e+00       8.251072740012e-08       5.171132313440e-04      -1.561966029716e-06 
   66       2.413679424498e+03       2.701553745581e-01       3.990831657728e-04      -6.128760014132e+00       8.169077373469e-08       5.056546557601e-04      -1.582943222306e-06 
   67       2.453090530561e+03       2.825004424905e-01       4.112403043695e-04      -6.612418980944e+00       8.087050749207e-08       4.946134697527e-04      -1.605823962990e-06 
   68       2.492847206248e+03       2.951276325615e-01       4.235600446632e-04      -7.111317585264e+00       8.003817524342e-08       4.839259103614e-04      -1.628860116409e-06 
   69       2.532956039053e+03       3.080326826819e-01       4.360408266835e-04      -7.625347173014e+00       7.919934124142e-08       4.736124658532e-04      -1.651514594441e-06 
   70       2.573423661737e+03       3.212113517396e-01       4.486812577115e-04      -8.154352891400e+00       7.836306404734e-08       4.637057484560e-04      -1.673551724538e-06 
   71       2.614253083662e+03       3.346589932013e-01       4.614799439260e-04      -8.698159177383e+00       7.753612811376e-08       4.542220361854e-04      -1.694691077095e-06 
   72       2.655443454377e+03       3.483705489624e-01       4.744354922960e-04      -9.256569510269e+00       7.672252782828e-08       4.451593433284e-04      -1.714603887011e-06 
   73       2.696989827195e+03       3.623405431968e-01       4.875465124713e-04      -9.829366164305e+00       7.592291246160e-08       4.364954237256e-04      -1.732909365854e-06 
   74       2.738882922772e+03       3.765630762068e-01       5.008116186752e-04      -1.041630996128e+01       7.513399089816e-08       4.281857068499e-04      -1.749170904596e-06 
   75       2.781108892683e+03       3.910318182723e-01       5.142294315958e-04      -1.101714002312e+01       7.434789502671e-08       4.201611666839e-04      -1.762892166958e-06 
   76       2.823654273727e+03       4.057400175156e-01       5.277987612895e-04      -1.163158766919e+01       7.355564931006e-08       4.123507067096e-04      -1.773672889199e-06 
   77       2.866522416450e+03       4.206805387453e-01       5.415191902153e-04      -1.225942158086e+01       7.276066383295e-08       4.047604583302e-04      -1.781735000995e-06 
   78       2.909719636831e+03       4.358458205546e-01       5.553906004502e-04      -1.290041046169e+01       7.196885388264e-08       3.974120621483e-04      -1.787532322843e-06 
   79       2.953250163449e+03       4.512278561672e-01       5.694130076231e-04      -1.355430966536e+01       7.118463277076e-08       3.903191148056e-04      -1.791608704842e-06 
   80       2.997116007509e+03       4.668181875746e-01       5.835865665177e-04      -1.422086123824e+01       7.041061676450e-08       3.834862932602e-04      -1.794603918721e-06 
   81       3.041316832855e+03       4.826078996731e-01       5.979115766764e-04      -1.489979396212e+01       6.964731011776e-08       3.769084513993e-04      -1.797259697498e-06 
   82       3.085849825989e+03       4.985876144009e-01       6.123884880036e-04      -1.559082339680e+01       6.889276969073e-08       3.705696889883e-04      -1.800425922762e-06 
   83       3.130709566096e+03       5.147474848752e-01       6.270179063695e-04      -1.629365192274e+01       6.814224864611e-08       3.644423929557e-04      -1.805066959588e-06 
   84       3.175890270510e+03       5.310773816913e-01       6.418004434714e-04      -1.700796683337e+01       6.739045971122e-08       3.584974870901e-04      -1.812032724845e-06 
   85       3.221393243582e+03       5.475675001471e-01       6.567362255464e-04      -1.773343415511e+01       6.664011656796e-08       3.527403555663e-04      -1.821291414683e-06 
   86       3.267220430104e+03       5.642078434025e-01       6.718253131091e-04      -1.846970387624e+01       6.589549303744e-08       3.471820023152e-04      -1.832518715377e-06 
   87       3.313372060920e+03       5.809880366729e-01       6.870678523936e-04      -1.921641181592e+01       6.515985736670e-08       3.418281046400e-04      -1.845311668342e-06 
   88       3.359846562867e+03       5.978973245964e-01       7.024640783403e-04      -1.997317963404e+01       6.443529570892e-08       3.366785095339e-04      -1.859183311467e-06 
   89       3.406640468720e+03       6.149245686000e-01       7.180143175814e-04      -2.073961484109e+01       6.372252485203e-08       3.317267157430e-04      -1.873557187120e-06 
   90       3.453748327130e+03       6.320582442670e-01       7.337189914268e-04      -2.151531080799e+01       6.302069394509e-08       3.269593415735e-04      -1.887761716849e-06 
   91       3.501162612570e+03       6.492864387032e-01       7.495786188508e-04      -2.229984677603e+01       6.232717497193e-08       3.223555784451e-04      -1.901024442757e-06 
   92       3.548873635276e+03       6.665968479037e-01       7.655938194775e-04      -2.309278786667e+01       6.163734172149e-08       3.178866301885e-04      -1.912466135570e-06 
   93       3.596872075971e+03       6.839769985425e-01       7.817651353178e-04      -2.389369095763e+01       6.094645197788e-08       3.135245494672e-04      -1.921293592666e-06 
   94       3.645157221740e+03       7.014149572165e-01       7.980924588259e-04      -2.470212330056e+01       6.025648321085e-08       3.092723244574e-04      -1.927441533472e-06 
   95       3.693729808083e+03       7.188987234990e-01       8.145755239431e-04      -2.551764673474e+01       5.957089791392e-08       3.051394905856e-04      -1.931063833817e-06 
   96       3.742589451206e+03       7.364160154640e-01       8.312140801738e-04      -2.633981215954e+01       5.889261605757e-08       3.011330884184e-04      -1.932349128448e-06 
   97       3.791734593988e+03       7.539542701326e-01       8.480078930833e-04      -2.716815962485e+01       5.822392217008e-08       2.972574358365e-04      -1.931522790554e-06 
   98       3.841162451955e+03       7.715006439208e-01       8.649567447962e-04      -2.800221842142e+01       5.756636720289e-08       2.935138942449e-04      -1.928848953114e-06 
   99       3.890868959251e+03       7.890420130870e-01       8.820604344941e-04      -2.884150717127e+01       5.692066506951e-08       2.899006288181e-04      -1.924632572069e-06 
  100       3.940848714613e+03       8.065649741787e-01       8.993187789140e-04      -2.968553391811e+01       5.628658374683e-08       2.864123627807e-04      -1.919221531312e-06 
  101       3.991094927344e+03       8.240558444807e-01       9.167316128459e-04      -3.053379621767e+01       5.566283082779e-08       2.830401257235e-04      -1.913008789511e-06 
  102       4.041599363281e+03       8.415006624618e-01       9.342987896314e-04      -3.138578122815e+01       5.504693341438e-08       2.797709959545e-04      -1.906434568745e-06 
  103       4.092352290771e+03       8.588851882223e-01       9.520201816612e-04      -3.224096580057e+01       5.443511224003e-08       2.765878368857e-04      -1.899988584973e-06 
  104       4.143344262995e+03       8.761952051923e-01       9.698959886557e-04      -3.309882064651e+01       5.382365995349e-08       2.734744987785e-04      -1.894117915543e-06 
  105       4.194571855511e+03       8.934174706771e-01       9.879277088603e-04      -3.395882328780e+01       5.321380259328e-08       2.704332258353e-04      -1.888924208850e-06 
  106       4.246032606656e+03       9.105388951484e-01       1.006117300583e-03      -3.482044703278e+01       5.260789218618e-08       2.674702628301e-04      -1.884409532954e-06 
  107       4.297723216964e+03       9.275462561722e-01       1.024466889964e-03      -3.568315718878e+01       5.200796237569e-08       2.645905883155e-04      -1.880564688859e-06 
  108       4.349639515319e+03       9.444262021666e-01       1.042978774849e-03      -3.654641119728e+01       5.141567934263e-08       2.617978084667e-04      -1.877368418684e-06 
  109       4.401776425105e+03       9.611652561597e-01       1.061655428680e-03      -3.740965876914e+01       5.083229025506e-08       2.590940484116e-04      -1.874786596086e-06 
  110       4.454127930363e+03       9.777498195472e-01       1.080499504365e-03      -3.827234201974e+01       5.025856919992e-08       2.564798410487e-04      -1.872771398951e-06 
  111       4.506687041938e+03       9.941661758506e-01       1.099513838165e-03      -3.913389560425e+01       4.969476054940e-08       2.539540133530e-04      -1.871260464338e-06 
  112       4.559445763634e+03       1.010400494474e+00       1.118701453573e-03      -3.999374685278e+01       4.914051971470e-08       2.515135701685e-04      -1.870176025682e-06 
  113       4.612395058365e+03       1.026438834464e+00       1.138065565193e-03      -4.085131590557e+01       4.859485123998e-08       2.491535754893e-04      -1.869424032254e-06 
  114       4.665524814308e+03       1.042267148265e+00       1.157609582619e-03      -4.170601584822e+01       4.805604418928e-08       2.468670312273e-04      -1.868893250883e-06 
  115       4.718823811055e+03       1.057871285477e+00       1.177337114320e-03      -4.255725284684e+01       4.752160477919e-08       2.446447534677e-04      -1.868454349930e-06 
  116       4.772281158527e+03       1.073237319059e+00       1.197251705178e-03      -4.340443230426e+01       4.698915155282e-08       2.424779550072e-04      -1.867982569890e-06 
  117       4.825890884557e+03       1.088352560880e+00       1.217356004624e-03      -4.424697788849e+01       4.645950698792e-08       2.403668058188e-04      -1.867432489624e-06 
  118       4.879647844106e+03       1.103204677268e+00       1.237652504177e-03      -4.508431508241e+01       4.593421904318e-08       2.383131929813e-04      -1.866775111334e-06 
  119       4.933546275808e+03       1.117781384158e+00       1.258143796246e-03      -4.591586555614e+01       4.541463454909e-08       2.363180883057e-04      -1.865975101022e-06 
  120       4.987579781145e+03       1.132070453694e+00       1.278832575654e-03      -4.674104735556e+01       4.490187214413e-08       2.343814863473e-04      -1.864990431375e-06 
  121       5.041741303619e+03       1.146059720840e+00       1.299721641161e-03      -4.755927509065e+01       4.439679399594e-08       2.325023411382e-04      -1.863772017651e-06 
  122       5.096023107925e+03       1.159737089992e+00       1.320813896991e-03      -4.836996012398e+01       4.389997628641e-08       2.306785016420e-04      -1.862263346580e-06 
  123       5.150416759130e+03       1.173090541582e+00       1.342112354359e-03      -4.917251075913e+01       4.341167844022e-08       2.289066459286e-04      -1.860400098264e-06 
  124       5.204913101841e+03       1.186108138690e+00       1.363620132991e-03      -4.996633242911e+01       4.293181107567e-08       2.271822140703e-04      -1.858109761089e-06 
  125       5.259502239382e+03       1.198778033651e+00       1.385340462657e-03      -5.075082788479e+01       4.245990265722e-08       2.254993397588e-04      -1.855311239641e-06 
  126       5.314173512969e+03       1.211088474664e+00       1.407276684691e-03      -5.152539738336e+01       4.199506482891e-08       2.238507806437e-04      -1.851914455635e-06 
  127       5.368915480878e+03       1.223027812403e+00       1.429432253517e-03      -5.228943887671e+01       4.153595640764e-08       2.222278473912e-04      -1.847819941841e-06 
  128       5.423715897629e+03       1.234584506621e+00       1.451810738177e-03      -5.304234819992e+01       4.108074601580e-08       2.206203314643e-04      -1.842918429026e-06 
  129       5.478562827869e+03       1.245747464810e+00       1.474415709372e-03      -5.378352468089e+01       4.062773703937e-08       2.190191884010e-04      -1.837118952906e-06 
  130       5.533448170454e+03       1.256507086132e+00       1.497250383348e-03      -5.451238826486e+01       4.017748451491e-08       2.174252482367e-04      -1.830439335989e-06 
  131       5.588364483406e+03       1.266854345031e+00       1.520317941649e-03      -5.522836463333e+01       3.973106580963e-08       2.158417969804e-04      -1.822929773988e-06 
  132       5.643303871274e+03       1.276780478345e+00       1.543621642788e-03      -5.593088017618e+01       3.928944334044e-08       2.142719283620e-04      -1.814645791053e-06 
  133       5.698257972419e+03       1.286276994292e+00       1.567164822960e-03      -5.661936221893e+01       3.885345037074e-08       2.127185262256e-04      -1.805648423052e-06 
  134       5.753217946315e+03       1.295335681454e+00       1.590950896747e-03      -5.729323924995e+01       3.842377623059e-08       2.111842465578e-04      -1.796004403318e-06 
  135       5.808174460838e+03       1.303948617766e+00       1.614983357820e-03      -5.795194114768e+01       3.800095095135e-08       2.096714991505e-04      -1.785786350854e-06 
  136       5.863117679561e+03       1.312108179495e+00       1.639265779652e-03      -5.859489940785e+01       3.758532930584e-08       2.081824288987e-04      -1.775072961014e-06 
  137       5.918037249046e+03       1.319807050226e+00       1.663801816217e-03      -5.922154737070e+01       3.717707424514e-08       2.067188967340e-04      -1.763949198637e-06 
  138       5.972922286142e+03       1.327038229851e+00       1.688595202700e-03      -5.983132044825e+01       3.677613972305e-08       2.052824601922e-04      -1.752506493654e-06 
  139       6.027761365274e+03       1.333795043548e+00       1.713649756206e-03      -6.042365635144e+01       3.638225289939e-08       2.038743536165e-04      -1.740842939156e-06 
  140       6.082542505737e+03       1.340071150770e+00       1.738969376459e-03      -6.099799531745e+01       3.599489571308e-08       2.024954679953e-04      -1.729063491927e-06 
  141       6.137253158992e+03       1.345860554226e+00       1.764558046516e-03      -6.155378033683e+01       3.561328581622e-08       2.011463304352e-04      -1.717280175444e-06 
  142       6.191880195958e+03       1.351157608870e+00       1.790419833465e-03      -6.209045738080e+01       3.523635686013e-08       1.998270832692e-04      -1.705612285339e-06 
  143       6.246409894305e+03       1.355957030883e+00       1.816558889141e-03      -6.260747562844e+01       3.486273812458e-08       1.985374627992e-04      -1.694186597329e-06 
  144       6.300828937298e+03       1.360254147680e+00       1.842979388513e-03      -6.310429295646e+01       3.449118947800e-08       1.972770666223e-04      -1.683111241021e-06 
  145       6.355127548119e+03       1.364045656739e+00       1.869685336550e-03      -6.358039253892e+01       3.412204969322e-08       1.960462468127e-04      -1.672392498390e-06 
  146       6.409296641831e+03       1.367328959011e+00       1.896680743571e-03      -6.403526832355e+01       3.375603179944e-08       1.948453075512e-04      -1.662006114980e-06 
  147       6.463326834745e+03       1.370101934893e+00       1.923969686192e-03      -6.446842017140e+01       3.339378488689e-08       1.936742103437e-04      -1.651922315405e-06 
  148       6.517208437526e+03       1.372362954600e+00       1.951556307670e-03      -6.487935411426e+01       3.303588692316e-08       1.925325560584e-04      -1.642105556946e-06 
  149       6.570931448298e+03       1.374110888531e+00       1.979444818258e-03      -6.526758261217e+01       3.268283730720e-08       1.914195666680e-04      -1.632514279333e-06 
  150       6.624485545755e+03       1.375345117641e+00       2.007639495544e-03      -6.563262481085e+01       3.233504915733e-08       1.903340666947e-04      -1.623100650706e-06 
  151       6.677860082268e+03       1.376065543814e+00       2.036144684808e-03      -6.597400679918e+01       3.199284132962e-08       1.892744643603e-04      -1.613810309754e-06 
  152       6.731044076988e+03       1.376272600226e+00       2.064964799364e-03      -6.629126186669e+01       3.165643016296e-08       1.882387324389e-04      -1.604582104034e-06 
  153       6.784026208957e+03       1.375967261722e+00       2.094104320911e-03      -6.658393076100e+01       3.132592094716e-08       1.872243888150e-04      -1.595347824474e-06 
