# total [l(l+1)/2pi] C_l's (units: [microK]^2)
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (d), these are C_l^dd for the deflection field.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:BB                     5:TE                     6:dd                     7:dT                     8:dE                 
   49       1.188198854162e+03       1.230103364774e-01       0.000000000000e+00       2.010284936738e+00       3.634292953242e-07       5.457991958801e-05      -1.192197313610e-06 
   50       1.200776832695e+03       1.314347914031e-01       0.000000000000e+00       1.895032841354e+00       3.645004309420e-07       5.761384382981e-05      -1.300289100349e-06 
   51       1.213397426832e+03       1.401994906031e-01       0.000000000000e+00       1.768856217177e+00       3.654764993727e-07       6.044455596756e-05      -1.472957352231e-06 
   52       1.226078399916e+03       1.493056058313e-01       0.000000000000e+00       1.630990659732e+00       3.664008131498e-07       6.316141454871e-05      -1.684709586809e-06 
   53       1.238826831088e+03       1.587536976951e-01       0.000000000000e+00       1.480581892391e+00       3.672880496805e-07       6.588272869689e-05      -1.902459814582e-06 
   54       1.251638195919e+03       1.685436937560e-01       0.000000000000e+00       1.316680840110e+00       3.681162375798e-07       6.875878314497e-05      -2.084754332732e-06 
   55       1.264503956423e+03       1.786753605889e-01       0.000000000000e+00       1.138440728423e+00       3.688451942466e-07       7.192665992477e-05      -2.191648041766e-06 
   56       1.277438645351e+03       1.891499074532e-01       0.000000000000e+00       9.457770039362e-01       3.695047857488e-07       7.534725917561e-05      -2.220614350648e-06 
   57       1.290457899858e+03       1.999687426503e-01       0.000000000000e+00       7.388627235131e-01       3.701338682560e-07       7.891382125876e-05      -2.182441645181e-06 
   58       1.303569966557e+03       2.111330118735e-01       0.000000000000e+00       5.179437730582e-01       3.707521783651e-07       8.249285499287e-05      -2.092066147577e-06 
   59       1.316775113673e+03       2.226435955543e-01       0.000000000000e+00       2.833418123660e-01       3.713553099003e-07       8.592169734821e-05      -1.968986668023e-06 
   60       1.330065043208e+03       2.345011062088e-01       0.000000000000e+00       3.545721997203e-02       3.719092270011e-07       8.900598758566e-05      -1.837694458449e-06 
   61       1.343430017321e+03       2.467055047771e-01       0.000000000000e+00      -2.253131793803e-01       3.723683903037e-07       9.156826447001e-05      -1.722676880402e-06 
   62       1.356883436566e+03       2.592548550159e-01       0.000000000000e+00      -4.988511741367e-01       3.727544192085e-07       9.361920709748e-05      -1.630395311188e-06 
   63       1.370441760480e+03       2.721462835343e-01       0.000000000000e+00      -7.850989018579e-01       3.731014497522e-07       9.523900155976e-05      -1.562070292536e-06 
   64       1.384116943894e+03       2.853763216775e-01       0.000000000000e+00      -1.083978843701e+00       3.734324123382e-07       9.653313291940e-05      -1.518564461741e-06 
   65       1.397916093856e+03       2.989408907840e-01       0.000000000000e+00      -1.395393583452e+00       3.737561833276e-07       9.763462321385e-05      -1.500336266922e-06 
   66       1.411841126560e+03       3.128352874425e-01       0.000000000000e+00      -1.719225566559e+00       3.740644943056e-07       9.870634242773e-05      -1.507391940218e-06 
   67       1.425888424272e+03       3.270541687495e-01       0.000000000000e+00      -2.055336859166e+00       3.743285912485e-07       9.994339243315e-05      -1.539235728917e-06 
   68       1.440053636627e+03       3.415916266232e-01       0.000000000000e+00      -2.403609900911e+00       3.745135150469e-07       1.015247447882e-04      -1.594593989679e-06 
   69       1.454347981114e+03       3.564414611880e-01       0.000000000000e+00      -2.764079890857e+00       3.746364123250e-07       1.034452458829e-04      -1.670608973302e-06 
   70       1.468784644361e+03       3.715969365549e-01       0.000000000000e+00      -3.136828916798e+00       3.747249716209e-07       1.056372788767e-04      -1.763309542283e-06 
   71       1.483373722292e+03       3.870506844235e-01       0.000000000000e+00      -3.521948127944e+00       3.748000301772e-07       1.080159226711e-04      -1.867742020668e-06 
   72       1.498122008617e+03       4.027946916169e-01       0.000000000000e+00      -3.919538542380e+00       3.748739385566e-07       1.104775737280e-04      -1.977893492029e-06 
   73       1.513032783329e+03       4.188202876164e-01       0.000000000000e+00      -4.329711854537e+00       3.749487986826e-07       1.128985270084e-04      -2.086612852675e-06 
   74       1.528105601203e+03       4.351181320963e-01       0.000000000000e+00      -4.752591242661e+00       3.750145716252e-07       1.151335160336e-04      -2.185529620111e-06 
   75       1.543336080285e+03       4.516782024589e-01       0.000000000000e+00      -5.188312176273e+00       3.750470514525e-07       1.170142120656e-04      -2.264970496732e-06 
   76       1.558719398891e+03       4.684905570005e-01       0.000000000000e+00      -5.636956854703e+00       3.750186695463e-07       1.183913092862e-04      -2.316469698402e-06 
   77       1.574261990332e+03       4.855478126328e-01       0.000000000000e+00      -6.098341935325e+00       3.749406258729e-07       1.192776900024e-04      -2.341294220021e-06 
   78       1.589971606424e+03       5.028430984386e-01       0.000000000000e+00      -6.572193383701e+00       3.748319527928e-07       1.197414116056e-04      -2.344082476224e-06 
   79       1.605853664910e+03       5.203693235072e-01       0.000000000000e+00      -7.058208863990e+00       3.747069324136e-07       1.198665025770e-04      -2.330518095140e-06 
   80       1.621911114006e+03       5.381191803741e-01       0.000000000000e+00      -7.556057185457e+00       3.745741119124e-07       1.197540814768e-04      -2.307403312037e-06 
   81       1.638144296938e+03       5.560851484609e-01       0.000000000000e+00      -8.065377749001e+00       3.744352509111e-07       1.195235052207e-04      -2.282734293451e-06 
   82       1.654550816484e+03       5.742594975150e-01       0.000000000000e+00      -8.585779993667e+00       3.742841991331e-07       1.193135466454e-04      -2.265778391814e-06 
   83       1.671125399516e+03       5.926342910491e-01       0.000000000000e+00      -9.116842843162e+00       3.741057025701e-07       1.192836013594e-04      -2.267153330553e-06 
   84       1.687862802818e+03       6.112003143119e-01       0.000000000000e+00      -9.658145876866e+00       3.738828139622e-07       1.195781282532e-04      -2.296276514775e-06 
   85       1.704767380751e+03       6.299436464677e-01       0.000000000000e+00      -1.020936999255e+01       3.736249284932e-07       1.202069526657e-04      -2.352796260064e-06 
   86       1.721844862720e+03       6.488485238211e-01       0.000000000000e+00      -1.077021249421e+01       3.733465892222e-07       1.211375963415e-04      -2.433188058472e-06 
   87       1.739099369821e+03       6.678983503419e-01       0.000000000000e+00      -1.134035683130e+01       3.730590218930e-07       1.223289464317e-04      -2.533154959460e-06 
   88       1.756533330496e+03       6.870756830300e-01       0.000000000000e+00      -1.191947257848e+01       3.727695167602e-07       1.237306656855e-04      -2.647577427497e-06 
   89       1.774147396186e+03       7.063622172796e-01       0.000000000000e+00      -1.250721541526e+01       3.724807718045e-07       1.252825880173e-04      -2.770461989362e-06 
   90       1.791940356986e+03       7.257387722444e-01       0.000000000000e+00      -1.310322710573e+01       3.721901964272e-07       1.269140994491e-04      -2.894888671137e-06 
   91       1.809909057303e+03       7.451852762015e-01       0.000000000000e+00      -1.370713547829e+01       3.718891747084e-07       1.285435044290e-04      -3.012957224909e-06 
   92       1.828048311508e+03       7.646807519166e-01       0.000000000000e+00      -1.431855440531e+01       3.715622873161e-07       1.300773775249e-04      -3.115732145164e-06 
   93       1.846353149295e+03       7.842050144715e-01       0.000000000000e+00      -1.493710310795e+01       3.711937725894e-07       1.314299156554e-04      -3.195117495331e-06 
   94       1.864826121253e+03       8.037440886352e-01       0.000000000000e+00      -1.556246743608e+01       3.707910396948e-07       1.325874988930e-04      -3.250093562465e-06 
   95       1.883470941218e+03       8.232855829976e-01       0.000000000000e+00      -1.619434781020e+01       3.703666240532e-07       1.335574152080e-04      -3.281778094432e-06 
   96       1.902290202812e+03       8.428170588568e-01       0.000000000000e+00      -1.683244095925e+01       3.699311822791e-07       1.343492375351e-04      -3.291637964658e-06 
   97       1.921285327073e+03       8.623260390906e-01       0.000000000000e+00      -1.747644016561e+01       3.694931456629e-07       1.349749618531e-04      -3.281511060545e-06 
   98       1.940456510091e+03       8.818000170271e-01       0.000000000000e+00      -1.812603551002e+01       3.690583536463e-07       1.354491482724e-04      -3.253628662585e-06 
   99       1.959802670644e+03       9.012264653171e-01       0.000000000000e+00      -1.878091411659e+01       3.686296668610e-07       1.357890651281e-04      -3.210638314169e-06 
  100       1.979321397830e+03       9.205928448046e-01       0.000000000000e+00      -1.944076039780e+01       3.682065592945e-07       1.360148360805e-04      -3.155627182079e-06 
  101       1.999008898703e+03       9.398866133982e-01       0.000000000000e+00      -2.010525629940e+01       3.677846891527e-07       1.361495902213e-04      -3.092145907691e-06 
  102       2.018859945907e+03       9.590952349429e-01       0.000000000000e+00      -2.077408154546e+01       3.673554479845e-07       1.362196151878e-04      -3.024232948859e-06 
  103       2.038867825309e+03       9.782061880909e-01       0.000000000000e+00      -2.144691388332e+01       3.669054876363e-07       1.362545132818e-04      -2.956439412499e-06 
  104       2.059026021321e+03       9.972064284300e-01       0.000000000000e+00      -2.212340604314e+01       3.664217615892e-07       1.362820675175e-04      -2.892953248035e-06 
  105       2.079333644907e+03       1.016080673011e+00       0.000000000000e+00      -2.280311254435e+01       3.659093373002e-07       1.363112971817e-04      -2.834712722254e-06 
  106       2.099790644613e+03       1.034812899543e+00       0.000000000000e+00      -2.348555341250e+01       3.653774206607e-07       1.363462751025e-04      -2.781756955114e-06 
  107       2.120396101484e+03       1.053386875275e+00       0.000000000000e+00      -2.417023657096e+01       3.648340440326e-07       1.363911128998e-04      -2.734072811690e-06 
  108       2.141148195799e+03       1.071786159857e+00       0.000000000000e+00      -2.485665783003e+01       3.642858693655e-07       1.364499509593e-04      -2.691591343162e-06 
  109       2.162044173800e+03       1.089994108203e+00       0.000000000000e+00      -2.554430087601e+01       3.637379810881e-07       1.365269480742e-04      -2.654184149931e-06 
  110       2.183080314420e+03       1.107993873355e+00       0.000000000000e+00      -2.623263726031e+01       3.631936685747e-07       1.366262707532e-04      -2.621659666848e-06 
  111       2.204251896015e+03       1.125768409346e+00       0.000000000000e+00      -2.692112638850e+01       3.626541979885e-07       1.367520821953e-04      -2.593759370570e-06 
  112       2.225553163094e+03       1.143300474062e+00       0.000000000000e+00      -2.760921550948e+01       3.621185733020e-07       1.369085309322e-04      -2.570153909036e-06 
  113       2.246977293047e+03       1.160572632108e+00       0.000000000000e+00      -2.829633970450e+01       3.615832862957e-07       1.370997391366e-04      -2.550439153064e-06 
  114       2.268516362875e+03       1.177567257668e+00       0.000000000000e+00      -2.898192187627e+01       3.610420553369e-07       1.373297905982e-04      -2.534132170070e-06 
