# total [l(l+1)/2pi] C_l's (units: [microK]^2)
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (d), these are C_l^dd for the deflection field.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:BB                     5:TE                     6:dd                     7:dT                     8:dE                 
   68       1.814370725490e+03       2.982589719261e-01       0.000000000000e+00      -4.805920069833e+00       1.340127372511e-07       5.661555645118e-04      -1.504767196255e-06 
   69       1.838216058315e+03       3.108492273101e-01       0.000000000000e+00      -5.226071983312e+00       1.332512654794e-07       5.568533337741e-04      -1.553199898212e-06 
   70       1.862273124551e+03       3.236721026113e-01       0.000000000000e+00      -5.658300629411e+00       1.324857445611e-07       5.478625022047e-04      -1.632919217614e-06 
   71       1.886550986807e+03       3.367217951553e-01       0.000000000000e+00      -6.102479630977e+00       1.317257614495e-07       5.392011228053e-04      -1.738265258553e-06 
   72       1.911055533737e+03       3.499921531640e-01       0.000000000000e+00      -6.558473780284e+00       1.309769723776e-07       5.308701043056e-04      -1.862165879985e-06 
   73       1.935789273452e+03       3.634766733463e-01       0.000000000000e+00      -7.026139246684e+00       1.302403086307e-07       5.228512958468e-04      -1.996027434350e-06 
   74       1.960751126944e+03       3.771684984882e-01       0.000000000000e+00      -7.505323784264e+00       1.295111243425e-07       5.151055065675e-04      -2.129622345885e-06 
   75       1.985936221501e+03       3.910604150432e-01       0.000000000000e+00      -7.995866939498e+00       1.287782846907e-07       5.075704600951e-04      -2.250973528620e-06 
   76       2.011339461637e+03       4.051442319092e-01       0.000000000000e+00      -8.497582311362e+00       1.280290964140e-07       5.001817852371e-04      -2.348965709566e-06 
   77       2.036967450321e+03       4.194087913022e-01       0.000000000000e+00      -9.010200137952e+00       1.272685009899e-07       4.929474871038e-04      -2.422281495781e-06 
   78       2.062828376422e+03       4.338415890925e-01       0.000000000000e+00      -9.533414568884e+00       1.265050063189e-07       4.858899004346e-04      -2.472681283562e-06 
   79       2.088928303022e+03       4.484293465848e-01       0.000000000000e+00      -1.006690052625e+01       1.257449751904e-07       4.790235057106e-04      -2.502525893141e-06 
   80       2.115271038295e+03       4.631579954193e-01       0.000000000000e+00      -1.061031354423e+01       1.249921951945e-07       4.723540536376e-04      -2.514821917032e-06 
   81       2.141858006382e+03       4.780126624727e-01       0.000000000000e+00      -1.116328960875e+01       1.242474193717e-07       4.658776616883e-04      -2.513268298939e-06 
   82       2.168688118276e+03       4.929776547592e-01       0.000000000000e+00      -1.172544499707e+01       1.235078768433e-07       4.595798827027e-04      -2.502304143191e-06 
   83       2.195757642695e+03       5.080364443318e-01       0.000000000000e+00      -1.229637611743e+01       1.227667526673e-07       4.534347455471e-04      -2.487157754737e-06 
   84       2.223062452258e+03       5.231729964587e-01       0.000000000000e+00      -1.287567758145e+01       1.220164631439e-07       4.474152132602e-04      -2.472730166742e-06 
   85       2.250605472683e+03       5.383760402146e-01       0.000000000000e+00      -1.346300021502e+01       1.212610280499e-07       4.415297936220e-04      -2.459811081307e-06 
   86       2.278390237512e+03       5.536354814711e-01       0.000000000000e+00      -1.405800241507e+01       1.205067321851e-07       4.357931791148e-04      -2.448018213545e-06 
   87       2.306418534728e+03       5.689411299359e-01       0.000000000000e+00      -1.466033291573e+01       1.197584016773e-07       4.302151147755e-04      -2.436876872808e-06 
   88       2.334690317561e+03       5.842827066291e-01       0.000000000000e+00      -1.526963093441e+01       1.190191418540e-07       4.247999035572e-04      -2.425813542210e-06 
   89       2.363203615282e+03       5.996498513608e-01       0.000000000000e+00      -1.588552631786e+01       1.182900589868e-07       4.195458974074e-04      -2.414149296312e-06 
   90       2.391954444007e+03       6.150321302081e-01       0.000000000000e+00      -1.650763968821e+01       1.175699655340e-07       4.144449740645e-04      -2.401093056959e-06 
   91       2.420936717494e+03       6.304190429921e-01       0.000000000000e+00      -1.713558258903e+01       1.168550685009e-07       4.094819995716e-04      -2.385734687273e-06 
   92       2.450142157946e+03       6.458000307553e-01       0.000000000000e+00      -1.776895763140e+01       1.161386405410e-07       4.046342765082e-04      -2.367037923805e-06 
   93       2.479562851075e+03       6.611639562197e-01       0.000000000000e+00      -1.840734975512e+01       1.154137926418e-07       3.998793270554e-04      -2.344117971011e-06 
   94       2.509199544646e+03       6.764974395386e-01       0.000000000000e+00      -1.905029819157e+01       1.146835520607e-07       3.952215261659e-04      -2.317162479013e-06 
   95       2.539054438921e+03       6.917862849017e-01       0.000000000000e+00      -1.969732053450e+01       1.139531382476e-07       3.906704067433e-04      -2.286704171743e-06 
   96       2.569128601405e+03       7.070159854908e-01       0.000000000000e+00      -2.034792127290e+01       1.132269683825e-07       3.862325772171e-04      -2.253358177629e-06 
   97       2.599421913945e+03       7.221717237226e-01       0.000000000000e+00      -2.100159181512e+01       1.125085158195e-07       3.819114568968e-04      -2.217826383687e-06 
   98       2.629933019825e+03       7.372383714918e-01       0.000000000000e+00      -2.165781051299e+01       1.118001604940e-07       3.777070043991e-04      -2.180901878665e-06 
   99       2.660659270865e+03       7.522004904136e-01       0.000000000000e+00      -2.231604268584e+01       1.111030311202e-07       3.736154391463e-04      -2.143473485238e-06 
  100       2.691596674517e+03       7.670423320668e-01       0.000000000000e+00      -2.297574064470e+01       1.104168390078e-07       3.696289559376e-04      -2.106530381251e-06 
  101       2.722739840966e+03       7.817478382363e-01       0.000000000000e+00      -2.363634371631e+01       1.097397033237e-07       3.657354325926e-04      -2.071166810022e-06 
  102       2.754081930220e+03       7.963006411566e-01       0.000000000000e+00      -2.429727826726e+01       1.090679676290e-07       3.619181306668e-04      -2.038586879685e-06 
  103       2.785614599216e+03       8.106840637537e-01       0.000000000000e+00      -2.495795772808e+01       1.083960075160e-07       3.581553892387e-04      -2.010109451595e-06 
  104       2.817329784248e+03       8.248818054965e-01       0.000000000000e+00      -2.561780100860e+01       1.077183139928e-07       3.544270931466e-04      -1.986888627749e-06 
  105       2.849225436433e+03       8.388801049401e-01       0.000000000000e+00      -2.627629052525e+01       1.070368470382e-07       3.507362694807e-04      -1.968999381023e-06 
  106       2.881300466010e+03       8.526658711230e-01       0.000000000000e+00      -2.693292209378e+01       1.063552722727e-07       3.470912697839e-04      -1.956176479128e-06 
  107       2.913552943844e+03       8.662260317293e-01       0.000000000000e+00      -2.758718746151e+01       1.056767728991e-07       3.434992645602e-04      -1.948078636744e-06 
  108       2.945980068694e+03       8.795475408653e-01       0.000000000000e+00      -2.823857453349e+01       1.050039726442e-07       3.399661345457e-04      -1.944284111281e-06 
  109       2.978578134482e+03       8.926173868370e-01       0.000000000000e+00      -2.888656759873e+01       1.043388547697e-07       3.364963593299e-04      -1.944286208189e-06 
  110       3.011342497553e+03       9.054225999266e-01       0.000000000000e+00      -2.953064755635e+01       1.036826770761e-07       3.330929033279e-04      -1.947488695810e-06 
  111       3.044267543946e+03       9.179502601698e-01       0.000000000000e+00      -3.017029214184e+01       1.030358828243e-07       3.297570991038e-04      -1.953201129798e-06 
  112       3.077346656658e+03       9.301875051326e-01       0.000000000000e+00      -3.080497615321e+01       1.023980074988e-07       3.264885280450e-04      -1.960634087072e-06 
  113       3.110572182909e+03       9.421215376886e-01       0.000000000000e+00      -3.143417167721e+01       1.017675813374e-07       3.232848983876e-04      -1.968894309331e-06 
  114       3.143935401410e+03       9.537396337955e-01       0.000000000000e+00      -3.205734831552e+01       1.011420275507e-07       3.201419205917e-04      -1.976979756117e-06 
  115       3.177426489626e+03       9.650291502724e-01       0.000000000000e+00      -3.267397341098e+01       1.005175561569e-07       3.170531800695e-04      -1.983774567430e-06 
  116       3.211035909113e+03       9.759778067920e-01       0.000000000000e+00      -3.328351185790e+01       9.989055602979e-08       3.140126182799e-04      -1.988281048630e-06 
  117       3.244758822583e+03       9.865745541252e-01       0.000000000000e+00      -3.388542502349e+01       9.926240586654e-08       3.110227757423e-04      -1.990375059033e-06 
  118       3.278591154903e+03       9.968088265537e-01       0.000000000000e+00      -3.447917211948e+01       9.863561456096e-08       3.080878046299e-04      -1.990178439693e-06 
  119       3.312528203096e+03       1.006670287192e+00       0.000000000000e+00      -3.506421082631e+01       9.801237710853e-08       3.052109225100e-04      -1.987834902567e-06 
  120       3.346564616151e+03       1.016148838186e+00       0.000000000000e+00      -3.563999751565e+01       9.739453065540e-08       3.023943434619e-04      -1.983511046350e-06 
  121       3.380694374822e+03       1.025234630920e+00       0.000000000000e+00      -3.620598747295e+01       9.678350854479e-08       2.996392077356e-04      -1.977397389841e-06 
  122       3.414910771438e+03       1.033918076211e+00       0.000000000000e+00      -3.676163511994e+01       9.618029232618e-08       2.969455099490e-04      -1.969709422836e-06 
  123       3.449206389702e+03       1.042189854517e+00       0.000000000000e+00      -3.730639423716e+01       9.558536169268e-08       2.943120258260e-04      -1.960688674538e-06 
  124       3.483573084496e+03       1.050040926133e+00       0.000000000000e+00      -3.783971818646e+01       9.499864231193e-08       2.917362374742e-04      -1.950603799498e-06 
  125       3.518001961689e+03       1.057462541399e+00       0.000000000000e+00      -3.836106013357e+01       9.441945151606e-08       2.892142572023e-04      -1.939751681088e-06 
  126       3.552483357935e+03       1.064446250893e+00       0.000000000000e+00      -3.886987327056e+01       9.384644181594e-08       2.867407498783e-04      -1.928458552486e-06 
  127       3.587006820482e+03       1.070983915639e+00       0.000000000000e+00      -3.936561103843e+01       9.327754220527e-08       2.843088538261e-04      -1.917081135195e-06 
  128       3.621561086973e+03       1.077067717309e+00       0.000000000000e+00      -3.984772734957e+01       9.270989721986e-08       2.819101002637e-04      -1.906007795090e-06 
  129       3.656135240055e+03       1.082690489329e+00       0.000000000000e+00      -4.031568432732e+01       9.214087057832e-08       2.795367349953e-04      -1.895578341042e-06 
  130       3.690722357314e+03       1.087846729625e+00       0.000000000000e+00      -4.076897601176e+01       9.157144692970e-08       2.771892950078e-04      -1.885825893137e-06 
  131       3.725316225438e+03       1.092531718775e+00       0.000000000000e+00      -4.120710768710e+01       9.100345104368e-08       2.748701214107e-04      -1.876694827358e-06 
  132       3.759910189633e+03       1.096741221432e+00       0.000000000000e+00      -4.162958887138e+01       9.043852231148e-08       2.725810313754e-04      -1.868117890419e-06 
  133       3.794497141834e+03       1.100471498822e+00       0.000000000000e+00      -4.203593359277e+01       8.987809073584e-08       2.703232834665e-04      -1.860015642596e-06 
  134       3.829069508917e+03       1.103719321244e+00       0.000000000000e+00      -4.242566066589e+01       8.932335192972e-08       2.680975423102e-04      -1.852295891105e-06 
  135       3.863619240905e+03       1.106481980564e+00       0.000000000000e+00      -4.279829396814e+01       8.877524110844e-08       2.659038425996e-04      -1.844853114030e-06 
  136       3.898137799183e+03       1.108757302715e+00       0.000000000000e+00      -4.315336271599e+01       8.823440605974e-08       2.637415524367e-04      -1.837567874792e-06 
  137       3.932616144706e+03       1.110543660196e+00       0.000000000000e+00      -4.349040174129e+01       8.770117907625e-08       2.616093360111e-04      -1.830306227172e-06 
  138       3.967044726211e+03       1.111839984567e+00       0.000000000000e+00      -4.380895176760e+01       8.717554783491e-08       2.595051156163e-04      -1.822919110872e-06 
  139       4.001413468426e+03       1.112645778949e+00       0.000000000000e+00      -4.410855968648e+01       8.665712520785e-08       2.574260330016e-04      -1.815241737632e-06 
  140       4.035711760283e+03       1.112961130521e+00       0.000000000000e+00      -4.438877883382e+01       8.614511798927e-08       2.553684100621e-04      -1.807092967888e-06 
  141       4.069928443125e+03       1.112786723020e+00       0.000000000000e+00      -4.464916926611e+01       8.563829452284e-08       2.533277088644e-04      -1.798274677976e-06 
  142       4.104051798919e+03       1.112123849232e+00       0.000000000000e+00      -4.488929803683e+01       8.513495121413e-08       2.512984910102e-04      -1.788571117885e-06 
  143       4.138069538467e+03       1.110974423500e+00       0.000000000000e+00      -4.510873947268e+01       8.463287791260e-08       2.492743763360e-04      -1.777748259560e-06 
  144       4.171969795310e+03       1.109341088771e+00       0.000000000000e+00      -4.530707899291e+01       8.413008422610e-08       2.472498963037e-04      -1.765606195083e-06 
  145       4.205744242769e+03       1.107227523266e+00       0.000000000000e+00      -4.548392440818e+01       8.362721935779e-08       2.452264544230e-04      -1.752146517955e-06 
  146       4.239385263224e+03       1.104638187948e+00       0.000000000000e+00      -4.563889626607e+01       8.312555818019e-08       2.432071664337e-04      -1.737428408777e-06 
  147       4.272884964052e+03       1.101578247600e+00       0.000000000000e+00      -4.577162470213e+01       8.262626819766e-08       2.411950317463e-04      -1.721517986712e-06 
  148       4.306235171623e+03       1.098053583869e+00       0.000000000000e+00      -4.588174973660e+01       8.213039679570e-08       2.391929224099e-04      -1.704488550661e-06 
  149       4.339427425287e+03       1.094070808310e+00       0.000000000000e+00      -4.596892157105e+01       8.163885801573e-08       2.372035718686e-04      -1.686420823648e-06 
  150       4.372452971363e+03       1.089637275420e+00       0.000000000000e+00      -4.603280088506e+01       8.115241884880e-08       2.352295635070e-04      -1.667403200420e-06 
  151       4.405302757133e+03       1.084761095685e+00       0.000000000000e+00      -4.607305913291e+01       8.067168504146e-08       2.332733189853e-04      -1.647531998250e-06 
  152       4.437967424830e+03       1.079451148623e+00       0.000000000000e+00      -4.608937884024e+01       8.019708640712e-08       2.313370863633e-04      -1.626911710945e-06 
  153       4.470437305630e+03       1.073717095818e+00       0.000000000000e+00      -4.608145390071e+01       7.972886163632e-08       2.294229280136e-04      -1.605655266076e-06 
  154       4.502702413640e+03       1.067569393967e+00       0.000000000000e+00      -4.604898987269e+01       7.926704259912e-08       2.275327083236e-04      -1.583884285401e-06 
  155       4.534752439892e+03       1.061019307920e+00       0.000000000000e+00      -4.599170427594e+01       7.881143813306e-08       2.256680811872e-04      -1.561729348505e-06 
  156       4.566576746329e+03       1.054078923722e+00       0.000000000000e+00      -4.590932688827e+01       7.836161730992e-08       2.238304772853e-04      -1.539330259652e-06 
  157       4.598164359800e+03       1.046761161650e+00       0.000000000000e+00      -4.580160004222e+01       7.791689217469e-08       2.220210911554e-04      -1.516836317834e-06 
  158       4.629503966045e+03       1.039079789262e+00       0.000000000000e+00      -4.566827892170e+01       7.747629995004e-08       2.202408680507e-04      -1.494406590040e-06 
  159       4.660583903691e+03       1.031049434429e+00       0.000000000000e+00      -4.550913185873e+01       7.703858469959e-08       2.184904905878e-04      -1.472210187728e-06 
  160       4.691392158240e+03       1.022685598384e+00       0.000000000000e+00      -4.532394063006e+01       7.660217844344e-08       2.167703651838e-04      -1.450426546506e-06 
  161       4.721917187474e+03       1.014004323395e+00       0.000000000000e+00      -4.511250005226e+01       7.616569725731e-08       2.150807485585e-04      -1.429210358688e-06 
  162       4.752150492323e+03       1.005021135387e+00       0.000000000000e+00      -4.487461610399e+01       7.572957099043e-08       2.134221755519e-04      -1.408580522435e-06 
  163       4.782084262922e+03       9.957520322995e-01       0.000000000000e+00      -4.461010820388e+01       7.529466299836e-08       2.117950616853e-04      -1.388517010742e-06 
  164       4.811710565471e+03       9.862138324086e-01       0.000000000000e+00      -4.431881018830e+01       7.486177311601e-08       2.101995555876e-04      -1.368994723171e-06 
  165       4.841021340055e+03       9.764241857743e-01       0.000000000000e+00      -4.400057060486e+01       7.443163087841e-08       2.086355263614e-04      -1.349983281562e-06 
  166       4.870008398456e+03       9.664015856951e-01       0.000000000000e+00      -4.365525300576e+01       7.400488851539e-08       2.071025507637e-04      -1.331446822913e-06 
  167       4.898663421973e+03       9.561653801599e-01       0.000000000000e+00      -4.328273624133e+01       7.358211371733e-08       2.055999001986e-04      -1.313343789418e-06 
  168       4.926977959233e+03       9.457357832999e-01       0.000000000000e+00      -4.288291475341e+01       7.316378216915e-08       2.041265275241e-04      -1.295626715676e-06 
  169       4.954943424009e+03       9.351338868416e-01       0.000000000000e+00      -4.245569886882e+01       7.275026984968e-08       2.026810536712e-04      -1.278242013071e-06 
  170       4.982551093037e+03       9.243816715581e-01       0.000000000000e+00      -4.200101509280e+01       7.234184509352e-08       2.012617540766e-04      -1.261129751305e-06 
  171       5.009792103827e+03       9.135020187225e-01       0.000000000000e+00      -4.151880640248e+01       7.193866041264e-08       1.998665449283e-04      -1.244223437111e-06 
  172       5.036657452485e+03       9.025187215593e-01       0.000000000000e+00      -4.100903254027e+01       7.154074407476e-08       1.984929692243e-04      -1.227449790122e-06 
  173       5.063137991523e+03       8.914564966972e-01       0.000000000000e+00      -4.047167030736e+01       7.114799143576e-08       1.971381826447e-04      -1.210728515913e-06 
  174       5.089224427678e+03       8.803409956211e-01       0.000000000000e+00      -3.990671385713e+01       7.076015602316e-08       1.957989392366e-04      -1.193972076204e-06 
  175       5.114907319725e+03       8.691988161246e-01       0.000000000000e+00      -3.931417498863e+01       7.037684036795e-08       1.944715769123e-04      -1.177085456235e-06 
