# total lensed [l(l+1)/2pi] C_l's (units: [microK]^2)
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (d), these are C_l^dd for the deflection field.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:BB                     5:TE                     6:dd                     7:dT                     8:dE                 
   96       2.167115334604e+03       7.279993074550e-01       4.611929853195e-03      -1.829269292446e+01       1.396451234650e-07       3.965980790391e-04      -2.648891401334e-06 
   97       2.191116911089e+03       7.426512027902e-01       4.710182661318e-03      -1.888441353866e+01       1.389405967123e-07       3.925099223201e-04      -2.660071132642e-06 
   98       2.215325285104e+03       7.571495882429e-01       4.809560662797e-03      -1.947724441218e+01       1.382452502036e-07       3.885059122129e-04      -2.658073939735e-06 
   99       2.239737799957e+03       7.714813262620e-01       4.910073234580e-03      -2.007075614862e+01       1.375603971324e-07       3.845869857889e-04      -2.644436569469e-06 
  100       2.264350386859e+03       7.856333149520e-01       5.011730233137e-03      -2.066451659692e+01       1.368857264675e-07       3.807508921700e-04      -2.620973880360e-06 
  101       2.289157510658e+03       7.995924978887e-01       5.114542005061e-03      -2.125809113811e+01       1.362191014900e-07       3.769919465424e-04      -2.589794220286e-06 
  102       2.314152115564e+03       8.133458739365e-01       5.218519397655e-03      -2.185104297223e+01       1.355563482364e-07       3.733007782085e-04      -2.553315123238e-06 
  103       2.339325570887e+03       8.268805070645e-01       5.323673769528e-03      -2.244293340516e+01       1.348910336498e-07       3.696640726750e-04      -2.514279325116e-06 
  104       2.364669605754e+03       8.401833349776e-01       5.430016066115e-03      -2.303330426472e+01       1.342168596825e-07       3.660692083250e-04      -2.475238304841e-06 
  105       2.390182527833e+03       8.532405444257e-01       5.537553881205e-03      -2.362162182582e+01       1.335361154992e-07       3.625198245354e-04      -2.436847015431e-06 
  106       2.415863747404e+03       8.660381294159e-01       5.646294016365e-03      -2.420732580989e+01       1.328530514895e-07       3.590229061838e-04      -2.399255060447e-06 
  107       2.441711831369e+03       8.785620923765e-01       5.756243380884e-03      -2.478984666868e+01       1.321713630543e-07       3.555840420147e-04      -2.362608868743e-06 
  108       2.467724470833e+03       8.907984517624e-01       5.867408992084e-03      -2.536860567467e+01       1.314941009597e-07       3.522073046540e-04      -2.327051068329e-06 
  109       2.493898448695e+03       9.027332496610e-01       5.979797975640e-03      -2.594301501155e+01       1.308235770983e-07       3.488951277533e-04      -2.292719843117e-06 
  110       2.520229607238e+03       9.143525593980e-01       6.093417565895e-03      -2.651247786473e+01       1.301612655706e-07       3.456481802624e-04      -2.259748272541e-06 
  111       2.546712815713e+03       9.256424931432e-01       6.208275106181e-03      -2.707638851178e+01       1.295076989962e-07       3.424652378314e-04      -2.228263654059e-06 
  112       2.573341937930e+03       9.365892095157e-01       6.324378049130e-03      -2.763413241288e+01       1.288623599679e-07       3.393430513407e-04      -2.198386808529e-06 
  113       2.600109799844e+03       9.471789211904e-01       6.441733956995e-03      -2.818508630137e+01       1.282235675579e-07       3.362762125609e-04      -2.170231368468e-06 
  114       2.627008157147e+03       9.573979025030e-01       6.560350501969e-03      -2.872861827414e+01       1.275883587903e-07       3.332570169412e-04      -2.143903049189e-06 
  115       2.654027662849e+03       9.672324970561e-01       6.680235466497e-03      -2.926408788215e+01       1.269523649882e-07       3.302753235261e-04      -2.119498902809e-06 
  116       2.681159246614e+03       9.766697791852e-01       6.801396597827e-03      -2.979087042678e+01       1.263114265924e-07       3.273218569746e-04      -2.097089993703e-06 
  117       2.708398512281e+03       9.856996133321e-01       6.923841150918e-03      -3.030843300678e+01       1.256671752093e-07       3.243991124680e-04      -2.076667492709e-06 
