# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
  118       3.086270633655e-10       7.738070321907e-14      -1.993942013493e-12       1.023311667834e-15       1.466970038097e-11      -2.173978148472e-12      -6.002074203478e-15 
  119       3.114675379318e-10       7.891952710390e-14      -2.054340030470e-12       1.040903578443e-15       1.434744261544e-11      -2.117593176607e-12      -6.012929455816e-15 
  120       3.143260621207e-10       8.046001214236e-14      -2.115229147940e-12       1.058644730444e-15       1.403439706545e-11      -2.062854798410e-12      -6.007748116081e-15 
  121       3.172026652466e-10       8.200150956917e-14      -2.176585218334e-12       1.076535319874e-15       1.373043271971e-11      -2.009747805560e-12      -5.987471736508e-15 
  122       3.200973099828e-10       8.354336356041e-14      -2.238383462081e-12       1.094575560834e-15       1.343536052648e-11      -1.958247489545e-12      -5.953140951441e-15 
  123       3.230098900737e-10       8.508491137681e-14      -2.300598466294e-12       1.112765685943e-15       1.314893175857e-11      -1.908319371274e-12      -5.905897742031e-15 
  124       3.259402280470e-10       8.662548350694e-14      -2.363204183460e-12       1.131105946786e-15       1.287083637843e-11      -1.859918930682e-12      -5.846987700940e-15 
  125       3.288880729263e-10       8.816440381054e-14      -2.426173930117e-12       1.149596614369e-15       1.260070140312e-11      -1.812991336344e-12      -5.777762297047e-15 
  126       3.318530979433e-10       8.970098966173e-14      -2.489480385546e-12       1.168237979572e-15       1.233808926939e-11      -1.767471175080e-12      -5.699681140146e-15 
  127       3.348348982502e-10       9.123455209230e-14      -2.553095590456e-12       1.187030353596e-15       1.208249619869e-11      -1.723282181566e-12      -5.614314245656e-15 
  128       3.378329886320e-10       9.276439593492e-14      -2.616990945664e-12       1.205974068420e-15       1.183335056219e-11      -1.680336967945e-12      -5.523344299319e-15 
  129       3.408469290952e-10       9.428981114842e-14      -2.681137787829e-12       1.225069658335e-15       1.159013678628e-11      -1.638555391720e-12      -5.428338003066e-15 
  130       3.438767220690e-10       9.581004541305e-14      -2.745509190829e-12       1.244318426108e-15       1.135278590974e-11      -1.597922511957e-12      -5.330026942108e-15 
  131       3.469224546573e-10       9.732432878559e-14      -2.810078360427e-12       1.263721940069e-15       1.112132498084e-11      -1.558436509561e-12      -5.228951740669e-15 
  132       3.499841733091e-10       9.883188232729e-14      -2.874818077735e-12       1.283281860328e-15       1.089575462808e-11      -1.520090483233e-12      -5.125686515502e-15 
  133       3.530618824460e-10       1.003319181840e-13      -2.939700702028e-12       1.302999940519e-15       1.067604832355e-11      -1.482872312450e-12      -5.020839488224e-15 
  134       3.561555430895e-10       1.018236396665e-13      -3.004698173553e-12       1.322878029552e-15       1.046215164629e-11      -1.446764520437e-12      -4.915053597643e-15 
  135       3.592650714884e-10       1.033062413302e-13      -3.069782016352e-12       1.342918073357e-15       1.025398154562e-11      -1.411744137150e-12      -4.809007112097e-15 
  136       3.623903377466e-10       1.047789090559e-13      -3.134923341068e-12       1.363122116636e-15       1.005142560450e-11      -1.377782562251e-12      -4.703414241780e-15 
  137       3.655311644499e-10       1.062408201297e-13      -3.200092847767e-12       1.383492304606e-15       9.854341302910e-12      -1.344845428089e-12      -4.599025751080e-15 
  138       3.686873252935e-10       1.076911433228e-13      -3.265260828746e-12       1.404030884751e-15       9.662555281162e-12      -1.312892462673e-12      -4.496629570906e-15 
  139       3.718585437098e-10       1.091290389723e-13      -3.330397171351e-12       1.424740208565e-15       9.475862603290e-12      -1.281877352658e-12      -4.397051411023e-15 
  140       3.750444914956e-10       1.105536590608e-13      -3.395471360792e-12       1.445622733306e-15       9.294026020387e-12      -1.251747606314e-12      -4.301155372387e-15 
  141       3.782447874392e-10       1.119641472970e-13      -3.460452482956e-12       1.466681023738e-15       9.116775233959e-12      -1.222444416510e-12      -4.209844559471e-15 
  142       3.814589959481e-10       1.133596391957e-13      -3.525309227221e-12       1.487917753883e-15       8.943806159283e-12      -1.193902523691e-12      -4.124061692603e-15 
  143       3.846866256764e-10       1.147392621575e-13      -3.590009889271e-12       1.509335708766e-15       8.774780188759e-12      -1.166050078855e-12      -4.044789720295e-15 
  144       3.879272149327e-10       1.161021676892e-13      -3.654523014390e-12       1.530937328396e-15       8.609395876461e-12      -1.138823716899e-12      -3.972832564240e-15 
  145       3.911806002917e-10       1.174476314718e-13      -3.718819392878e-12       1.552723285347e-15       8.447613511895e-12      -1.112215740759e-12      -3.908131699933e-15 
  146       3.944466719780e-10       1.187749633558e-13      -3.782870267622e-12       1.574693769613e-15       8.289451388943e-12      -1.086231350177e-12      -3.850383050405e-15 
  147       3.977252885976e-10       1.200834763702e-13      -3.846646717717e-12       1.596848932914e-15       8.134915055127e-12      -1.060873799867e-12      -3.799250158041e-15 
