# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
   72       2.474018854088e-10       4.385259587573e-14      -7.616618747659e-13       2.271114649055e-16       2.579705579334e-11       2.791964996467e-12      -8.481386640787e-15 
   73       2.505059973953e-10       4.555802308735e-14      -8.196796548988e-13       2.334789147073e-16       2.496296565125e-11       2.714892280625e-12      -8.045175031264e-15 
   74       2.536393667329e-10       4.729142172064e-14      -8.792216028975e-13       2.399355164801e-16       2.416541820545e-11       2.640895847298e-12      -7.664513756401e-15 
   75       2.568017664465e-10       4.905198601526e-14      -9.402434667021e-13       2.464817347703e-16       2.340039349250e-11       2.569774522865e-12      -7.430286805878e-15 
   76       2.599928443177e-10       5.083879587797e-14      -1.002699650242e-12       2.531179979993e-16       2.266394030080e-11       2.501315942042e-12      -7.419505652010e-15 
   77       2.632132874855e-10       5.265058971165e-14      -1.066551641627e-12       2.598444371036e-16       2.195546995061e-11       2.435485992489e-12      -7.621544231184e-15 
   78       2.664638232521e-10       5.448594934970e-14      -1.131760991891e-12       2.666611018110e-16       2.127499356273e-11       2.372268469018e-12      -7.998928106946e-15 
   79       2.697448484750e-10       5.634336527286e-14      -1.198286781832e-12       2.735680381633e-16       2.062211875673e-11       2.311606342661e-12      -8.509035355555e-15 
   80       2.730564107808e-10       5.822123482008e-14      -1.266085600855e-12       2.805652883770e-16       1.999603110444e-11       2.253399903724e-12      -9.103919684267e-15 
   81       2.763981897790e-10       6.011786039931e-14      -1.335111525800e-12       2.876528907040e-16       1.939547558343e-11       2.197504904842e-12      -9.730133549611e-15 
   82       2.797694782759e-10       6.203144769839e-14      -1.405316099784e-12       2.948308792933e-16       1.881873803052e-11       2.143730704043e-12      -1.032855127567e-14 
   83       2.831691634884e-10       6.396010389588e-14      -1.476648311033e-12       3.020992840514e-16       1.826362659525e-11       2.091838407796e-12      -1.083419217238e-14 
   84       2.865961930208e-10       6.590196938736e-14      -1.549058997120e-12       3.094581313804e-16       1.772800498075e-11       2.041599525961e-12      -1.119058548429e-14 
   85       2.900511027042e-10       6.785564197432e-14      -1.622514942918e-12       3.169074468365e-16       1.721153436174e-11       1.992987176578e-12      -1.139598887302e-14 
   86       2.935347087744e-10       6.981982004344e-14      -1.696987091852e-12       3.244472526593e-16       1.671418757819e-11       1.946013321545e-12      -1.146454330094e-14 
   87       2.970476351469e-10       7.179317575158e-14      -1.772446380728e-12       3.320775668119e-16       1.623571388705e-11       1.900670245460e-12      -1.141247896756e-14 
   88       3.005903027774e-10       7.377435548056e-14      -1.848863792947e-12       3.397984028565e-16       1.577562968949e-11       1.856929715691e-12      -1.125818282828e-14 
   89       3.041629190234e-10       7.576198029199e-14      -1.926210411714e-12       3.476097698303e-16       1.533320925814e-11       1.814742142431e-12      -1.102226611325e-14 
   90       3.077654670046e-10       7.775464638202e-14      -2.004457473254e-12       3.555116721211e-16       1.490747546430e-11       1.774035738766e-12      -1.072763184610e-14 
   91       3.113976949647e-10       7.975092553617e-14      -2.083576420024e-12       3.635041093430e-16       1.449719050516e-11       1.734715680739e-12      -1.039954236276e-14 
   92       3.150591056321e-10       8.174936558413e-14      -2.163538953925e-12       3.715870762123e-16       1.410084663105e-11       1.696663267409e-12      -1.006568683027e-14 
   93       3.187491783467e-10       8.374846494603e-14      -2.244311534322e-12       3.797606623430e-16       1.371702423039e-11       1.659764653666e-12      -9.750786823883e-15 
   94       3.224680967642e-10       8.574659090434e-14      -2.325837809953e-12       3.880253690729e-16       1.334554783139e-11       1.624003816314e-12      -9.459338332060e-15 
   95       3.262161114378e-10       8.774204982376e-14      -2.408053630866e-12       3.963818402797e-16       1.298648762769e-11       1.589382082196e-12      -9.190386905815e-15 
   96       3.299933094601e-10       8.973311206228e-14      -2.490892345454e-12       4.048307679384e-16       1.263980343864e-11       1.555889373093e-12      -8.942750970521e-15 
   97       3.337996070192e-10       9.171801207039e-14      -2.574284777406e-12       4.133728933680e-16       1.230534047926e-11       1.523503771731e-12      -8.715014369528e-15 
   98       3.376347419550e-10       9.369494849019e-14      -2.658159202669e-12       4.220090084790e-16       1.198282513007e-11       1.492191087786e-12      -8.505518907780e-15 
