# Table of selected background quantities
# All densities are multiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
#    1:z                      2:proper time [Gyr]      3:conf. time [Mpc]       4:H [1/Mpc]              5:comov. dist.           6:ang.diam.dist.         7:lum. dist.             8:comov.snd.hrz.         9:(.)rho_g              10:(.)rho_b              11:(.)rho_cdm            12:(.)rho_lambda         13:(.)rho_fld            14:(.)w_fld              15:(.)rho_ur             16:(.)rho_crit           17:gr.fac. D             18:gr.fac. f          
       9.326212236469e+13       8.690236806299e-26       4.969479050487e-09       1.876567835600e+22       1.451783278515e+04       1.556669783728e-10       1.353963897679e+18       2.869329337902e-09       2.081553138341e+44       1.988512843847e+33       1.086497713064e+34       2.109179165391e-08       1.383735091583e-08      -1.000000000000e+00       1.439953703139e+44       3.521506841609e+44       7.290606217625e-07       1.433565615564e+01 
       9.261382558559e+13       8.812325943191e-26       5.004039849155e-09       1.850569189063e+22       1.451783278515e+04       1.567566472215e-10       1.344552033445e+18       2.889414643267e-09       2.024275505035e+44       1.947331947224e+33       1.063997003481e+34       2.109179165391e-08       1.383735091583e-08      -1.000000000000e+00       1.400330818349e+44       3.424606323510e+44       8.019666839387e-07       1.303241468694e+01 
       9.197003533823e+13       8.936130310367e-26       5.040419637226e-09       1.824930737137e+22       1.451783278515e+04       1.578539437520e-10       1.335205594285e+18       2.909640545770e-09       1.968573967586e+44       1.907003882029e+33       1.041962269965e+34       2.109179165391e-08       1.383735091583e-08      -1.000000000000e+00       1.361798227639e+44       3.330372195349e+44       8.748727461149e-07       1.194638012970e+01 
       9.133072029615e+13       9.061674005097e-26       5.074980435893e-09       1.799647489557e+22       1.451783278515e+04       1.589589213583e-10       1.325924125407e+18       2.930008029590e-09       1.914405156916e+44       1.867510986638e+33       1.020383862434e+34       2.109179165391e-08       1.383735091583e-08      -1.000000000000e+00       1.324325929631e+44       3.238731086668e+44       9.477788082911e-07       1.102742781203e+01 
       9.069584935070e+13       9.188981463194e-26       5.109541234560e-09       1.774714525193e+22       1.451783278515e+04       1.600716338078e-10       1.316707175181e+18       2.950518085797e-09       1.861726897324e+44       1.828835965191e+33       9.992523306542e+33       2.109179165391e-08       1.383735091583e-08      -1.000000000000e+00       1.287884748487e+44       3.149611645930e+44       1.020684870467e-06       1.023975439688e+01 
       9.006539160943e+13       9.318077463770e-26       5.145921022631e-09       1.750126991095e+22       1.451783278515e+04       1.611921352444e-10       1.307554295115e+18       2.971171712398e-09       1.810498173648e+44       1.790961880015e+33       9.785584200989e+33       2.109179165391e-08       1.383735091583e-08      -1.000000000000e+00       1.252446311195e+44       3.062944484959e+44       1.093590932643e-06       9.557104103757e+00 
       8.943931639467e+13       9.448987134059e-26       5.182300810702e-09       1.725880101549e+22       1.451783278515e+04       1.623204801911e-10       1.298465039836e+18       2.991969914384e-09       1.760679099333e+44       1.753872144203e+33       9.582930678975e+33       2.109179165391e-08       1.383735091583e-08      -1.000000000000e+00       1.217983025475e+44       2.978662124921e+44       1.166496994820e-06       8.959785097272e+00 
       8.881759324197e+13       9.581735954305e-26       5.218680598773e-09       1.701969137141e+22       1.451783278515e+04       1.634567235525e-10       1.289438967067e+18       3.012913703785e-09       1.712230885370e+44       1.717550514356e+33       9.384473988662e+33       2.109179165391e-08       1.383735091583e-08      -1.000000000000e+00       1.184468058300e+44       2.896698943781e+44       1.239403056996e-06       8.432738915079e+00 
       8.820019189868e+13       9.716349762727e-26       5.255060386844e-09       1.678389443845e+22       1.451783278515e+04       1.646009206173e-10       1.280475637603e+18       3.034004099711e-09       1.665115810102e+44       1.681981083465e+33       9.190127216208e+33       2.109179165391e-08       1.383735091583e-08      -1.000000000000e+00       1.151875314998e+44       2.816991125209e+44       1.312309119172e-06       7.964253419797e+00 
       8.758708232243e+13       9.852854760543e-26       5.291440174915e-09       1.655136432110e+22       1.451783278515e+04       1.657531270617e-10       1.271574615296e+18       3.055242128409e-09       1.619297189849e+44       1.647148273944e+33       8.999805247701e+33       2.109179165391e-08       1.383735091583e-08      -1.000000000000e+00       1.120179418943e+44       2.739476608899e+44       1.385215181348e-06       7.545082187175e+00 
       8.697823467967e+13       9.991277517074e-26       5.329638952389e-09       1.632205575974e+22       1.451783278515e+04       1.669133989511e-10       1.262735467027e+18       3.076628823308e-09       1.574739350347e+44       1.613036830811e+33       8.813424731891e+33       2.109179165391e-08       1.383735091583e-08      -1.000000000000e+00       1.089355691788e+44       2.664095042239e+44       1.458121243524e-06       7.167828077816e+00 
       8.637361934426e+13       1.013164497491e-25       5.366018740460e-09       1.609592412175e+22       1.451783278515e+04       1.680817927438e-10       1.253957762688e+18       3.098165225071e-09       1.531407598974e+44       1.579631815005e+33       8.630904043679e+33       2.109179165391e-08       1.383735091583e-08      -1.000000000000e+00       1.059380134256e+44       2.590787733332e+44       1.531027305700e-06       6.826502931254e+00 
       8.577320689599e+13       1.027398445516e-25       5.404217517935e-09       1.587292539291e+22       1.451783278515e+04       1.692583652930e-10       1.245241075162e+18       3.119852381646e-09       1.489268197735e+44       1.546918596845e+33       8.452163248374e+33       2.109179165391e-08       1.383735091583e-08      -1.000000000000e+00       1.030229407454e+44       2.519497605289e+44       1.603933367877e-06       6.516207343469e+00 
       8.517696811915e+13       1.041832366277e-25       5.442416295409e-09       1.565301616876e+22       1.451783278515e+04       1.704431738500e-10       1.236584980300e+18       3.141691348318e-09       1.448288336999e+44       1.514882849619e+33       8.277124066682e+33       2.109179165391e-08       1.383735091583e-08      -1.000000000000e+00       1.001880814696e+44       2.450169151793e+44       1.676839430053e-06       6.232893980709e+00 
       8.458487400115e+13       1.056469069191e-25       5.478796083480e-09       1.543615364618e+22       1.451783278515e+04       1.716362760670e-10       1.227989056902e+18       3.163683187756e-09       1.408436109948e+44       1.483510543315e+33       8.105709840428e+33       2.109179165391e-08       1.383735091583e-08      -1.000000000000e+00       9.743122838417e+43       2.382748393886e+44       1.749745492229e-06       5.973190064846e+00 
       8.399689573103e+13       1.071311403144e-25       5.518813850358e-09       1.522229561509e+22       1.451783278515e+04       1.728377299994e-10       1.219452886695e+18       3.185828970070e-09       1.369680487738e+44       1.452787938474e+33       7.937845498980e+33       2.109179165391e-08       1.383735091583e-08      -1.000000000000e+00       9.475023500998e+43       2.317182837932e+44       1.822651554405e-06       5.734262462252e+00 
       8.341300469814e+13       1.086362257047e-25       5.557012627833e-09       1.501140045017e+22       1.451783278515e+04       1.740475941094e-10       1.210976054315e+18       3.208129772860e-09       1.331991295337e+44       1.422701580172e+33       7.773457526374e+33       2.109179165391e-08       1.383735091583e-08      -1.000000000000e+00       9.214301393233e+43       2.253421434753e+44       1.895557616581e-06       5.513713906012e+00 
       8.283317249071e+13       1.101624560396e-25       5.595211405307e-09       1.480342710280e+22       1.451783278515e+04       1.752659272682e-10       1.202558147284e+18       3.230586681270e-09       1.295339188036e+44       1.393238292127e+33       7.612473929117e+33       2.109179165391e-08       1.383735091583e-08      -1.000000000000e+00       8.960753517539e+43       2.191414539880e+44       1.968463678757e-06       5.309502279863e+00 
       8.225737089444e+13       1.117101283845e-25       5.635229172185e-09       1.459833509308e+22       1.451783278515e+04       1.764927887591e-10       1.194198755992e+18       3.253200788039e-09       1.259695628593e+44       1.364385170934e+33       7.454824204656e+33       2.109179165391e-08       1.383735091583e-08      -1.000000000000e+00       8.714182462173e+43       2.131113874899e+44       2.041369740933e-06       5.119877198439e+00 
       8.168557189121e+13       1.132795439782e-25       5.673427949660e-09       1.439608450192e+22       1.451783278515e+04       1.777282382804e-10       1.185897473676e+18       3.275973193555e-09       1.225032865024e+44       1.336129580404e+33       7.300439310506e+33       2.109179165391e-08       1.383735091583e-08      -1.000000000000e+00       8.474396247527e+43       2.072472489863e+44       2.114275803109e-06       4.943329708838e+00 
       8.111774765760e+13       1.148710082915e-25       5.713445716538e-09       1.419663596327e+22       1.451783278515e+04       1.789723359483e-10       1.177653896401e+18       3.298905005910e-09       1.191323908986e+44       1.308459146041e+33       7.149251634008e+33       2.109179165391e-08       1.383735091583e-08      -1.000000000000e+00       8.241208176652e+43       2.015444726736e+44       2.187181865285e-06       4.778552051877e+00 
       8.055387056366e+13       1.164848310870e-25       5.753463483416e-09       1.399995065650e+22       1.451783278515e+04       1.802251423000e-10       1.169467623040e+18       3.321997340951e-09       1.158542514771e+44       1.281361749615e+33       7.001194962722e+33       2.109179165391e-08       1.383735091583e-08      -1.000000000000e+00       8.014436689898e+43       1.959986183844e+44       2.260087927462e-06       4.624405211493e+00 
       7.999391317146e+13       1.181213264789e-25       5.793481250294e-09       1.380599029879e+22       1.451783278515e+04       1.814867182961e-10       1.161338255253e+18       3.345251322337e-09       1.126663158867e+44       1.254825523857e+33       6.856204455425e+33       2.109179165391e-08       1.383735091583e-08      -1.000000000000e+00       7.793905223552e+43       1.906053681304e+44       2.332993989638e-06       4.479892548634e+00 
       7.943784823382e+13       1.197808129946e-25       5.835318006575e-09       1.361471713773e+22       1.451783278515e+04       1.827571253242e-10       1.153265397471e+18       3.368668081594e-09       1.095661020087e+44       1.228838847262e+33       6.714216613718e+33       2.109179165391e-08       1.383735091583e-08      -1.000000000000e+00       7.579442072363e+43       1.853605227403e+44       2.405900051814e-06       4.344138228979e+00 
       7.888564869297e+13       1.214636136364e-25       5.875335773453e-09       1.342609394391e+22       1.451783278515e+04       1.840364252014e-10       1.145248656873e+18       3.392248758165e-09       1.065511960244e+44       1.203390339001e+33       6.575169254216e+33       2.109179165391e-08       1.383735091583e-08      -1.000000000000e+00       7.370880255859e+43       1.802599985907e+44       2.478806113990e-06       4.216369457538e+00 
       7.833728767921e+13       1.231700559444e-25       5.917172529735e-09       1.324008400374e+22       1.451783278515e+04       1.853246801778e-10       1.137287643369e+18       3.415994499472e-09       1.036192505353e+44       1.178468853932e+33       6.439001481313e+33       2.109179165391e-08       1.383735091583e-08      -1.000000000000e+00       7.168057388328e+43       1.752998244262e+44       2.551712176166e-06       4.095901758751e+00 
       7.779273850965e+13       1.249004720603e-25       5.957190296613e-09       1.305665111227e+22       1.451783278515e+04       1.866219529391e-10       1.129381969582e+18       3.439906460968e-09       1.007679827362e+44       1.154063477724e+33       6.305653660515e+33       2.109179165391e-08       1.383735091583e-08      -1.000000000000e+00       6.970815552393e+43       1.704761382676e+44       2.624618238342e-06       3.982126709897e+00 
