# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3500, i.e. number of multipoles equal to 3499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
  142       3.803147189265e-10       1.122169100463e-13      -3.534787907905e-12       0.000000000000e+00       8.943831346703e-12      -1.193924525118e-12      -4.124031191867e-15 
  143       3.835405389651e-10       1.135842727015e-13      -3.600011889969e-12       0.000000000000e+00       8.774804916287e-12      -1.166071925044e-12      -4.044760739785e-15 
  144       3.867795544098e-10       1.149349007148e-13      -3.665062074525e-12       0.000000000000e+00       8.609420150506e-12      -1.138845402626e-12      -3.972804724864e-15 
  145       3.900316112922e-10       1.162680575291e-13      -3.729909292939e-12       0.000000000000e+00       8.447637338690e-12      -1.112237259532e-12      -3.908104613706e-15 
  146       3.932966146456e-10       1.175830349131e-13      -3.794524826083e-12       0.000000000000e+00       8.289474774979e-12      -1.086252695295e-12      -3.850356359635e-15 
  147       3.965744385450e-10       1.188791268045e-13      -3.858879783847e-12       0.000000000000e+00       8.134938007133e-12      -1.060894964409e-12      -3.799223537694e-15 
  148       3.998649252444e-10       1.201556295579e-13      -3.922945111494e-12       0.000000000000e+00       7.984019516096e-12      -1.036165326722e-12      -3.754336693416e-15 
  149       4.031678843147e-10       1.214118421932e-13      -3.986691596013e-12       0.000000000000e+00       7.836698395567e-12      -1.012062997827e-12      -3.715292691594e-15 
  150       4.064830917817e-10       1.226470666432e-13      -4.050089872482e-12       0.000000000000e+00       7.692940031565e-12      -9.885850994590e-13      -3.681654065055e-15 
  151       4.098102892636e-10       1.238606080014e-13      -4.113110430418e-12       0.000000000000e+00       7.552695781997e-12      -9.657266098885e-13      -3.652948363427e-15 
  152       4.131491831092e-10       1.250517747703e-13      -4.175723620134e-12       0.000000000000e+00       7.415902656223e-12      -9.434803143128e-13      -3.628667501915e-15 
  153       4.164994435351e-10       1.262198791091e-13      -4.237899659096e-12       0.000000000000e+00       7.282482994625e-12      -9.218367552514e-13      -3.608267110067e-15 
  154       4.198607037642e-10       1.273642370818e-13      -4.299608638280e-12       0.000000000000e+00       7.152344148173e-12      -9.007841829397e-13      -3.591165880552e-15 
