# total [l(l+1)/2pi] C_l's (units: [microK]^2)
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (d), these are C_l^dd for the deflection field.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:BB                     5:TE                     6:dd                     7:dT                     8:dE                 
 2775       4.417530544511e+01       1.223389620636e+00       0.000000000000e+00      -9.651466994156e-01       5.868205045809e-10       1.185494507708e-07       7.044678124177e-09 
 2776       4.397659883082e+01       1.226314008533e+00       0.000000000000e+00      -9.444585376510e-01       5.861863426090e-10       1.181424049961e-07       7.231191632525e-09 
 2777       4.377781669924e+01       1.229350250083e+00       0.000000000000e+00      -9.243379636914e-01       5.855528898134e-10       1.177349655912e-07       7.419076426507e-09 
 2778       4.357899483423e+01       1.232495091877e+00       0.000000000000e+00      -9.047852482618e-01       5.849201456201e-10       1.173266506371e-07       7.607897533894e-09 
 2779       4.338016912202e+01       1.235745270625e+00       0.000000000000e+00      -8.858006601232e-01       5.842881094183e-10       1.169169761315e-07       7.797218092438e-09 
 2780       4.318137555139e+01       1.239097513149e+00       0.000000000000e+00      -8.673844660705e-01       5.836567805600e-10       1.165054559843e-07       7.986599346459e-09 
 2781       4.298265021371e+01       1.242548536371e+00       0.000000000000e+00      -8.495369309296e-01       5.830261583602e-10       1.160916020144e-07       8.175600643441e-09 
 2782       4.278402930307e+01       1.246095047306e+00       0.000000000000e+00      -8.322583175548e-01       5.823962420965e-10       1.156749239456e-07       8.363779430614e-09 
 2783       4.258554911632e+01       1.249733743054e+00       0.000000000000e+00      -8.155488868263e-01       5.817670310091e-10       1.152549294030e-07       8.550691251547e-09 
 2784       4.238724605319e+01       1.253461310787e+00       0.000000000000e+00      -7.994088976476e-01       5.811385243005e-10       1.148311239093e-07       8.735889742726e-09 
 2785       4.218915661642e+01       1.257274427743e+00       0.000000000000e+00      -7.838386069427e-01       5.805107211355e-10       1.144030108808e-07       8.918926630134e-09 
