# total lensed [l(l+1)/2pi] C_l's (units: [microK]^2)
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (d), these are C_l^dd for the deflection field.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:BB                     5:TE                     6:dd                     7:dT                     8:dE                 
   90       2.391156002810e+03       6.173548353347e-01       2.598448183057e-03      -1.649830721277e+01       1.157514447936e-07       4.422761596125e-04      -2.299339840292e-06 
   91       2.420150585510e+03       6.327971835064e-01       2.656922914200e-03      -1.712665735441e+01       1.150514641572e-07       4.369976096825e-04      -2.281807771982e-06 
   92       2.449363434816e+03       6.482309552280e-01       2.716067527288e-03      -1.776010009222e+01       1.143499037864e-07       4.318182028092e-04      -2.262415102735e-06 
   93       2.478785309132e+03       6.636434685891e-01       2.775883559937e-03      -1.839809112334e+01       1.136399942362e-07       4.267113926688e-04      -2.240240450104e-06 
   94       2.508417064074e+03       6.790212753301e-01       2.836375145401e-03      -1.904017034889e+01       1.129247110678e-07       4.216830966672e-04      -2.215409044801e-06 
   95       2.538261434328e+03       6.943505323406e-01       2.897547351042e-03      -1.968589366849e+01       1.122091842453e-07       4.167461289967e-04      -2.188369335788e-06 
   96       2.568320092858e+03       7.096171341935e-01       2.959405596166e-03      -2.033480895751e+01       1.114977554010e-07       4.119107137271e-04      -2.159630963599e-06 
   97       2.598593600091e+03       7.248067148186e-01       3.021955660917e-03      -2.098645623940e+01       1.107938386962e-07       4.071842335010e-04      -2.129767829310e-06 
   98       2.629081353093e+03       7.399046491760e-01       3.085203695190e-03      -2.164036785816e+01       1.100997737821e-07       4.025709715140e-04      -2.099421224203e-06 
   99       2.659781534759e+03       7.548960549299e-01       3.149156227524e-03      -2.229606865065e+01       1.094166706899e-07       3.980718467818e-04      -2.069303020089e-06 
  100       2.690691062989e+03       7.697657941220e-01       3.213820174012e-03      -2.295307611907e+01       1.087442464822e-07       3.936841426921e-04      -2.040198920315e-06 
  101       2.721805539872e+03       7.844984748449e-01       3.279202847199e-03      -2.361090060329e+01       1.080806534948e-07       3.894012288424e-04      -2.012971771444e-06 
  102       2.753119200872e+03       7.990784529160e-01       3.345311964989e-03      -2.426904545328e+01       1.074222990016e-07       3.852122761642e-04      -1.988564935605e-06 
  103       2.784624864004e+03       8.134898335509e-01       3.412155659543e-03      -2.492700720151e+01       1.067636561307e-07       3.811019653315e-04      -1.968005723530e-06 
  104       2.816315435251e+03       8.277170045031e-01       3.479741760576e-03      -2.558427614878e+01       1.060993114945e-07       3.770556239193e-04      -1.952180933796e-06 
  105       2.848188765853e+03       8.417463139021e-01       3.548075515789e-03      -2.624033784065e+01       1.054311926011e-07       3.730764881203e-04      -1.941103686877e-06 
  106       2.880243359485e+03       8.555646232419e-01       3.617161577664e-03      -2.689467211277e+01       1.047629033458e-07       3.691713716430e-04      -1.934504989700e-06 
  107       2.912476841302e+03       8.691588035777e-01       3.687004702492e-03      -2.754675287006e+01       1.040975734512e-07       3.653454005798e-04      -1.932044867243e-06 
  108       2.944885924233e+03       8.825157430392e-01       3.757609751305e-03      -2.819604826366e+01       1.034377827013e-07       3.616018742973e-04      -1.933308296213e-06 
  109       2.977466375255e+03       8.956223543450e-01       3.828981690802e-03      -2.884202086781e+01       1.027854813099e-07       3.579421230418e-04      -1.937801055572e-06 
  110       3.010212981685e+03       9.084655823162e-01       3.901125594278e-03      -2.948412785687e+01       1.021419063490e-07       3.543653622596e-04      -1.944945493906e-06 
  111       3.043119517458e+03       9.210324113903e-01       3.974046642555e-03      -3.012182118221e+01       1.015074941626e-07       3.508685436330e-04      -1.954076213642e-06 
  112       3.076178709413e+03       9.333098731346e-01       4.047750124913e-03      -3.075454774915e+01       1.008817886917e-07       3.474462028316e-04      -1.964435672110e-06 
  113       3.109382203575e+03       9.452850537609e-01       4.122241440012e-03      -3.138174959392e+01       1.002633456356e-07       3.440903039782e-04      -1.975169699449e-06 
  114       3.142720531443e+03       9.569451016386e-01       4.197526096828e-03      -3.200286406059e+01       9.964963237589e-08       3.407900808309e-04      -1.985322933367e-06 
  115       3.176183076268e+03       9.682772348088e-01       4.273609715580e-03      -3.261732397801e+01       9.903692358716e-08       3.375318746798e-04      -1.993834170735e-06 
  116       3.209759620319e+03       9.792690641554e-01       4.350497978422e-03      -3.322456462199e+01       9.842166987615e-08       3.343032426545e-04      -1.999757898463e-06 
  117       3.243445272171e+03       9.899095914296e-01       4.428196472753e-03      -3.382404518395e+01       9.780522786321e-08       3.311064981517e-04      -2.002985280189e-06 
  118       3.277236077958e+03       1.000188347241e+00       4.506710830512e-03      -3.441523025688e+01       9.719006542925e-08       3.279473232647e-04      -2.003645469801e-06 
  119       3.311127474469e+03       1.010095096451e+00       4.586046777189e-03      -3.499758351799e+01       9.657834188576e-08       3.248306515050e-04      -2.001891927041e-06 
  120       3.345114269413e+03       1.019619848477e+00       4.666210132309e-03      -3.557056796565e+01       9.597186475101e-08       3.217606065296e-04      -1.997903561116e-06 
